Seville, Spain
37.36, -5.96

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
         258,     5.000000,     293.8488,    101240.94,       0.0000
         258,     5.166667,     293.7202,    101240.94,       0.0000
         258,     5.333333,     293.5984,    101240.94,       0.0000
         258,     5.500000,     293.4844,    101240.94,       0.0000
         258,     5.666667,     293.3796,    101240.94,       0.0000
         258,     5.833333,     293.2852,    101240.94,       0.0000
         258,     6.000000,     293.2027,    101240.94,       2.3315
         258,     6.166667,     293.1334,    101240.94,       6.4770
         258,     6.333333,     293.0788,    101240.94,       6.4770
         258,     6.500000,     293.0400,    101240.94,      11.9996
         258,     6.666667,     293.0184,    101240.94,      22.7779
         258,     6.833333,     293.0150,    101240.94,      33.9840
         258,     7.000000,     293.0310,    101240.94,      48.7218
         258,     7.166667,     293.0670,    101240.94,      73.7683
         258,     7.333333,     293.1238,    101240.94,      98.6780
         258,     7.500000,     293.2017,    101240.94,     145.4701
         258,     7.666667,     293.3009,    101240.94,     249.0627
         258,     7.833333,     293.4215,    101240.94,     295.9563
         258,     8.000000,     293.5630,    101240.94,     344.0018
         258,     8.166667,     293.7251,    101240.94,     423.6010
         258,     8.333333,     293.9070,    101240.94,     323.6300
         258,     8.500000,     294.1079,    101240.94,     297.5961
         258,     8.666667,     294.3267,    101240.94,     485.0544
         258,     8.833333,     294.5621,    101240.94,     568.8423
         258,     9.000000,     294.8129,    101240.94,     607.1542
         258,     9.166667,     295.0775,    101240.94,     631.7475
         258,     9.333333,     295.3545,    101240.94,     640.7029
         258,     9.500000,     295.6423,    101240.94,     638.6328
         258,     9.666667,     295.9393,    101240.94,     629.6865
         258,     9.833333,     296.2439,    101240.94,     654.5571
         258,    10.000000,     296.5546,    101240.94,     682.5416
         258,    10.166667,     296.8698,    101240.94,     701.6374
         258,    10.333333,     297.1881,    101240.94,     713.0312
         258,    10.500000,     297.5081,    101240.94,     721.6144
         258,    10.666667,     297.8285,    101240.94,     730.9491
         258,    10.833333,     298.1480,    101240.94,     739.5992
         258,    11.000000,     298.4655,    101240.94,     745.3838
         258,    11.166667,     298.7800,    101240.94,     747.5566
         258,    11.333333,     299.0902,    101240.94,     749.7315
         258,    11.500000,     299.3954,    101240.94,     723.7652
         258,    11.666667,     299.6946,    101240.94,     649.6976
         258,    11.833333,     299.9868,    101240.94,     560.2136
         258,    12.000000,     300.2712,    101240.94,     510.5942
         258,    12.166667,     300.5470,    101240.94,     537.8402
         258,    12.333333,     300.8133,    101240.94,     638.6328
         258,    12.500000,     301.0693,    101240.94,     725.9180
         258,    12.666667,     301.3142,    101240.94,     739.5992
         258,    12.833333,     301.5472,    101240.94,     746.1078
         258,    13.000000,     301.7676,    101240.94,     751.1825
         258,    13.166667,     301.9748,    101240.94,     753.3607
         258,    13.333333,     302.1681,    101240.94,     723.7652
         258,    13.500000,     302.3471,    101240.94,     719.4656
         258,    13.666667,     302.5112,    101240.94,     766.4714
         258,    13.833333,     302.6602,    101240.94,     717.3188
         258,    14.000000,     302.7939,    101240.94,     662.2162
         258,    14.166667,     302.9121,    101240.94,     650.3911
         258,    14.333333,     303.0149,    101240.94,     728.7916
         258,    14.500000,     303.1023,    101240.94,     746.8321
         258,    14.666667,     303.1747,    101240.94,     619.4128
         258,    14.833333,     303.2321,    101240.94,     577.5118
         258,    15.000000,     303.2751,    101240.94,     559.5515
         258,    15.166667,     303.3039,    101240.94,     539.1484
         258,    15.333333,     303.3191,    101240.94,     500.3301
         258,    15.500000,     303.3210,    101240.94,     423.6010
         258,    15.666667,     303.3101,    101240.94,     309.1486
         258,    15.833333,     303.2868,    101240.94,     279.7060
         258,    16.000000,     303.2517,    101240.94,     303.6313
         258,    16.166667,     303.2051,    101240.94,     387.0187
         258,    16.333333,     303.1475,    101240.94,     388.2023
         258,    16.500000,     303.0794,    101240.94,     361.8376
         258,    16.666667,     303.0012,    101240.94,     334.9021
         258,    16.833333,     302.9133,    101240.94,     305.8347
         258,    17.000000,     302.8163,    101240.94,     255.8409
         258,    17.166667,     302.7107,    101240.94,     185.2245
         258,    17.333333,     302.5970,    101240.94,     142.7967
         258,    17.500000,     302.4758,    101240.94,      99.4852
         258,    17.666667,     302.3477,    101240.94,      46.6915
         258,    17.833333,     302.2132,    101240.94,      12.2611
         258,    18.000000,     302.0732,    101240.94,       8.4325
         258,    18.166667,     301.9283,    101240.94,       3.2191
         258,    18.333333,     301.7791,    101240.94,       0.0000
         258,    18.500000,     301.6263,    101240.94,       0.0000
         258,    18.666667,     301.4707,    101240.94,       0.0000
         258,    18.833333,     301.3129,    101240.94,       0.0000
         258,    19.000000,     301.1534,    101240.94,       0.0000
         258,    19.166667,     300.9929,    101240.94,       0.0000
         258,    19.333333,     300.8318,    101240.94,       0.0000
         258,    19.500000,     300.6706,    101240.94,       0.0000
         258,    19.666667,     300.5098,    101240.94,       0.0000
         258,    19.833333,     300.3495,    101240.94,       0.0000
         258,    20.000000,     300.1900,    101240.94,       0.0000
         258,    20.166667,     300.0317,    101240.94,       0.0000
         258,    20.333333,     299.8745,    101240.94,       0.0000
         258,    20.500000,     299.7185,    101240.94,       0.0000
         258,    20.666667,     299.5639,    101240.94,       0.0000
         258,    20.833333,     299.4105,    101240.94,       0.0000
         258,    21.000000,     299.2585,    101240.94,       0.0000
         258,    21.166667,     299.1078,    101240.94,       0.0000
         258,    21.333333,     298.9583,    101240.94,       0.0000
         258,    21.500000,     298.8099,    101240.94,       0.0000
         258,    21.666667,     298.6628,    101240.94,       0.0000
         258,    21.833333,     298.5167,    101240.94,       0.0000
         258,    22.000000,     298.3716,    101240.94,       0.0000
         258,    22.166667,     298.2276,    101240.94,       0.0000
         258,    22.333333,     298.0846,    101240.94,       0.0000
         258,    22.500000,     297.9427,    101240.94,       0.0000
         258,    22.666667,     297.8017,    101240.94,       0.0000
         258,    22.833333,     297.6618,    101240.94,       0.0000
         258,    23.000000,     297.5229,    101240.94,       0.0000
         258,    23.166667,     297.3851,    101240.94,       0.0000
         258,    23.333333,     297.2484,    101240.94,       0.0000
         258,    23.500000,     297.1129,    101240.94,       0.0000
         258,    23.666667,     296.9786,    101240.94,       0.0000
         258,    23.833333,     296.8455,    101240.94,       0.0000
         259,     0.000000,     296.7136,    101240.94,       0.0000
         259,     0.166667,     296.5829,    101240.94,       0.0000
         259,     0.333333,     296.4535,    101240.94,       0.0000
         259,     0.500000,     296.3253,    101240.94,       0.0000
         259,     0.666667,     296.1983,    101240.94,       0.0000
         259,     0.833333,     296.0725,    101240.94,       0.0000
         259,     1.000000,     295.9478,    101240.94,       0.0000
         259,     1.166667,     295.8242,    101240.94,       0.0000
         259,     1.333333,     295.7015,    101240.94,       0.0000
         259,     1.500000,     295.5797,    101240.94,       0.0000
         259,     1.666667,     295.4588,    101240.94,       0.0000
         259,     1.833333,     295.3385,    101240.94,       0.0000
         259,     2.000000,     295.2189,    101240.94,       0.0000
         259,     2.166667,     295.0999,    101240.94,       0.0000
         259,     2.333333,     294.9814,    101240.94,       0.0000
         259,     2.500000,     294.8633,    101240.94,       0.0000
         259,     2.666667,     294.7457,    101240.94,       0.0000
         259,     2.833333,     294.6284,    101240.94,       0.0000
         259,     3.000000,     294.5114,    101240.94,       0.0000
         259,     3.166667,     294.3949,    101240.94,       0.0000
         259,     3.333333,     294.2788,    101240.94,       0.0000
         259,     3.500000,     294.1632,    101240.94,       0.0000
         259,     3.666667,     294.0483,    101240.94,       0.0000
         259,     3.833333,     293.9342,    101240.94,       0.0000
         259,     4.000000,     293.8212,    101240.94,       0.0000
         259,     4.166667,     293.7095,    101240.94,       0.0000
         259,     4.333333,     293.5997,    101240.94,       0.0000
         259,     4.500000,     293.4921,    101240.94,       0.0000
         259,     4.666667,     293.3874,    101240.94,       0.0000
         259,     4.833333,     293.2863,    101240.94,       0.0000
         259,     5.000000,     293.1894,    101240.94,       0.0000
         259,     5.166667,     293.0979,    101240.94,       0.0000
         259,     5.333333,     293.0125,    101240.94,       0.0000
         259,     5.500000,     292.9346,    101240.94,       0.0000
         259,     5.666667,     292.8653,    101240.94,       0.0000
         259,     5.833333,     292.8058,    101240.94,       0.0000
         259,     6.000000,     292.7576,    101240.94,       2.1129
         259,     6.166667,     292.7219,    101240.94,       8.1846
         259,     6.333333,     292.7000,    101240.94,       9.1819
         259,     6.500000,     292.6933,    101240.94,      30.2539
         259,     6.666667,     292.7029,    101240.94,      68.9354
         259,     6.833333,     292.7298,    101240.94,     105.1823
         259,     7.000000,     292.7751,    101240.94,     131.3689
         259,     7.166667,     292.8393,    101240.94,     159.0365
         259,     7.333333,     292.9229,    101240.94,     189.0549
         259,     7.500000,     293.0262,    101240.94,     195.3260
         259,     7.666667,     293.1491,    101240.94,     158.1218
         259,     7.833333,     293.2914,    101240.94,     141.9086
         259,     8.000000,     293.4525,    101240.94,     130.5005
         259,     8.166667,     293.6316,    101240.94,     125.7521
         259,     8.333333,     293.8276,    101240.94,     237.7126
         259,     8.500000,     294.0394,    101240.94,     398.9028
         259,     8.666667,     294.2655,    101240.94,     524.1627
         259,     8.833333,     294.5044,    101240.94,     515.7502
         259,     9.000000,     294.7544,    101240.94,     467.4174
         259,     9.166667,     295.0139,    101240.94,     429.6927
         259,     9.333333,     295.2810,    101240.94,     482.5226
         259,     9.500000,     295.5540,    101240.94,     551.6258
         259,     9.666667,     295.8313,    101240.94,     594.2976
         259,     9.833333,     296.1112,    101240.94,     623.5160
         259,    10.000000,     296.3920,    101240.94,     638.6328
         259,    10.166667,     296.6724,    101240.94,     637.9432
         259,    10.333333,     296.9508,    101240.94,     637.9432
         259,    10.500000,     297.2260,    101240.94,     633.8107
         259,    10.666667,     297.4966,    101240.94,     624.2007
         259,    10.833333,     297.7615,    101240.94,     599.7005
         259,    11.000000,     298.0195,    101240.94,     589.5825
         259,    11.166667,     298.2695,    101240.94,     611.2319
         259,    11.333333,     298.5104,    101240.94,     639.3226
         259,    11.500000,     298.7412,    101240.94,     531.9651
         259,    11.666667,     298.9608,    101240.94,     273.8153
         259,    11.833333,     299.1681,    101240.94,     378.7645
         259,    12.000000,     299.3623,    101240.94,     548.9917
         259,    12.166667,     299.5424,    101240.94,     598.3483
         259,    12.333333,     299.7075,    101240.94,     607.8332
         259,    12.500000,     299.8569,    101240.94,     578.8491
         259,    12.666667,     299.9900,    101240.94,     511.2378
         259,    12.833333,     300.1063,    101240.94,     512.5259
         259,    13.000000,     300.2055,    101240.94,     545.7045
         259,    13.166667,     300.2874,    101240.94,     601.0536
         259,    13.333333,     300.3523,    101240.94,     642.7751
         259,    13.500000,     300.4004,    101240.94,     665.7069
         259,    13.666667,     300.4323,    101240.94,     658.0350
         259,    13.833333,     300.4485,    101240.94,     613.9551
         259,    14.000000,     300.4501,    101240.94,     580.8570
         259,    14.166667,     300.4380,    101240.94,     582.8670
         259,    14.333333,     300.4134,    101240.94,     613.2740
         259,    14.500000,     300.3775,    101240.94,     637.9432
         259,    14.666667,     300.3315,    101240.94,     637.9432
         259,    14.833333,     300.2766,    101240.94,     632.4350
         259,    15.000000,     300.2140,    101240.94,     622.1473
         259,    15.166667,     300.1448,    101240.94,     607.1542
         259,    15.333333,     300.0699,    101240.94,     579.5182
         259,    15.500000,     299.9904,    101240.94,     557.5668
         259,    15.666667,     299.9067,    101240.94,     548.9917
         259,    15.833333,     299.8197,    101240.94,     518.9808
         259,    16.000000,     299.7296,    101240.94,     490.7658
         259,    16.166667,     299.6369,    101240.94,     472.4361
         259,    16.333333,     299.5416,    101240.94,     439.4940
         259,    16.500000,     299.4440,    101240.94,     399.4999
         259,    16.666667,     299.3440,    101240.94,     358.3646
         259,    16.833333,     299.2417,    101240.94,     326.9996
         259,    17.000000,     299.1369,    101240.94,     289.9667
         259,    17.166667,     299.0297,    101240.94,     242.8528
         259,    17.333333,     298.9200,    101240.94,     190.4970
         259,    17.500000,     298.8077,    101240.94,     132.2388
         259,    17.666667,     298.6928,    101240.94,      59.1571
         259,    17.833333,     298.5755,    101240.94,      13.3151
         259,    18.000000,     298.4557,    101240.94,       9.1819
         259,    18.166667,     298.3336,    101240.94,       2.5514
         259,    18.333333,     298.2093,    101240.94,       0.0000
         259,    18.500000,     298.0829,    101240.94,       0.0000
         259,    18.666667,     297.9546,    101240.94,       0.0000
         259,    18.833333,     297.8246,    101240.94,       0.0000
         259,    19.000000,     297.6931,    101240.94,       0.0000
         259,    19.166667,     297.5603,    101240.94,       0.0000
         259,    19.333333,     297.4263,    101240.94,       0.0000
         259,    19.500000,     297.2913,    101240.94,       0.0000
         259,    19.666667,     297.1554,    101240.94,       0.0000
         259,    19.833333,     297.0188,    101240.94,       0.0000
         259,    20.000000,     296.8816,    101240.94,       0.0000
         259,    20.166667,     296.7440,    101240.94,       0.0000
         259,    20.333333,     296.6059,    101240.94,       0.0000
         259,    20.500000,     296.4676,    101240.94,       0.0000
         259,    20.666667,     296.3290,    101240.94,       0.0000
         259,    20.833333,     296.1902,    101240.94,       0.0000
         259,    21.000000,     296.0513,    101240.94,       0.0000
         259,    21.166667,     295.9123,    101240.94,       0.0000
         259,    21.333333,     295.7731,    101240.94,       0.0000
         259,    21.500000,     295.6338,    101240.94,       0.0000
         259,    21.666667,     295.4944,    101240.94,       0.0000
         259,    21.833333,     295.3548,    101240.94,       0.0000
         259,    22.000000,     295.2150,    101240.94,       0.0000
         259,    22.166667,     295.0749,    101240.94,       0.0000
         259,    22.333333,     294.9345,    101240.94,       0.0000
         259,    22.500000,     294.7937,    101240.94,       0.0000
         259,    22.666667,     294.6524,    101240.94,       0.0000
         259,    22.833333,     294.5106,    101240.94,       0.0000
         259,    23.000000,     294.3683,    101240.94,       0.0000
         259,    23.166667,     294.2253,    101240.94,       0.0000
         259,    23.333333,     294.0817,    101240.94,       0.0000
         259,    23.500000,     293.9374,    101240.94,       0.0000
         259,    23.666667,     293.7924,    101240.94,       0.0000
         259,    23.833333,     293.6466,    101240.94,       0.0000
         260,     0.000000,     293.5000,    101240.94,       0.0000
         260,     0.166667,     293.3527,    101240.94,       0.0000
         260,     0.333333,     293.2047,    101240.94,       0.0000
         260,     0.500000,     293.0558,    101240.94,       0.0000
         260,     0.666667,     292.9063,    101240.94,       0.0000
         260,     0.833333,     292.7560,    101240.94,       0.0000
         260,     1.000000,     292.6051,    101240.94,       0.0000
         260,     1.166667,     292.4534,    101240.94,       0.0000
         260,     1.333333,     292.3011,    101240.94,       0.0000
         260,     1.500000,     292.1482,    101240.94,       0.0000
         260,     1.666667,     291.9946,    101240.94,       0.0000
         260,     1.833333,     291.8406,    101240.94,       0.0000
         260,     2.000000,     291.6860,    101240.94,       0.0000
         260,     2.166667,     291.5309,    101240.94,       0.0000
         260,     2.333333,     291.3754,    101240.94,       0.0000
         260,     2.500000,     291.2196,    101240.94,       0.0000
         260,     2.666667,     291.0635,    101240.94,       0.0000
         260,     2.833333,     290.9071,    101240.94,       0.0000
         260,     3.000000,     290.7506,    101240.94,       0.0000
         260,     3.166667,     290.5941,    101240.94,       0.0000
         260,     3.333333,     290.4378,    101240.94,       0.0000
         260,     3.500000,     290.2817,    101240.94,       0.0000
         260,     3.666667,     290.1261,    101240.94,       0.0000
         260,     3.833333,     289.9712,    101240.94,       0.0000
         260,     4.000000,     289.8175,    101240.94,       0.0000
         260,     4.166667,     289.6651,    101240.94,       0.0000
         260,     4.333333,     289.5147,    101240.94,       0.0000
         260,     4.500000,     289.3668,    101240.94,       0.0000
         260,     4.666667,     289.2220,    101240.94,       0.0000
         260,     4.833333,     289.0813,    101240.94,       0.0000
         260,     5.000000,     288.9453,    101240.94,       0.0000
         260,     5.166667,     288.8154,    101240.94,       0.0000
         260,     5.333333,     288.6925,    101240.94,       0.0000
         260,     5.500000,     288.5779,    101240.94,       0.0000
         260,     5.666667,     288.4731,    101240.94,       0.0000
         260,     5.833333,     288.3796,    101240.94,       0.0000
         260,     6.000000,     288.2988,    101240.94,       1.2527
         260,     6.166667,     288.2323,    101240.94,       9.6861
         260,     6.333333,     288.1816,    101240.94,      10.9626
         260,     6.500000,     288.1483,    101240.94,      46.0191
         260,     6.666667,     288.1338,    101240.94,     111.7926
         260,     6.833333,     288.1393,    101240.94,     167.7975
         260,     7.000000,     288.1660,    101240.94,     215.4758
         260,     7.166667,     288.2148,    101240.94,     263.7271
         260,     7.333333,     288.2864,    101240.94,     301.9818
         260,     7.500000,     288.3812,    101240.94,     343.4310
         260,     7.666667,     288.4993,    101240.94,     410.8947
         260,     7.833333,     288.6407,    101240.94,     465.5395
         260,     8.000000,     288.8050,    101240.94,     497.1357
         260,     8.166667,     288.9915,    101240.94,     493.3107
         260,     8.333333,     289.1993,    101240.94,     480.6265
         260,     8.500000,     289.4274,    101240.94,     465.5395
         260,     8.666667,     289.6743,    101240.94,     446.8889
         260,     8.833333,     289.9386,    101240.94,     419.3525
         260,     9.000000,     290.2188,    101240.94,     391.1658
         260,     9.166667,     290.5131,    101240.94,     373.4866
         260,     9.333333,     290.8198,    101240.94,     422.3858
         260,     9.500000,     291.1372,    101240.94,     498.4127
         260,     9.666667,     291.4636,    101240.94,     556.9057
         260,     9.833333,     291.7972,    101240.94,     476.2109
         260,    10.000000,     292.1364,    101240.94,     381.7063
         260,    10.166667,     292.4797,    101240.94,     360.0999
         260,    10.333333,     292.8256,    101240.94,     200.1889
         260,    10.500000,     293.1728,    101240.94,      87.1665
         260,    10.666667,     293.5199,    101240.94,      67.4644
         260,    10.833333,     293.8659,    101240.94,      89.9118
         260,    11.000000,     294.2096,    101240.94,     120.2012
         260,    11.166667,     294.5501,    101240.94,     107.2367
         260,    11.333333,     294.8866,    101240.94,      86.3861
         260,    11.500000,     295.2181,    101240.94,      80.2068
         260,    11.666667,     295.5440,    101240.94,     113.0436
         260,    11.833333,     295.8636,    101240.94,     101.1045
         260,    12.000000,     296.1762,    101240.94,      65.6365
         260,    12.166667,     296.4814,    101240.94,      29.6409
         260,    12.333333,     296.7786,    101240.94,      35.5640
         260,    12.500000,     297.0673,    101240.94,      67.4644
         260,    12.666667,     297.3471,    101240.94,     135.7338
         260,    12.833333,     297.6174,    101240.94,     172.9284
         260,    13.000000,     297.8780,    101240.94,     154.4778
         260,    13.166667,     298.1285,    101240.94,      80.5896
         260,    13.333333,     298.3684,    101240.94,     141.0220
         260,    13.500000,     298.5974,    101240.94,     256.3645
         260,    13.666667,     298.8151,    101240.94,     253.2277
         260,    13.833333,     299.0213,    101240.94,     338.3060
         260,    14.000000,     299.2156,    101240.94,     478.1018
         260,    14.166667,     299.3977,    101240.94,     622.1473
         260,    14.333333,     299.5671,    101240.94,     659.4279
         260,    14.500000,     299.7237,    101240.94,     651.7788
         260,    14.666667,     299.8671,    101240.94,     651.0849
         260,    14.833333,     299.9969,    101240.94,     629.6865
         260,    15.000000,     300.1128,    101240.94,     603.7626
         260,    15.166667,     300.2146,    101240.94,     588.2375
         260,    15.333333,     300.3020,    101240.94,     570.1734
         260,    15.500000,     300.3746,    101240.94,     554.9239
         260,    15.666667,     300.4323,    101240.94,     547.0186
         260,    15.833333,     300.4749,    101240.94,     519.6277
         260,    16.000000,     300.5022,    101240.94,     490.1302
         260,    16.166667,     300.5143,    101240.94,     470.5522
         260,    16.333333,     300.5110,    101240.94,     437.0374
         260,    16.500000,     300.4925,    101240.94,     395.9217
         260,    16.666667,     300.4591,    101240.94,     353.1738
         260,    16.833333,     300.4110,    101240.94,     306.9382
         260,    17.000000,     300.3487,    101240.94,     260.0382
         260,    17.166667,     300.2728,    101240.94,     211.9961
         260,    17.333333,     300.1839,    101240.94,     165.4794
         260,    17.500000,     300.0829,    101240.94,     109.7156
         260,    17.666667,     299.9707,    101240.94,      45.0145
         260,    17.833333,     299.8485,    101240.94,      10.7055
         260,    18.000000,     299.7173,    101240.94,       9.6861
         260,    18.166667,     299.5783,    101240.94,       1.2527
         260,    18.333333,     299.4329,    101240.94,       0.0000
         260,    18.500000,     299.2823,    101240.94,       0.0000
         260,    18.666667,     299.1277,    101240.94,       0.0000
         260,    18.833333,     298.9705,    101240.94,       0.0000
         260,    19.000000,     298.8116,    101240.94,       0.0000
         260,    19.166667,     298.6522,    101240.94,       0.0000
         260,    19.333333,     298.4932,    101240.94,       0.0000
         260,    19.500000,     298.3353,    101240.94,       0.0000
         260,    19.666667,     298.1793,    101240.94,       0.0000
         260,    19.833333,     298.0255,    101240.94,       0.0000
         260,    20.000000,     297.8743,    101240.94,       0.0000
         260,    20.166667,     297.7260,    101240.94,       0.0000
         260,    20.333333,     297.5806,    101240.94,       0.0000
         260,    20.500000,     297.4382,    101240.94,       0.0000
         260,    20.666667,     297.2986,    101240.94,       0.0000
         260,    20.833333,     297.1618,    101240.94,       0.0000
         260,    21.000000,     297.0276,    101240.94,       0.0000
         260,    21.166667,     296.8957,    101240.94,       0.0000
         260,    21.333333,     296.7659,    101240.94,       0.0000
         260,    21.500000,     296.6382,    101240.94,       0.0000
         260,    21.666667,     296.5123,    101240.94,       0.0000
         260,    21.833333,     296.3881,    101240.94,       0.0000
         260,    22.000000,     296.2656,    101240.94,       0.0000
         260,    22.166667,     296.1446,    101240.94,       0.0000
         260,    22.333333,     296.0251,    101240.94,       0.0000
         260,    22.500000,     295.9071,    101240.94,       0.0000
         260,    22.666667,     295.7907,    101240.94,       0.0000
         260,    22.833333,     295.6758,    101240.94,       0.0000
         260,    23.000000,     295.5627,    101240.94,       0.0000
         260,    23.166667,     295.4512,    101240.94,       0.0000
         260,    23.333333,     295.3415,    101240.94,       0.0000
         260,    23.500000,     295.2337,    101240.94,       0.0000
         260,    23.666667,     295.1277,    101240.94,       0.0000
         260,    23.833333,     295.0238,    101240.94,       0.0000
         261,     0.000000,     294.9217,    101240.94,       0.0000
         261,     0.166667,     294.8217,    101240.94,       0.0000
         261,     0.333333,     294.7237,    101240.94,       0.0000
         261,     0.500000,     294.6276,    101240.94,       0.0000
         261,     0.666667,     294.5334,    101240.94,       0.0000
         261,     0.833333,     294.4410,    101240.94,       0.0000
         261,     1.000000,     294.3505,    101240.94,       0.0000
         261,     1.166667,     294.2616,    101240.94,       0.0000
         261,     1.333333,     294.1742,    101240.94,       0.0000
         261,     1.500000,     294.0883,    101240.94,       0.0000
         261,     1.666667,     294.0036,    101240.94,       0.0000
         261,     1.833333,     293.9201,    101240.94,       0.0000
         261,     2.000000,     293.8376,    101240.94,       0.0000
         261,     2.166667,     293.7560,    101240.94,       0.0000
         261,     2.333333,     293.6750,    101240.94,       0.0000
         261,     2.500000,     293.5947,    101240.94,       0.0000
         261,     2.666667,     293.5148,    101240.94,       0.0000
         261,     2.833333,     293.4353,    101240.94,       0.0000
         261,     3.000000,     293.3560,    101240.94,       0.0000
         261,     3.166667,     293.2770,    101240.94,       0.0000
         261,     3.333333,     293.1982,    101240.94,       0.0000
         261,     3.500000,     293.1197,    101240.94,       0.0000
         261,     3.666667,     293.0415,    101240.94,       0.0000
         261,     3.833333,     292.9637,    101240.94,       0.0000
         261,     4.000000,     292.8865,    101240.94,       0.0000
         261,     4.166667,     292.8103,    101240.94,       0.0000
         261,     4.333333,     292.7353,    101240.94,       0.0000
         261,     4.500000,     292.6619,    101240.94,       0.0000
         261,     4.666667,     292.5908,    101240.94,       0.0000
         261,     4.833333,     292.5224,    101240.94,       0.0000
         261,     5.000000,     292.4575,    101240.94,       0.0000
         261,     5.166667,     292.3969,    101240.94,       0.0000
         261,     5.333333,     292.3415,    101240.94,       0.0000
         261,     5.500000,     292.2922,    101240.94,       0.0000
         261,     5.666667,     292.2500,    101240.94,       0.0000
         261,     5.833333,     292.2161,    101240.94,       0.0000
         261,     6.000000,     292.1916,    101240.94,       0.0000
         261,     6.166667,     292.1775,    101240.94,       6.9599
         261,     6.333333,     292.1748,    101240.94,       6.7179
         261,     6.500000,     292.1847,    101240.94,      12.5233
         261,     6.666667,     292.2080,    101240.94,      29.3354
         261,     6.833333,     292.2455,    101240.94,      48.0429
         261,     7.000000,     292.2979,    101240.94,      64.1829
         261,     7.166667,     292.3656,    101240.94,      75.2713
         261,     7.333333,     292.4490,    101240.94,      80.9729
         261,     7.500000,     292.5481,    101240.94,     109.7156
         261,     7.666667,     292.6629,    101240.94,     245.9521
         261,     7.833333,     292.7931,    101240.94,     346.2881
         261,     8.000000,     292.9382,    101240.94,     374.6575
         261,     8.166667,     293.0977,    101240.94,     312.4731
         261,     8.333333,     293.2708,    101240.94,     253.2277
         261,     8.500000,     293.4566,    101240.94,     218.4712
         261,     8.666667,     293.6542,    101240.94,     232.0950
         261,     8.833333,     293.8627,    101240.94,     297.5961
         261,     9.000000,     294.0810,    101240.94,     409.6907
         261,     9.166667,     294.3083,    101240.94,     563.5275
         261,     9.333333,     294.5435,    101240.94,     632.4350
         261,     9.500000,     294.7857,    101240.94,     652.4731
         261,     9.666667,     295.0341,    101240.94,     652.4731
         261,     9.833333,     295.2881,    101240.94,     669.9032
         261,    10.000000,     295.5468,    101240.94,     689.5948
         261,    10.166667,     295.8096,    101240.94,     699.5075
         261,    10.333333,     296.0761,    101240.94,     708.7518
         261,    10.500000,     296.3458,    101240.94,     714.4595
         261,    10.666667,     296.6181,    101240.94,     714.4595
         261,    10.833333,     296.8928,    101240.94,     706.6151
         261,    11.000000,     297.1693,    101240.94,     699.5075
         261,    11.166667,     297.4474,    101240.94,     702.3478
         261,    11.333333,     297.7266,    101240.94,     704.4805
         261,    11.500000,     298.0066,    101240.94,     703.7694
         261,    11.666667,     298.2868,    101240.94,     697.3796
         261,    11.833333,     298.5668,    101240.94,     691.7152
         261,    12.000000,     298.8461,    101240.94,     691.7152
         261,    12.166667,     299.1241,    101240.94,     707.3271
         261,    12.333333,     299.4001,    101240.94,     710.8905
         261,    12.500000,     299.6734,    101240.94,     710.8905
         261,    12.666667,     299.9434,    101240.94,     714.4595
         261,    12.833333,     300.2092,    101240.94,     713.0312
         261,    13.000000,     300.4700,    101240.94,     708.7518
         261,    13.166667,     300.7249,    101240.94,     703.7694
         261,    13.333333,     300.9730,    101240.94,     703.7694
         261,    13.500000,     301.2134,    101240.94,     703.7694
         261,    13.666667,     301.4452,    101240.94,     700.2173
         261,    13.833333,     301.6675,    101240.94,     703.0585
         261,    14.000000,     301.8792,    101240.94,     700.9272
         261,    14.166667,     302.0796,    101240.94,     683.9504
         261,    14.333333,     302.2678,    101240.94,     665.0083
         261,    14.500000,     302.4428,    101240.94,     651.0849
         261,    14.666667,     302.6041,    101240.94,     649.6976
         261,    14.833333,     302.7508,    101240.94,     628.3136
         261,    15.000000,     302.8824,    101240.94,     602.4076
         261,    15.166667,     302.9984,    101240.94,     586.8934
         261,    15.333333,     303.0983,    101240.94,     568.8423
         261,    15.500000,     303.1819,    101240.94,     553.6039
         261,    15.666667,     303.2489,    101240.94,     547.0186
         261,    15.833333,     303.2992,    101240.94,     528.7098
         261,    16.000000,     303.3330,    101240.94,     505.4542
         261,    16.166667,     303.3505,    101240.94,     473.0646
         261,    16.333333,     303.3518,    101240.94,     434.5849
         261,    16.500000,     303.3374,    101240.94,     397.7096
         261,    16.666667,     303.3079,    101240.94,     370.5640
         261,    16.833333,     303.2639,    101240.94,     328.1251
         261,    17.000000,     303.2061,    101240.94,     279.1690
         261,    17.166667,     303.1352,    101240.94,     226.0109
         261,    17.333333,     303.0521,    101240.94,     174.8047
         261,    17.500000,     302.9577,    101240.94,     112.6262
         261,    17.666667,     302.8529,    101240.94,      42.6897
         261,    17.833333,     302.7387,    101240.94,      10.1940
         261,    18.000000,     302.6160,    101240.94,       8.9312
         261,    18.166667,     302.4857,    101240.94,       0.0000
         261,    18.333333,     302.3489,    101240.94,       0.0000
         261,    18.500000,     302.2063,    101240.94,       0.0000
         261,    18.666667,     302.0589,    101240.94,       0.0000
         261,    18.833333,     301.9074,    101240.94,       0.0000
