Kuraymat, Egypt
29.24, 31.22

     Day [#],    Time [hr],       Ta [K],      Pa [Pa],    Ib [W/m2]
         175,    15.666667,     307.3250,    100606.78,     758.9660
         175,    15.833333,     307.2813,    100606.78,     737.6743
         175,    16.000000,     307.2267,    100606.78,     719.1807
         175,    16.166667,     307.1600,    100606.78,     714.5454
         175,    16.333333,     307.0813,    100606.78,     703.5166
         175,    16.500000,     306.9913,    100606.78,     677.2806
         175,    16.666667,     306.8887,    100606.78,     659.1072
         175,    16.833333,     306.7720,    100606.78,     643.2086
         175,    17.000000,     306.6400,    100606.78,     623.0897
         175,    17.166667,     306.4900,    100606.78,     593.2896
         175,    17.333333,     306.3220,    100606.78,     565.0248
         175,    17.500000,     306.1390,    100606.78,     539.5387
         175,    17.666667,     305.9430,    100606.78,     472.8530
         175,    17.833333,     305.7360,    100606.78,     407.9822
         175,    18.000000,     305.5200,    100606.78,     360.7357
         175,    18.166667,     305.2950,    100606.78,     309.1125
         175,    18.333333,     305.0610,    100606.78,     231.9437
         175,    18.500000,     304.8220,    100606.78,     133.1698
         175,    18.666667,     304.5840,    100606.78,      71.3115
         175,    18.833333,     304.3530,    100606.78,      83.2797
         175,    19.000000,     304.1350,    100606.78,       0.0000
         175,    19.166667,     303.9350,    100606.78,       0.0000
         175,    19.333333,     303.7530,    100606.78,       0.0000
         175,    19.500000,     303.5850,    100606.78,       0.0000
         175,    19.666667,     303.4270,    100606.78,       0.0000
         175,    19.833333,     303.2750,    100606.78,       0.0000
         175,    20.000000,     303.1250,    100606.78,       0.0000
         175,    20.166667,     302.9750,    100606.78,       0.0000
         175,    20.333333,     302.8250,    100606.78,       0.0000
         175,    20.500000,     302.6750,    100606.78,       0.0000
         175,    20.666667,     302.5250,    100606.78,       0.0000
         175,    20.833333,     302.3750,    100606.78,       0.0000
         175,    21.000000,     302.2250,    100606.78,       0.0000
         175,    21.166667,     302.0750,    100606.78,       0.0000
         175,    21.333333,     301.9250,    100606.78,       0.0000
         175,    21.500000,     301.7750,    100606.78,       0.0000
         175,    21.666667,     301.6250,    100606.78,       0.0000
         175,    21.833333,     301.4750,    100606.78,       0.0000
         175,    22.000000,     301.3250,    100606.78,       0.0000
         175,    22.166667,     301.1750,    100606.78,       0.0000
         175,    22.333333,     301.0250,    100606.78,       0.0000
         175,    22.500000,     300.8747,    100606.78,       0.0000
         175,    22.666667,     300.7233,    100606.78,       0.0000
         175,    22.833333,     300.5703,    100606.78,       0.0000
         175,    23.000000,     300.4150,    100606.78,       0.0000
         175,    23.166667,     300.2567,    100606.78,       0.0000
         175,    23.333333,     300.0953,    100606.78,       0.0000
         175,    23.500000,     299.9330,    100606.78,       0.0000
         175,    23.666667,     299.7730,    100606.78,       0.0000
         175,    23.833333,     299.6187,    100606.78,       0.0000
         176,     0.000000,     299.4733,    100606.78,       0.0000
         176,     0.166667,     299.3400,    100606.78,       0.0000
         176,     0.333333,     299.2187,    100606.78,       0.0000
         176,     0.500000,     299.1067,    100606.78,       0.0000
         176,     0.666667,     299.0013,    100606.78,       0.0000
         176,     0.833333,     298.9000,    100606.78,       0.0000
         176,     1.000000,     298.8000,    100606.78,       0.0000
         176,     1.166667,     298.7000,    100606.78,       0.0000
         176,     1.333333,     298.6000,    100606.78,       0.0000
         176,     1.500000,     298.4997,    100606.78,       0.0000
         176,     1.666667,     298.3983,    100606.78,       0.0000
         176,     1.833333,     298.2953,    100606.78,       0.0000
         176,     2.000000,     298.1900,    100606.78,       0.0000
         176,     2.166667,     298.0817,    100606.78,       0.0000
         176,     2.333333,     297.9703,    100606.78,       0.0000
         176,     2.500000,     297.8570,    100606.78,       0.0000
         176,     2.666667,     297.7430,    100606.78,       0.0000
         176,     2.833333,     297.6297,    100606.78,       0.0000
         176,     3.000000,     297.5183,    100606.78,       0.0000
         176,     3.166667,     297.4100,    100606.78,       0.0000
         176,     3.333333,     297.3047,    100606.78,       0.0000
         176,     3.500000,     297.2013,    100606.78,       0.0000
         176,     3.666667,     297.0987,    100606.78,       0.0000
         176,     3.833333,     296.9953,    100606.78,       0.0000
         176,     4.000000,     296.8900,    100606.78,       0.0000
         176,     4.166667,     296.7817,    100606.78,       0.0000
         176,     4.333333,     296.6703,    100606.78,       0.0000
         176,     4.500000,     296.5623,    100606.78,       0.0000
         176,     4.666667,     296.4697,    100606.78,       0.0000
         176,     4.833333,     296.4043,    100606.78,       0.0000
         176,     5.000000,     296.3783,    100606.78,       0.0000
         176,     5.166667,     296.4033,    100606.78,       0.0000
         176,     5.333333,     296.4793,    100606.78,       0.0000
         176,     5.500000,     296.5973,    100606.78,      39.4714
         176,     5.666667,     296.7507,    100606.78,      42.9193
         176,     5.833333,     296.9327,    100606.78,      41.2183
         176,     6.000000,     297.1367,    100606.78,      41.2183
         176,     6.166667,     297.3617,    100606.78,      41.2183
         176,     6.333333,     297.6077,    100606.78,      46.2010
         176,     6.500000,     297.8710,    100606.78,      60.8971
         176,     6.666667,     298.1490,    100606.78,      86.6979
         176,     6.833333,     298.4390,    100606.78,     112.0564
         176,     7.000000,     298.7383,    100606.78,     125.6719
         176,     7.166667,     299.0467,    100606.78,     166.7247
         176,     7.333333,     299.3640,    100606.78,     228.9174
         176,     7.500000,     299.6883,    100606.78,     306.3345
         176,     7.666667,     300.0177,    100606.78,     393.0389
         176,     7.833333,     300.3500,    100606.78,     478.4809
         176,     8.000000,     300.6833,    100606.78,     562.0024
         176,     8.166667,     301.0167,    100606.78,     636.1206
         176,     8.333333,     301.3500,    100606.78,     702.3541
         176,     8.500000,     301.6827,    100606.78,     756.0943
         176,     8.666667,     302.0133,    100606.78,     779.5928
         176,     8.833333,     302.3407,    100606.78,     792.7271
         176,     9.000000,     302.6633,    100606.78,     801.8444
         176,     9.166667,     302.9800,    100606.78,     812.6510
         176,     9.333333,     303.2907,    100606.78,     822.8690
         176,     9.500000,     303.5960,    100606.78,     830.8033
         176,     9.666667,     303.8960,    100606.78,     841.5536
         176,     9.833333,     304.1907,    100606.78,     868.0613
         176,    10.000000,     304.4800,    100606.78,     919.6211
         176,    10.166667,     304.7633,    100606.78,     933.5619
         176,    10.333333,     305.0407,    100606.78,     935.7897
         176,    10.500000,     305.3120,    100606.78,     936.3466
         176,    10.666667,     305.5760,    100606.78,     931.3333
         176,    10.833333,     305.8313,    100606.78,     926.8739
         176,    11.000000,     306.0767,    100606.78,     926.3162
         176,    11.166667,     306.3100,    100606.78,     928.5465
         176,    11.333333,     306.5313,    100606.78,     927.4315
         176,    11.500000,     306.7423,    100606.78,     921.2955
         176,    11.666667,     306.9437,    100606.78,     924.6431
         176,    11.833333,     307.1360,    100606.78,     928.5465
         176,    12.000000,     307.3200,    100606.78,     931.3333
         176,    12.166667,     307.4950,    100606.78,     935.7897
         176,    12.333333,     307.6610,    100606.78,     937.4602
         176,    12.500000,     307.8187,    100606.78,     934.1189
         176,    12.666667,     307.9673,    100606.78,     930.7760
         176,    12.833333,     308.1063,    100606.78,     925.2009
         176,    13.000000,     308.2350,    100606.78,     915.1539
         176,    13.166667,     308.3517,    100606.78,     910.1248
         176,    13.333333,     308.4563,    100606.78,     910.1248
         176,    13.500000,     308.5510,    100606.78,     915.7125
         176,    13.666667,     308.6370,    100606.78,     917.3879
         176,    13.833333,     308.7157,    100606.78,     913.4780
         176,    14.000000,     308.7883,    100606.78,     903.4133
         176,    14.166667,     308.8550,    100606.78,     898.9350
         176,    14.333333,     308.9157,    100606.78,     891.0907
         176,    14.500000,     308.9693,    100606.78,     874.8105
         176,    14.666667,     309.0127,    100606.78,     853.9762
         176,    14.833333,     309.0423,    100606.78,     838.1609
         176,    15.000000,     309.0550,    100606.78,     832.5021
         176,    15.166667,     309.0467,    100606.78,     801.8444
         176,    15.333333,     309.0173,    100606.78,     775.0165
         176,    15.500000,     308.9700,    100606.78,     766.4245
         176,    15.666667,     308.9060,    100606.78,     759.5401
         176,    15.833333,     308.8267,    100606.78,     752.0710
         176,    16.000000,     308.7333,    100606.78,     741.1336
         176,    16.166667,     308.6250,    100606.78,     715.7047
         176,    16.333333,     308.5017,    100606.78,     691.2938
         176,    16.500000,     308.3657,    100606.78,     674.9403
         176,    16.666667,     308.2183,    100606.78,     676.1106
         176,    16.833333,     308.0610,    100606.78,     671.4274
         176,    17.000000,     307.8950,    100606.78,     642.6185
         176,    17.166667,     307.7200,    100606.78,     612.3920
         176,    17.333333,     307.5360,    100606.78,     572.2660
         176,    17.500000,     307.3443,    100606.78,     519.9627
         176,    17.666667,     307.1457,    100606.78,     460.2950
         176,    17.833333,     306.9407,    100606.78,     405.3927
         176,    18.000000,     306.7300,    100606.78,     358.0680
         176,    18.166667,     306.5133,    100606.78,     307.0296
         176,    18.333333,     306.2907,    100606.78,     229.6751
         176,    18.500000,     306.0640,    100606.78,     131.3124
         176,    18.666667,     305.8360,    100606.78,      71.3115
         176,    18.833333,     305.6093,    100606.78,      83.2797
         176,    19.000000,     305.3867,    100606.78,       0.0000
         176,    19.166667,     305.1700,    100606.78,       0.0000
         176,    19.333333,     304.9593,    100606.78,       0.0000
         176,    19.500000,     304.7533,    100606.78,       0.0000
         176,    19.666667,     304.5507,    100606.78,       0.0000
         176,    19.833333,     304.3500,    100606.78,       0.0000
         176,    20.000000,     304.1500,    100606.78,       0.0000
         176,    20.166667,     303.9500,    100606.78,       0.0000
         176,    20.333333,     303.7500,    100606.78,       0.0000
         176,    20.500000,     303.5500,    100606.78,       0.0000
         176,    20.666667,     303.3500,    100606.78,       0.0000
         176,    20.833333,     303.1500,    100606.78,       0.0000
         176,    21.000000,     302.9500,    100606.78,       0.0000
         176,    21.166667,     302.7500,    100606.78,       0.0000
         176,    21.333333,     302.5500,    100606.78,       0.0000
         176,    21.500000,     302.3500,    100606.78,       0.0000
         176,    21.666667,     302.1500,    100606.78,       0.0000
         176,    21.833333,     301.9500,    100606.78,       0.0000
         176,    22.000000,     301.7500,    100606.78,       0.0000
         176,    22.166667,     301.5500,    100606.78,       0.0000
         176,    22.333333,     301.3500,    100606.78,       0.0000
         176,    22.500000,     301.1500,    100606.78,       0.0000
         176,    22.666667,     300.9500,    100606.78,       0.0000
         176,    22.833333,     300.7500,    100606.78,       0.0000
         176,    23.000000,     300.5500,    100606.78,       0.0000
         176,    23.166667,     300.3500,    100606.78,       0.0000
         176,    23.333333,     300.1500,    100606.78,       0.0000
         176,    23.500000,     299.9503,    100606.78,       0.0000
         176,    23.666667,     299.7517,    100606.78,       0.0000
         176,    23.833333,     299.5547,    100606.78,       0.0000
         177,     0.000000,     299.3600,    100606.78,       0.0000
         177,     0.166667,     299.1683,    100606.78,       0.0000
         177,     0.333333,     298.9797,    100606.78,       0.0000
         177,     0.500000,     298.7930,    100606.78,       0.0000
         177,     0.666667,     298.6070,    100606.78,       0.0000
         177,     0.833333,     298.4203,    100606.78,       0.0000
         177,     1.000000,     298.2317,    100606.78,       0.0000
         177,     1.166667,     298.0400,    100606.78,       0.0000
         177,     1.333333,     297.8453,    100606.78,       0.0000
         177,     1.500000,     297.6483,    100606.78,       0.0000
         177,     1.666667,     297.4497,    100606.78,       0.0000
         177,     1.833333,     297.2500,    100606.78,       0.0000
         177,     2.000000,     297.0500,    100606.78,       0.0000
         177,     2.166667,     296.8500,    100606.78,       0.0000
         177,     2.333333,     296.6500,    100606.78,       0.0000
         177,     2.500000,     296.4503,    100606.78,       0.0000
         177,     2.666667,     296.2517,    100606.78,       0.0000
         177,     2.833333,     296.0547,    100606.78,       0.0000
         177,     3.000000,     295.8600,    100606.78,       0.0000
         177,     3.166667,     295.6683,    100606.78,       0.0000
         177,     3.333333,     295.4797,    100606.78,       0.0000
         177,     3.500000,     295.2930,    100606.78,       0.0000
         177,     3.666667,     295.1070,    100606.78,       0.0000
         177,     3.833333,     294.9203,    100606.78,       0.0000
         177,     4.000000,     294.7317,    100606.78,       0.0000
         177,     4.166667,     294.5400,    100606.78,       0.0000
         177,     4.333333,     294.3453,    100606.78,       0.0000
         177,     4.500000,     294.1560,    100606.78,       0.0000
         177,     4.666667,     293.9880,    100606.78,       0.0000
         177,     4.833333,     293.8573,    100606.78,       0.0000
         177,     5.000000,     293.7800,    100606.78,       0.0000
         177,     5.166667,     293.7717,    100606.78,       0.0000
         177,     5.333333,     293.8323,    100606.78,      76.2166
         177,     5.500000,     293.9477,    100606.78,      63.5885
         177,     5.666667,     294.1043,    100606.78,      86.6979
         177,     5.833333,     294.2890,    100606.78,     137.7668
         177,     6.000000,     294.4883,    100606.78,     184.9911
         177,     6.166667,     294.6967,    100606.78,     220.5273
         177,     6.333333,     294.9140,    100606.78,     256.4627
         177,     6.500000,     295.1400,    100606.78,     318.7832
         177,     6.666667,     295.3760,    100606.78,     395.6472
         177,     6.833333,     295.6233,    100606.78,     482.2252
         177,     7.000000,     295.8833,    100606.78,     568.0440
         177,     7.166667,     296.1583,    100606.78,     607.6266
         177,     7.333333,     296.4483,    100606.78,     595.0852
         177,     7.500000,     296.7500,    100606.78,     524.8702
         177,     7.666667,     297.0600,    100606.78,     507.6532
         177,     7.833333,     297.3750,    100606.78,     513.1998
         177,     8.000000,     297.6917,    100606.78,     537.7094
         177,     8.166667,     298.0083,    100606.78,     585.4972
         177,     8.333333,     298.3250,    100606.78,     624.8695
         177,     8.500000,     298.6410,    100606.78,     634.3465
         177,     8.666667,     298.9550,    100606.78,     623.6831
         177,     8.833333,     299.2657,    100606.78,     636.7118
         177,     9.000000,     299.5717,    100606.78,     701.7727
         177,     9.166667,     299.8717,    100606.78,     773.8717
         177,     9.333333,     300.1657,    100606.78,     830.8033
         177,     9.500000,     300.4547,    100606.78,     858.4871
         177,     9.666667,     300.7393,    100606.78,     891.6513
         177,     9.833333,     301.0203,    100606.78,     916.2710
         177,    10.000000,     301.2983,    100606.78,     921.8536
         177,    10.166667,     301.5733,    100606.78,     925.7586
         177,    10.333333,     301.8453,    100606.78,     930.2187
         177,    10.500000,     302.1137,    100606.78,     935.2328
         177,    10.666667,     302.3763,    100606.78,     922.9695
         177,    10.833333,     302.6313,    100606.78,     916.8295
         177,    11.000000,     302.8767,    100606.78,     930.7760
         177,    11.166667,     303.1100,    100606.78,     932.4477
         177,    11.333333,     303.3313,    100606.78,     931.8905
         177,    11.500000,     303.5423,    100606.78,     934.1189
         177,    11.666667,     303.7437,    100606.78,     926.8739
         177,    11.833333,     303.9360,    100606.78,     926.8739
         177,    12.000000,     304.1200,    100606.78,     943.0254
         177,    12.166667,     304.2950,    100606.78,     942.4691
         177,    12.333333,     304.4610,    100606.78,     937.4602
         177,    12.500000,     304.6187,    100606.78,     934.1189
         177,    12.666667,     304.7673,    100606.78,     926.3162
         177,    12.833333,     304.9063,    100606.78,     924.6431
         177,    13.000000,     305.0350,    100606.78,     934.6759
         177,    13.166667,     305.1517,    100606.78,     934.6759
         177,    13.333333,     305.2563,    100606.78,     929.1039
         177,    13.500000,     305.3507,    100606.78,     918.5046
         177,    13.666667,     305.4353,    100606.78,     911.8016
         177,    13.833333,     305.5110,    100606.78,     906.2106
         177,    14.000000,     305.5783,    100606.78,     901.7343
         177,    14.166667,     305.6367,    100606.78,     898.3750
         177,    14.333333,     305.6860,    100606.78,     890.5300
         177,    14.500000,     305.7270,    100606.78,     873.6861
         177,    14.666667,     305.7590,    100606.78,     852.8480
         177,    14.833333,     305.7813,    100606.78,     834.7663
         177,    15.000000,     305.7933,    100606.78,     822.3018
         177,    15.166667,     305.7933,    100606.78,     790.4452
         177,    15.333333,     305.7813,    100606.78,     762.9835
         177,    15.500000,     305.7583,    100606.78,     753.2209
         177,    15.666667,     305.7237,    100606.78,     738.8277
         177,    15.833333,     305.6767,    100606.78,     724.9681
         177,    16.000000,     305.6167,    100606.78,     713.3858
         177,    16.166667,     305.5417,    100606.78,     694.7897
         177,    16.333333,     305.4517,    100606.78,     682.5412
         177,    16.500000,     305.3483,    100606.78,     682.5412
         177,    16.666667,     305.2317,    100606.78,     662.0441
         177,    16.833333,     305.1017,    100606.78,     649.1048
         177,    17.000000,     304.9583,    100606.78,     650.8719
         177,    17.166667,     304.8000,    100606.78,     605.2414
         177,    17.333333,     304.6267,    100606.78,     560.1875
         177,    17.500000,     304.4410,    100606.78,     534.0473
         177,    17.666667,     304.2450,    100606.78,     467.2108
         177,    17.833333,     304.0407,    100606.78,     402.7993
         177,    18.000000,     303.8300,    100606.78,     356.0639
         177,    18.166667,     303.6133,    100606.78,     304.9428
         177,    18.333333,     303.3907,    100606.78,     227.3994
         177,    18.500000,     303.1643,    100606.78,     129.4439
         177,    18.666667,     302.9377,    100606.78,      71.3115
         177,    18.833333,     302.7140,    100606.78,      83.2797
         177,    19.000000,     302.4967,    100606.78,       0.0000
         177,    19.166667,     302.2883,    100606.78,       0.0000
         177,    19.333333,     302.0890,    100606.78,       0.0000
         177,    19.500000,     301.8967,    100606.78,       0.0000
         177,    19.666667,     301.7093,    100606.78,       0.0000
         177,    19.833333,     301.5250,    100606.78,       0.0000
         177,    20.000000,     301.3417,    100606.78,       0.0000
         177,    20.166667,     301.1583,    100606.78,       0.0000
         177,    20.333333,     300.9750,    100606.78,       0.0000
         177,    20.500000,     300.7913,    100606.78,       0.0000
         177,    20.666667,     300.6067,    100606.78,       0.0000
         177,    20.833333,     300.4203,    100606.78,       0.0000
         177,    21.000000,     300.2317,    100606.78,       0.0000
         177,    21.166667,     300.0400,    100606.78,       0.0000
         177,    21.333333,     299.8453,    100606.78,       0.0000
         177,    21.500000,     299.6487,    100606.78,       0.0000
         177,    21.666667,     299.4513,    100606.78,       0.0000
         177,    21.833333,     299.2547,    100606.78,       0.0000
         177,    22.000000,     299.0600,    100606.78,       0.0000
         177,    22.166667,     298.8683,    100606.78,       0.0000
         177,    22.333333,     298.6797,    100606.78,       0.0000
         177,    22.500000,     298.4933,    100606.78,       0.0000
         177,    22.666667,     298.3087,    100606.78,       0.0000
         177,    22.833333,     298.1250,    100606.78,       0.0000
         177,    23.000000,     297.9417,    100606.78,       0.0000
         177,    23.166667,     297.7583,    100606.78,       0.0000
         177,    23.333333,     297.5750,    100606.78,       0.0000
         177,    23.500000,     297.3927,    100606.78,       0.0000
         177,    23.666667,     297.2133,    100606.78,       0.0000
         177,    23.833333,     297.0390,    100606.78,       0.0000
         178,     0.000000,     296.8717,    100606.78,       0.0000
         178,     0.166667,     296.7133,    100606.78,       0.0000
         178,     0.333333,     296.5640,    100606.78,       0.0000
         178,     0.500000,     296.4213,    100606.78,       0.0000
         178,     0.666667,     296.2827,    100606.78,       0.0000
         178,     0.833333,     296.1453,    100606.78,       0.0000
         178,     1.000000,     296.0067,    100606.78,       0.0000
         178,     1.166667,     295.8650,    100606.78,       0.0000
         178,     1.333333,     295.7203,    100606.78,       0.0000
         178,     1.500000,     295.5737,    100606.78,       0.0000
         178,     1.666667,     295.4263,    100606.78,       0.0000
         178,     1.833333,     295.2797,    100606.78,       0.0000
         178,     2.000000,     295.1350,    100606.78,       0.0000
         178,     2.166667,     294.9933,    100606.78,       0.0000
         178,     2.333333,     294.8547,    100606.78,       0.0000
         178,     2.500000,     294.7180,    100606.78,       0.0000
         178,     2.666667,     294.5820,    100606.78,       0.0000
         178,     2.833333,     294.4453,    100606.78,       0.0000
         178,     3.000000,     294.3067,    100606.78,       0.0000
         178,     3.166667,     294.1650,    100606.78,       0.0000
         178,     3.333333,     294.0203,    100606.78,       0.0000
         178,     3.500000,     293.8733,    100606.78,       0.0000
         178,     3.666667,     293.7247,    100606.78,       0.0000
         178,     3.833333,     293.5750,    100606.78,       0.0000
         178,     4.000000,     293.4250,    100606.78,       0.0000
         178,     4.166667,     293.2750,    100606.78,       0.0000
         178,     4.333333,     293.1250,    100606.78,       0.0000
         178,     4.500000,     292.9803,    100606.78,       0.0000
         178,     4.666667,     292.8517,    100606.78,       0.0000
         178,     4.833333,     292.7497,    100606.78,       0.0000
         178,     5.000000,     292.6850,    100606.78,       0.0000
         178,     5.166667,     292.6683,    100606.78,       0.0000
         178,     5.333333,     292.6997,    100606.78,       0.0000
         178,     5.500000,     292.7710,    100606.78,       0.0000
         178,     5.666667,     292.8770,    100606.78,       0.0000
         178,     5.833333,     293.0123,    100606.78,       0.0000
         178,     6.000000,     293.1717,    100606.78,       0.0000
         178,     6.166667,     293.3550,    100606.78,      13.6944
         178,     6.333333,     293.5623,    100606.78,      25.3062
         178,     6.500000,     293.7897,    100606.78,      35.8177
         178,     6.666667,     294.0343,    100606.78,      50.8718
         178,     6.833333,     294.2937,    100606.78,      75.0063
         178,     7.000000,     294.5650,    100606.78,     108.0304
         178,     7.166667,     294.8483,    100606.78,     171.7768
         178,     7.333333,     295.1437,    100606.78,     252.7956
         178,     7.500000,     295.4480,    100606.78,     325.6429
         178,     7.666667,     295.7580,    100606.78,     425.3647
         178,     7.833333,     296.0703,    100606.78,     500.8572
         178,     8.000000,     296.3817,    100606.78,     526.7081
         178,     8.166667,     296.6900,    100606.78,     574.6759
         178,     8.333333,     296.9953,    100606.78,     623.0897
         178,     8.500000,     297.2983,    100606.78,     658.5196
         178,     8.666667,     297.5997,    100606.78,     698.8645
         178,     8.833333,     297.9000,    100606.78,     732.4806
         178,     9.000000,     298.2000,    100606.78,     753.7957
         178,     9.166667,     298.5000,    100606.78,     798.9969
         178,     9.333333,     298.8000,    100606.78,     833.0682
         178,     9.500000,     299.0990,    100606.78,     834.7663
         178,     9.666667,     299.3950,    100606.78,     838.7265
         178,     9.833333,     299.6860,    100606.78,     854.5403
         178,    10.000000,     299.9700,    100606.78,     889.9692
         178,    10.166667,     300.2450,    100606.78,     900.6147
         178,    10.333333,     300.5110,    100606.78,     903.4133
         178,    10.500000,     300.7693,    100606.78,     905.0918
         178,    10.666667,     301.0207,    100606.78,     909.0067
         178,    10.833333,     301.2657,    100606.78,     915.7125
         178,    11.000000,     301.5050,    100606.78,     925.2009
         178,    11.166667,     301.7383,    100606.78,     929.6613
         178,    11.333333,     301.9657,    100606.78,     926.8739
         178,    11.500000,     302.1873,    100606.78,     916.2710
         178,    11.666667,     302.4027,    100606.78,     930.2187
         178,    11.833333,     302.6110,    100606.78,     944.6941
         178,    12.000000,     302.8117,    100606.78,     946.3624
         178,    12.166667,     303.0033,    100606.78,     938.5736
         178,    12.333333,     303.1860,    100606.78,     934.1189
         178,    12.500000,     303.3607,    100606.78,     940.2433
         178,    12.666667,     303.5273,    100606.78,     943.0254
         178,    12.833333,     303.6860,    100606.78,     940.7998
         178,    13.000000,     303.8367,    100606.78,     930.7760
         178,    13.166667,     303.9783,    100606.78,     921.8536
         178,    13.333333,     304.1110,    100606.78,     916.2710
         178,    13.500000,     304.2353,    100606.78,     916.2710
         178,    13.666667,     304.3507,    100606.78,     916.2710
         178,    13.833333,     304.4563,    100606.78,     919.0629
         178,    14.000000,     304.5517,    100606.78,     925.7586
         178,    14.166667,     304.6350,    100606.78,     920.1793
         178,    14.333333,     304.7063,    100606.78,     906.7699
         178,    14.500000,     304.7673,    100606.78,     884.9204
         178,    14.666667,     304.8187,    100606.78,     868.0613
         178,    14.833333,     304.8610,    100606.78,     851.7195
         178,    15.000000,     304.8950,    100606.78,     832.5021
         178,    15.166667,     304.9200,    100606.78,     787.5916
         178,    15.333333,     304.9360,    100606.78,     756.0943
         178,    15.500000,     304.9427,    100606.78,     760.6882
         178,    15.666667,     304.9373,    100606.78,     750.3458
         178,    15.833333,     304.9173,    100606.78,     739.9808
         178,    16.000000,     304.8800,    100606.78,     737.0975
         178,    16.166667,     304.8217,    100606.78,     721.4966
         178,    16.333333,     304.7423,    100606.78,     706.4217
         178,    16.500000,     304.6453,    100606.78,     698.2826
         178,    16.666667,     304.5327,    100606.78,     676.1106
         178,    16.833333,     304.4063,    100606.78,     654.9918
         178,    17.000000,     304.2683,    100606.78,     636.1206
         178,    17.166667,     304.1183,    100606.78,     607.6266
         178,    17.333333,     303.9563,    100606.78,     561.3976
         178,    17.500000,     303.7840,    100606.78,     495.2829
         178,    17.666667,     303.6020,    100606.78,     445.7614
         178,    17.833333,     303.4110,    100606.78,     400.2020
         178,    18.000000,     303.2117,    100606.78,     354.0570
         178,    18.166667,     303.0033,    100606.78,     302.8521
         178,    18.333333,     302.7860,    100606.78,     225.1162
         178,    18.500000,     302.5630,    100606.78,     128.5053
         178,    18.666667,     302.3390,    100606.78,      71.3115
         178,    18.833333,     302.1187,    100606.78,      83.2797
         178,    19.000000,     301.9067,    100606.78,       0.0000
         178,    19.166667,     301.7067,    100606.78,       0.0000
         178,    19.333333,     301.5187,    100606.78,       0.0000
         178,    19.500000,     301.3403,    100606.78,       0.0000
         178,    19.666667,     301.1697,    100606.78,       0.0000
         178,    19.833333,     301.0047,    100606.78,       0.0000
         178,    20.000000,     300.8433,    100606.78,       0.0000
         178,    20.166667,     300.6850,    100606.78,       0.0000
         178,    20.333333,     300.5297,    100606.78,       0.0000
         178,    20.500000,     300.3763,    100606.78,       0.0000
         178,    20.666667,     300.2237,    100606.78,       0.0000
         178,    20.833333,     300.0703,    100606.78,       0.0000
         178,    21.000000,     299.9150,    100606.78,       0.0000
         178,    21.166667,     299.7567,    100606.78,       0.0000
         178,    21.333333,     299.5953,    100606.78,       0.0000
         178,    21.500000,     299.4317,    100606.78,       0.0000
         178,    21.666667,     299.2663,    100606.78,       0.0000
         178,    21.833333,     299.1000,    100606.78,       0.0000
         178,    22.000000,     298.9333,    100606.78,       0.0000
         178,    22.166667,     298.7667,    100606.78,       0.0000
         178,    22.333333,     298.6000,    100606.78,       0.0000
         178,    22.500000,     298.4333,    100606.78,       0.0000
         178,    22.666667,     298.2667,    100606.78,       0.0000
         178,    22.833333,     298.1000,    100606.78,       0.0000
         178,    23.000000,     297.9333,    100606.78,       0.0000
         178,    23.166667,     297.7667,    100606.78,       0.0000
         178,    23.333333,     297.6000,    100606.78,       0.0000
         178,    23.500000,     297.4343,    100606.78,       0.0000
         178,    23.666667,     297.2717,    100606.78,       0.0000
         178,    23.833333,     297.1140,    100606.78,       0.0000
         179,     0.000000,     296.9633,    100606.78,       0.0000
         179,     0.166667,     296.8217,    100606.78,       0.0000
         179,     0.333333,     296.6890,    100606.78,       0.0000
         179,     0.500000,     296.5633,    100606.78,       0.0000
         179,     0.666667,     296.4427,    100606.78,       0.0000
         179,     0.833333,     296.3250,    100606.78,       0.0000
         179,     1.000000,     296.2083,    100606.78,       0.0000
         179,     1.166667,     296.0917,    100606.78,       0.0000
         179,     1.333333,     295.9750,    100606.78,       0.0000
         179,     1.500000,     295.8583,    100606.78,       0.0000
         179,     1.666667,     295.7417,    100606.78,       0.0000
         179,     1.833333,     295.6250,    100606.78,       0.0000
         179,     2.000000,     295.5083,    100606.78,       0.0000
         179,     2.166667,     295.3917,    100606.78,       0.0000
         179,     2.333333,     295.2750,    100606.78,       0.0000
         179,     2.500000,     295.1580,    100606.78,       0.0000
         179,     2.666667,     295.0400,    100606.78,       0.0000
         179,     2.833333,     294.9203,    100606.78,       0.0000
         179,     3.000000,     294.7983,    100606.78,       0.0000
         179,     3.166667,     294.6733,    100606.78,       0.0000
         179,     3.333333,     294.5453,    100606.78,       0.0000
         179,     3.500000,     294.4153,    100606.78,       0.0000
         179,     3.666667,     294.2847,    100606.78,       0.0000
         179,     3.833333,     294.1547,    100606.78,       0.0000
         179,     4.000000,     294.0267,    100606.78,       0.0000
         179,     4.166667,     293.9017,    100606.78,       0.0000
         179,     4.333333,     293.7797,    100606.78,       0.0000
         179,     4.500000,     293.6660,    100606.78,       0.0000
         179,     4.666667,     293.5720,    100606.78,       0.0000
         179,     4.833333,     293.5090,    100606.78,       0.0000
         179,     5.000000,     293.4883,    100606.78,       0.0000
         179,     5.166667,     293.5217,    100606.78,       0.0000
         179,     5.333333,     293.6090,    100606.78,      46.2010
         179,     5.500000,     293.7393,    100606.78,      52.3718
