Calama, Chile
-22.50 , -68.90
      
     Day [#],     Time [h],       Ta [K],     Pa [kPa],    Ib [W/m2],    Ig [W/m2],    Id [W/m2],
     11.0000 ,       3.0000 ,     283.9500 ,      76.5359 ,       0.0000 ,       0.0000 ,       0.0000 ,
     11.0000 ,       4.0000 ,     283.7000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     11.0000 ,       5.0000 ,     283.8000 ,      76.5852 ,       0.0000 ,      35.0000 ,      35.0000 ,
     11.0000 ,       6.0000 ,     284.7000 ,      76.5852 ,     545.0000 ,     313.0000 ,     139.4702 ,
     11.0000 ,       7.0000 ,     286.1000 ,      76.5852 ,     961.0000 ,     573.0000 ,      64.1106 ,
     11.0000 ,       8.0000 ,     287.4500 ,      76.5852 ,    1017.0000 ,     805.0000 ,      78.5248 ,
     11.0000 ,       9.0000 ,     288.6500 ,      76.5852 ,    1032.0000 ,     986.0000 ,      98.2941 ,
     11.0000 ,      10.0000 ,     289.6500 ,      76.5852 ,    1035.0000 ,    1104.0000 ,     113.3518 ,
     11.0000 ,      11.0000 ,     290.5000 ,      76.6346 ,    1024.0000 ,    1152.0000 ,     129.4059 ,
     11.0000 ,      12.0000 ,     291.1500 ,      76.6346 ,    1023.0000 ,    1128.0000 ,     123.6285 ,
     11.0000 ,      13.0000 ,     291.5500 ,      76.5852 ,    1026.0000 ,    1037.0000 ,     105.6122 ,
     11.0000 ,      14.0000 ,     291.7500 ,      76.5852 ,    1009.0000 ,     876.0000 ,      87.3096 ,
     11.0000 ,      15.0000 ,     291.6500 ,      76.5852 ,     965.0000 ,     662.0000 ,      71.4236 ,
     11.0000 ,      16.0000 ,     291.2000 ,      76.5852 ,     869.0000 ,     413.0000 ,      56.3889 ,
     11.0000 ,      17.0000 ,     290.4500 ,      76.5852 ,     664.0000 ,     161.0000 ,      34.4974 ,
     11.0000 ,      18.0000 ,     289.5500 ,      76.5852 ,       0.0000 ,       1.0000 ,       1.0000 ,
     11.0000 ,      19.0000 ,     288.6500 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     11.0000 ,      20.0000 ,     287.8000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     11.0000 ,      21.0000 ,     286.9500 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     11.0000 ,      22.0000 ,     286.0500 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     11.0000 ,      23.0000 ,     285.3000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     11.0000 ,       0.0000 ,     284.6000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     12.0000 ,       1.0000 ,     283.8000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     12.0000 ,       2.0000 ,     283.1500 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     12.0000 ,       3.0000 ,     282.7000 ,      76.5359 ,       0.0000 ,       0.0000 ,       0.0000 ,
     12.0000 ,       4.0000 ,     282.3500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     12.0000 ,       5.0000 ,     282.3000 ,      76.4866 ,       0.0000 ,      34.0000 ,      34.0000 ,
     12.0000 ,       6.0000 ,     282.9500 ,      76.4866 ,     545.0000 ,     306.0000 ,     133.6582 ,
     12.0000 ,       7.0000 ,     284.0500 ,      76.4866 ,     943.0000 ,     561.0000 ,      63.3664 ,
     12.0000 ,       8.0000 ,     285.1500 ,      76.4866 ,    1004.0000 ,     793.0000 ,      77.2338 ,
     12.0000 ,       9.0000 ,     286.1500 ,      76.4866 ,    1018.0000 ,     974.0000 ,      99.3281 ,
     12.0000 ,      10.0000 ,     286.9500 ,      76.4866 ,    1021.0000 ,    1093.0000 ,     116.2923 ,
     12.0000 ,      11.0000 ,     287.6000 ,      76.4866 ,    1009.0000 ,    1142.0000 ,     134.4997 ,
     12.0000 ,      12.0000 ,     288.1000 ,      76.4866 ,    1016.0000 ,    1123.0000 ,     125.2515 ,
     12.0000 ,      13.0000 ,     288.4000 ,      76.4866 ,    1021.0000 ,    1034.0000 ,     106.6172 ,
     12.0000 ,      14.0000 ,     288.5000 ,      76.4866 ,    1015.0000 ,     881.0000 ,      86.9092 ,
     12.0000 ,      15.0000 ,     288.3500 ,      76.4866 ,     983.0000 ,     673.0000 ,      70.6563 ,
     12.0000 ,      16.0000 ,     287.9000 ,      76.4866 ,     900.0000 ,     426.0000 ,      56.0265 ,
     12.0000 ,      17.0000 ,     287.2000 ,      76.4866 ,     679.0000 ,     170.0000 ,      40.2686 ,
     12.0000 ,      18.0000 ,     286.4000 ,      76.4866 ,       0.0000 ,       2.0000 ,       2.0000 ,
     12.0000 ,      19.0000 ,     285.6000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     12.0000 ,      20.0000 ,     284.8500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     12.0000 ,      21.0000 ,     284.1500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     12.0000 ,      22.0000 ,     283.4500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     12.0000 ,      23.0000 ,     282.9500 ,      76.5359 ,       0.0000 ,       0.0000 ,       0.0000 ,
     12.0000 ,       0.0000 ,     282.7000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     13.0000 ,       1.0000 ,     282.4500 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     13.0000 ,       2.0000 ,     282.2000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     13.0000 ,       3.0000 ,     282.0500 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     13.0000 ,       4.0000 ,     281.9500 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     13.0000 ,       5.0000 ,     282.0500 ,      76.5852 ,       0.0000 ,      33.0000 ,      33.0000 ,
     13.0000 ,       6.0000 ,     282.9500 ,      76.5852 ,     538.0000 ,     313.0000 ,     144.0507 ,
     13.0000 ,       7.0000 ,     284.4500 ,      76.5852 ,     976.0000 ,     579.0000 ,      65.7418 ,
     13.0000 ,       8.0000 ,     285.9000 ,      76.5852 ,    1032.0000 ,     821.0000 ,      86.7371 ,
     13.0000 ,       9.0000 ,     287.2000 ,      76.5852 ,    1052.0000 ,    1007.0000 ,     104.1419 ,
     13.0000 ,      10.0000 ,     288.3500 ,      76.5852 ,    1062.0000 ,    1129.0000 ,     113.6380 ,
     13.0000 ,      11.0000 ,     289.3000 ,      76.5852 ,    1060.0000 ,    1183.0000 ,     124.7062 ,
     13.0000 ,      12.0000 ,     290.0000 ,      76.5852 ,    1060.0000 ,    1161.0000 ,     119.8004 ,
     13.0000 ,      13.0000 ,     290.4500 ,      76.5852 ,    1056.0000 ,    1066.0000 ,     106.3029 ,
     13.0000 ,      14.0000 ,     290.6500 ,      76.5852 ,    1039.0000 ,     905.0000 ,      91.4449 ,
     13.0000 ,      15.0000 ,     290.5500 ,      76.5852 ,    1003.0000 ,     688.0000 ,      72.6837 ,
     13.0000 ,      16.0000 ,     290.1000 ,      76.5852 ,     906.0000 ,     430.0000 ,      56.9694 ,
     13.0000 ,      17.0000 ,     289.3500 ,      76.5852 ,     679.0000 ,     170.0000 ,      39.9452 ,
     13.0000 ,      18.0000 ,     288.4000 ,      76.5852 ,       0.0000 ,       1.0000 ,       1.0000 ,
     13.0000 ,      19.0000 ,     287.6000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
     13.0000 ,      20.0000 ,     287.0000 ,      76.5359 ,       0.0000 ,       0.0000 ,       0.0000 ,
     13.0000 ,      21.0000 ,     286.3500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     13.0000 ,      22.0000 ,     285.7000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     13.0000 ,      23.0000 ,     285.1500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     13.0000 ,       0.0000 ,     284.6000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     14.0000 ,       1.0000 ,     284.0500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     14.0000 ,       2.0000 ,     283.6500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     14.0000 ,       3.0000 ,     283.3500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     14.0000 ,       4.0000 ,     283.1000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     14.0000 ,       5.0000 ,     283.1000 ,      76.4866 ,       0.0000 ,      28.0000 ,      28.0000 ,
     14.0000 ,       6.0000 ,     283.8000 ,      76.4866 ,     492.0000 ,     276.0000 ,     122.5794 ,
     14.0000 ,       7.0000 ,     285.0000 ,      76.4866 ,     832.0000 ,     514.0000 ,      77.9983 ,
     14.0000 ,       8.0000 ,     286.2000 ,      76.4372 ,     866.0000 ,     732.0000 ,     117.0763 ,
     14.0000 ,       9.0000 ,     287.3000 ,      76.3879 ,     837.0000 ,     897.0000 ,     179.4801 ,
     14.0000 ,      10.0000 ,     288.2000 ,      76.3879 ,     771.0000 ,     996.0000 ,     259.2742 ,
     14.0000 ,      11.0000 ,     288.9500 ,      76.3879 ,     704.0000 ,    1030.0000 ,     327.2276 ,
     14.0000 ,      12.0000 ,     289.5000 ,      76.3879 ,     709.0000 ,    1011.0000 ,     314.4267 ,
     14.0000 ,      13.0000 ,     289.8000 ,      76.3879 ,     738.0000 ,     930.0000 ,     258.9578 ,
     14.0000 ,      14.0000 ,     289.9500 ,      76.3879 ,     794.0000 ,     797.0000 ,     174.7899 ,
     14.0000 ,      15.0000 ,     289.8500 ,      76.3879 ,     825.0000 ,     611.0000 ,     104.3341 ,
     14.0000 ,      16.0000 ,     289.4500 ,      76.3385 ,     780.0000 ,     386.0000 ,      64.3872 ,
     14.0000 ,      17.0000 ,     288.8500 ,      76.2892 ,     592.0000 ,     155.0000 ,      41.3691 ,
     14.0000 ,      18.0000 ,     288.0500 ,      76.2892 ,       0.0000 ,       2.0000 ,       2.0000 ,
     14.0000 ,      19.0000 ,     287.3000 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
     14.0000 ,      20.0000 ,     286.6500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
     14.0000 ,      21.0000 ,     286.0000 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
     14.0000 ,      22.0000 ,     285.3500 ,      76.2892 ,       0.0000 ,       0.0000 ,       0.0000 ,
     14.0000 ,      23.0000 ,     284.8000 ,      76.2398 ,       0.0000 ,       0.0000 ,       0.0000 ,
     14.0000 ,       0.0000 ,     284.4000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
     15.0000 ,       1.0000 ,     283.9500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
     15.0000 ,       2.0000 ,     283.6000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
     15.0000 ,       3.0000 ,     283.4000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
     15.0000 ,       4.0000 ,     283.2000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
     15.0000 ,       5.0000 ,     283.2500 ,      76.1905 ,       0.0000 ,      36.0000 ,      36.0000 ,
     15.0000 ,       6.0000 ,     284.1500 ,      76.1411 ,     532.0000 ,     367.0000 ,     202.2823 ,
     15.0000 ,       7.0000 ,     285.6000 ,      76.0918 ,     955.0000 ,     675.0000 ,     176.3012 ,
     15.0000 ,       8.0000 ,     286.9500 ,      76.0918 ,    1030.0000 ,     896.0000 ,     166.0899 ,
     15.0000 ,       9.0000 ,     288.1500 ,      76.0918 ,     869.0000 ,    1089.0000 ,     344.8998 ,
     15.0000 ,      10.0000 ,     288.4500 ,      76.0918 ,      77.0000 ,     471.0000 ,     397.4649 ,
     15.0000 ,      11.0000 ,     288.1500 ,      76.0918 ,      36.0000 ,     545.0000 ,     509.0680 ,
     15.0000 ,      12.0000 ,     288.0500 ,      76.0918 ,      58.0000 ,     546.0000 ,     489.0056 ,
     15.0000 ,      13.0000 ,     288.0000 ,      76.0918 ,     157.0000 ,     595.0000 ,     452.1757 ,
     15.0000 ,      14.0000 ,     287.9000 ,      76.0918 ,     141.0000 ,     514.0000 ,     403.4247 ,
     15.0000 ,      15.0000 ,     287.6500 ,      76.0918 ,     141.0000 ,     386.0000 ,     299.3198 ,
     15.0000 ,      16.0000 ,     287.2000 ,      76.0918 ,      91.0000 ,     231.0000 ,     193.4305 ,
     15.0000 ,      17.0000 ,     286.7000 ,      76.0918 ,     203.0000 ,     114.0000 ,      74.9677 ,
     15.0000 ,      18.0000 ,     286.2000 ,      76.0918 ,       0.0000 ,       3.0000 ,       3.0000 ,
     15.0000 ,      19.0000 ,     285.7000 ,      76.0918 ,       0.0000 ,       0.0000 ,       0.0000 ,
     15.0000 ,      20.0000 ,     285.3000 ,      76.1411 ,       0.0000 ,       0.0000 ,       0.0000 ,
     15.0000 ,      21.0000 ,     284.9000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
     15.0000 ,      22.0000 ,     284.5000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
     15.0000 ,      23.0000 ,     284.2000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
     15.0000 ,       0.0000 ,     283.9500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
     16.0000 ,       1.0000 ,     283.7000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
     16.0000 ,       2.0000 ,     283.5500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
     16.0000 ,       3.0000 ,     283.4000 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
     16.0000 ,       4.0000 ,     283.2500 ,      76.1905 ,       0.0000 ,       0.0000 ,       0.0000 ,
     16.0000 ,       5.0000 ,     283.3500 ,      76.1905 ,       0.0000 ,      23.0000 ,      23.0000 ,
     16.0000 ,       6.0000 ,     284.1000 ,      76.1905 ,     464.0000 ,     251.0000 ,     108.3659 ,
     16.0000 ,       7.0000 ,     285.2500 ,      76.2398 ,     574.0000 ,     456.0000 ,     157.3180 ,
     16.0000 ,       8.0000 ,     286.3500 ,      76.2892 ,     577.0000 ,     643.0000 ,     234.9304 ,
     16.0000 ,       9.0000 ,     287.4000 ,      76.2892 ,     605.0000 ,     806.0000 ,     288.5500 ,
     16.0000 ,      10.0000 ,     288.3500 ,      76.2892 ,     555.0000 ,     892.0000 ,     362.2799 ,
     16.0000 ,      11.0000 ,     289.1000 ,      76.2892 ,     529.0000 ,     908.0000 ,     380.0831 ,
     16.0000 ,      12.0000 ,     289.6000 ,      76.2892 ,     549.0000 ,     907.0000 ,     367.4261 ,
     16.0000 ,      13.0000 ,     289.9500 ,      76.2892 ,     590.0000 ,     842.0000 ,     305.0321 ,
     16.0000 ,      14.0000 ,     290.1000 ,      76.2892 ,     600.0000 ,     720.0000 ,     249.1431 ,
     16.0000 ,      15.0000 ,     290.0000 ,      76.2892 ,     572.0000 ,     543.0000 ,     191.0411 ,
     16.0000 ,      16.0000 ,     289.7000 ,      76.2892 ,     647.0000 ,     364.0000 ,      96.5844 ,
     16.0000 ,      17.0000 ,     289.1500 ,      76.2892 ,     601.0000 ,     159.0000 ,      43.2848 ,
     16.0000 ,      18.0000 ,     288.4000 ,      76.3385 ,       0.0000 ,       2.0000 ,       2.0000 ,
     16.0000 ,      19.0000 ,     287.7500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     16.0000 ,      20.0000 ,     287.2000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     16.0000 ,      21.0000 ,     286.6500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     16.0000 ,      22.0000 ,     286.1000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     16.0000 ,      23.0000 ,     285.6000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     16.0000 ,       0.0000 ,     285.1500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     17.0000 ,       1.0000 ,     284.6500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     17.0000 ,       2.0000 ,     284.3000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     17.0000 ,       3.0000 ,     284.0500 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     17.0000 ,       4.0000 ,     283.8000 ,      76.3879 ,       0.0000 ,       0.0000 ,       0.0000 ,
     17.0000 ,       5.0000 ,     283.8000 ,      76.3879 ,       0.0000 ,      26.0000 ,      26.0000 ,
     17.0000 ,       6.0000 ,     284.5500 ,      76.3879 ,     487.0000 ,     269.0000 ,     120.3794 ,
     17.0000 ,       7.0000 ,     285.8000 ,      76.4372 ,     812.0000 ,     502.0000 ,      80.9751 ,
     17.0000 ,       8.0000 ,     286.9500 ,      76.4866 ,     802.0000 ,     708.0000 ,     141.9474 ,
     17.0000 ,       9.0000 ,     288.0000 ,      76.4866 ,     761.0000 ,     870.0000 ,     219.8742 ,
     17.0000 ,      10.0000 ,     288.9000 ,      76.4866 ,     725.0000 ,     979.0000 ,     287.4272 ,
     17.0000 ,      11.0000 ,     289.6500 ,      76.4866 ,     707.0000 ,    1030.0000 ,     324.5687 ,
     17.0000 ,      12.0000 ,     290.2500 ,      76.4866 ,     704.0000 ,    1010.0000 ,     317.9844 ,
     17.0000 ,      13.0000 ,     290.6000 ,      76.4866 ,     731.0000 ,     929.0000 ,     263.4326 ,
     17.0000 ,      14.0000 ,     290.7500 ,      76.4866 ,     764.0000 ,     790.0000 ,     190.0630 ,
     17.0000 ,      15.0000 ,     290.7000 ,      76.4866 ,     800.0000 ,     606.0000 ,     113.3458 ,
     17.0000 ,      16.0000 ,     290.3000 ,      76.4866 ,     744.0000 ,     380.0000 ,      72.1955 ,
     17.0000 ,      17.0000 ,     289.6500 ,      76.4866 ,     579.0000 ,     154.0000 ,      42.4125 ,
     17.0000 ,      18.0000 ,     288.8500 ,      76.4866 ,       0.0000 ,       1.0000 ,       1.0000 ,
     17.0000 ,      19.0000 ,     288.1000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     17.0000 ,      20.0000 ,     287.5500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     17.0000 ,      21.0000 ,     287.0000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     17.0000 ,      22.0000 ,     286.4500 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     17.0000 ,      23.0000 ,     286.0000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     17.0000 ,       0.0000 ,     285.6000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     18.0000 ,       1.0000 ,     285.2000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     18.0000 ,       2.0000 ,     284.9000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     18.0000 ,       3.0000 ,     284.7000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     18.0000 ,       4.0000 ,     284.5000 ,      76.4866 ,       0.0000 ,       0.0000 ,       0.0000 ,
     18.0000 ,       5.0000 ,     284.5500 ,      76.5359 ,       0.0000 ,      24.0000 ,      24.0000 ,
     18.0000 ,       6.0000 ,     285.3000 ,      76.5852 ,     489.0000 ,     267.0000 ,     118.8598 ,
     18.0000 ,       7.0000 ,     286.5500 ,      76.5852 ,     815.0000 ,     501.0000 ,      79.9271 ,
     18.0000 ,       8.0000 ,     287.7500 ,      76.5852 ,     814.0000 ,     710.0000 ,     136.6383 ,
     18.0000 ,       9.0000 ,     288.8500 ,      76.5852 ,     787.0000 ,     876.0000 ,     204.4391 ,
     18.0000 ,      10.0000 ,     289.8500 ,      76.5852 ,     742.0000 ,     984.0000 ,     276.6296 ,
     18.0000 ,      11.0000 ,     290.6500 ,      76.5852 ,     745.0000 ,    1041.0000 ,     297.7912 ,
     18.0000 ,      12.0000 ,     291.2500 ,      76.5852 ,     759.0000 ,    1027.0000 ,     280.8274 ,
     18.0000 ,      13.0000 ,     291.6500 ,      76.5852 ,     808.0000 ,     952.0000 ,     216.0501 ,
     18.0000 ,      14.0000 ,     291.8500 ,      76.5852 ,     851.0000 ,     816.0000 ,     147.3614 ,
     18.0000 ,      15.0000 ,     291.8000 ,      76.5852 ,     860.0000 ,     623.0000 ,      93.0104 ,
     18.0000 ,      16.0000 ,     291.4500 ,      76.5852 ,     815.0000 ,     396.0000 ,      58.5500 ,
     18.0000 ,      17.0000 ,     290.8000 ,      76.5852 ,     655.0000 ,     162.0000 ,      35.6919 ,
     18.0000 ,      18.0000 ,     289.9500 ,      76.5852 ,       0.0000 ,       2.0000 ,       2.0000 ,
     18.0000 ,      19.0000 ,     289.2000 ,      76.5852 ,       0.0000 ,       0.0000 ,       0.0000 ,
