Upington, South Africa
-28.43, 21.27
 
     Day [#],    Time [h],      Ta [K],    Pa [kPa],   Ib [W/m2],   Ig [W/m2],   Id [W/m2]
    84.00000,    12.00000,   301.50000,    92.57715,   385.00000,   676.00000,   358.75059
    84.00000,    13.00000,   302.90000,    92.57715,   436.00000,   732.00000,   354.68753
    84.00000,    14.00000,   304.00000,    92.57715,   523.00000,   753.00000,   310.05257
    84.00000,    15.00000,   304.70000,    92.57715,   600.00000,   689.00000,   227.05812
    84.00000,    16.00000,   305.00000,    92.57715,   582.00000,   557.00000,   184.78353
    84.00000,    17.00000,   304.65000,    92.57715,   394.00000,   360.00000,   176.88788
    84.00000,    18.00000,   303.50000,    92.57715,   159.00000,   144.00000,   103.06891
    84.00000,    19.00000,   301.90000,    92.57715,     0.00000,    15.00000,    15.00000
    84.00000,    20.00000,   300.55000,    92.57715,     0.00000,     0.00000,     0.00000
    84.00000,    21.00000,   299.55000,    92.57715,     0.00000,     0.00000,     0.00000
    84.00000,    22.00000,   298.55000,    92.57715,     0.00000,     0.00000,     0.00000
    84.00000,    23.00000,   297.55000,    92.57715,     0.00000,     0.00000,     0.00000
    84.00000,     0.00000,   296.55000,    92.57715,     0.00000,     0.00000,     0.00000
    85.00000,     1.00000,   295.60000,    92.57715,     0.00000,     0.00000,     0.00000
    85.00000,     2.00000,   294.65000,    92.57715,     0.00000,     0.00000,     0.00000
    85.00000,     3.00000,   293.70000,    92.57715,     0.00000,     0.00000,     0.00000
    85.00000,     4.00000,   292.80000,    92.57715,     0.00000,     0.00000,     0.00000
    85.00000,     5.00000,   291.85000,    92.57715,     0.00000,     0.00000,     0.00000
    85.00000,     6.00000,   290.90000,    92.57715,     0.00000,     0.00000,     0.00000
    85.00000,     7.00000,   289.95000,    92.57715,     0.00000,     0.00000,     0.00000
    85.00000,     8.00000,   291.00000,    92.57715,   389.00000,   126.00000,    59.94350
    85.00000,     9.00000,   293.70000,    92.57715,   517.00000,   307.00000,   107.52758
    85.00000,    10.00000,   295.95000,    92.57715,   539.00000,   483.00000,   173.36016
    85.00000,    11.00000,   298.10000,    92.57715,   621.00000,   657.00000,   208.08661
    85.00000,    12.00000,   300.15000,    92.57715,   665.00000,   798.00000,   252.05947
    85.00000,    13.00000,   301.80000,    92.57715,   566.00000,   793.00000,   305.10052
    85.00000,    14.00000,   302.85000,    92.57715,   560.00000,   768.00000,   295.78537
    85.00000,    15.00000,   303.35000,    92.57715,   448.00000,   647.00000,   303.86598
    85.00000,    16.00000,   303.45000,    92.57715,   656.00000,   581.00000,   164.22129
    85.00000,    17.00000,   303.00000,    92.57715,   461.00000,   373.00000,   160.77048
    85.00000,    18.00000,   301.85000,    92.57715,   563.00000,   216.00000,    73.58875
    85.00000,    19.00000,   300.20000,    92.57715,     0.00000,    21.00000,    21.00000
    85.00000,    20.00000,   298.90000,    92.57715,     0.00000,     0.00000,     0.00000
    85.00000,    21.00000,   298.15000,    92.57715,     0.00000,     0.00000,     0.00000
    85.00000,    22.00000,   297.35000,    92.57715,     0.00000,     0.00000,     0.00000
    85.00000,    23.00000,   296.60000,    92.57715,     0.00000,     0.00000,     0.00000
    85.00000,     0.00000,   295.85000,    92.57715,     0.00000,     0.00000,     0.00000
    86.00000,     1.00000,   295.20000,    92.57715,     0.00000,     0.00000,     0.00000
    86.00000,     2.00000,   294.70000,    92.57715,     0.00000,     0.00000,     0.00000
    86.00000,     3.00000,   294.20000,    92.57715,     0.00000,     0.00000,     0.00000
    86.00000,     4.00000,   293.75000,    92.57715,     0.00000,     0.00000,     0.00000
    86.00000,     5.00000,   293.30000,    92.57715,     0.00000,     0.00000,     0.00000
    86.00000,     6.00000,   292.80000,    92.57715,     0.00000,     0.00000,     0.00000
    86.00000,     7.00000,   292.30000,    92.57715,     0.00000,     0.00000,     0.00000
    86.00000,     8.00000,   293.50000,    92.57715,   426.00000,   117.00000,    45.55917
    86.00000,     9.00000,   296.20000,    92.57715,   566.00000,   314.00000,    96.90769
    86.00000,    10.00000,   298.75000,    92.57715,   698.00000,   533.00000,   133.76455
    86.00000,    11.00000,   301.35000,    92.57715,   841.00000,   728.00000,   122.39002
    86.00000,    12.00000,   303.70000,    92.57715,   897.00000,   851.00000,   117.37117
    86.00000,    13.00000,   305.65000,    92.57715,   948.00000,   921.00000,   107.05159
    86.00000,    14.00000,   307.10000,    92.57715,   948.00000,   899.00000,   103.14493
    86.00000,    15.00000,   307.95000,    92.57715,   983.00000,   828.00000,    79.03990
    86.00000,    16.00000,   308.30000,    92.57715,   860.00000,   663.00000,   120.26033
    86.00000,    17.00000,   307.85000,    92.57715,   677.00000,   409.00000,   100.31184
    86.00000,    18.00000,   306.50000,    92.57715,   626.00000,   205.00000,    49.46170
    86.00000,    19.00000,   304.65000,    92.57715,     0.00000,    12.00000,    12.00000
    86.00000,    20.00000,   303.15000,    92.57715,     0.00000,     0.00000,     0.00000
    86.00000,    21.00000,   302.15000,    92.57715,     0.00000,     0.00000,     0.00000
    86.00000,    22.00000,   301.15000,    92.57715,     0.00000,     0.00000,     0.00000
    86.00000,    23.00000,   300.15000,    92.57715,     0.00000,     0.00000,     0.00000
    86.00000,     0.00000,   299.15000,    92.57715,     0.00000,     0.00000,     0.00000
    87.00000,     1.00000,   298.15000,    92.57715,     0.00000,     0.00000,     0.00000
    87.00000,     2.00000,   297.15000,    92.57715,     0.00000,     0.00000,     0.00000
    87.00000,     3.00000,   296.15000,    92.57715,     0.00000,     0.00000,     0.00000
    87.00000,     4.00000,   295.15000,    92.57715,     0.00000,     0.00000,     0.00000
    87.00000,     5.00000,   294.15000,    92.57715,     0.00000,     0.00000,     0.00000
    87.00000,     6.00000,   293.15000,    92.57715,     0.00000,     0.00000,     0.00000
    87.00000,     7.00000,   292.10000,    92.57715,     0.00000,     0.00000,     0.00000
    87.00000,     8.00000,   293.00000,    92.57715,   480.00000,   120.00000,    40.51560
    87.00000,     9.00000,   295.90000,    92.57715,   796.00000,   356.00000,    52.50593
    87.00000,    10.00000,   298.75000,    92.57715,   931.00000,   587.00000,    56.84123
    87.00000,    11.00000,   301.40000,    92.57715,   925.00000,   771.00000,   107.49812
    87.00000,    12.00000,   303.60000,    92.57715,   867.00000,   864.00000,   157.61724
    87.00000,    13.00000,   305.20000,    92.57715,   764.00000,   858.00000,   204.67057
    87.00000,    14.00000,   306.25000,    92.57715,   775.00000,   833.00000,   185.29773
    87.00000,    15.00000,   306.85000,    92.57715,   803.00000,   758.00000,   149.42998
    87.00000,    16.00000,   306.85000,    92.57715,   640.00000,   576.00000,   174.83059
    87.00000,    17.00000,   306.10000,    92.57715,   501.00000,   374.00000,   147.77580
    87.00000,    18.00000,   304.65000,    92.57715,   172.00000,   138.00000,    96.03716
    87.00000,    19.00000,   302.75000,    92.57715,     0.00000,    14.00000,    14.00000
    87.00000,    20.00000,   301.25000,    92.57715,     0.00000,     0.00000,     0.00000
    87.00000,    21.00000,   300.30000,    92.57715,     0.00000,     0.00000,     0.00000
    87.00000,    22.00000,   299.35000,    92.57715,     0.00000,     0.00000,     0.00000
    87.00000,    23.00000,   298.35000,    92.57715,     0.00000,     0.00000,     0.00000
    87.00000,     0.00000,   297.35000,    92.57715,     0.00000,     0.00000,     0.00000
    88.00000,     1.00000,   296.45000,    92.57715,     0.00000,     0.00000,     0.00000
    88.00000,     2.00000,   295.60000,    92.57715,     0.00000,     0.00000,     0.00000
    88.00000,     3.00000,   294.75000,    92.57715,     0.00000,     0.00000,     0.00000
    88.00000,     4.00000,   293.90000,    92.57715,     0.00000,     0.00000,     0.00000
    88.00000,     5.00000,   293.05000,    92.57715,     0.00000,     0.00000,     0.00000
    88.00000,     6.00000,   292.20000,    92.57715,     0.00000,     0.00000,     0.00000
    88.00000,     7.00000,   291.35000,    92.57715,     0.00000,     0.00000,     0.00000
    88.00000,     8.00000,   292.05000,    92.57715,   184.00000,    89.00000,    58.91904
    88.00000,     9.00000,   294.25000,    92.57715,   327.00000,   262.00000,   138.07280
    88.00000,    10.00000,   296.35000,    92.57715,   338.00000,   417.00000,   225.38379
    88.00000,    11.00000,   298.45000,    92.57715,   467.00000,   602.00000,   268.34474
    88.00000,    12.00000,   300.60000,    92.57715,   652.00000,   766.00000,   236.84538
    88.00000,    13.00000,   302.50000,    92.57715,   667.00000,   832.00000,   263.94411
    88.00000,    14.00000,   303.70000,    92.57715,   443.00000,   705.00000,   336.44706
    88.00000,    15.00000,   304.30000,    92.57715,   629.00000,   694.00000,   219.85988
    88.00000,    16.00000,   304.55000,    92.57715,   638.00000,   554.00000,   156.81983
    88.00000,    17.00000,   304.25000,    92.57715,   724.00000,   410.00000,    86.29102
    88.00000,    18.00000,   303.25000,    92.57715,   616.00000,   201.00000,    53.48514
    88.00000,    19.00000,   301.65000,    92.57715,     0.00000,    13.00000,    13.00000
    88.00000,    20.00000,   300.30000,    92.57715,     0.00000,     0.00000,     0.00000
    88.00000,    21.00000,   299.40000,    92.57715,     0.00000,     0.00000,     0.00000
    88.00000,    22.00000,   298.50000,    92.57715,     0.00000,     0.00000,     0.00000
    88.00000,    23.00000,   297.60000,    92.57715,     0.00000,     0.00000,     0.00000
    88.00000,     0.00000,   296.70000,    92.57715,     0.00000,     0.00000,     0.00000
    89.00000,     1.00000,   295.85000,    92.57715,     0.00000,     0.00000,     0.00000
    89.00000,     2.00000,   295.05000,    92.57715,     0.00000,     0.00000,     0.00000
    89.00000,     3.00000,   294.25000,    92.57715,     0.00000,     0.00000,     0.00000
    89.00000,     4.00000,   293.45000,    92.57715,     0.00000,     0.00000,     0.00000
    89.00000,     5.00000,   292.65000,    92.57715,     0.00000,     0.00000,     0.00000
    89.00000,     6.00000,   291.85000,    92.57715,     0.00000,     0.00000,     0.00000
    89.00000,     7.00000,   291.05000,    92.57715,     0.00000,     0.00000,     0.00000
    89.00000,     8.00000,   291.75000,    92.57715,   195.00000,    87.00000,    55.53211
    89.00000,     9.00000,   294.10000,    92.57715,   422.00000,   287.00000,   128.04111
    89.00000,    10.00000,   296.75000,    92.57715,   709.00000,   527.00000,   126.87340
    89.00000,    11.00000,   299.25000,    92.57715,   633.00000,   648.00000,   197.55400
    89.00000,    12.00000,   301.25000,    92.57715,   643.00000,   766.00000,   246.19901
    89.00000,    13.00000,   302.95000,    92.57715,   699.00000,   829.00000,   236.14950
    89.00000,    14.00000,   304.25000,    92.57715,   781.00000,   831.00000,   184.23790
    89.00000,    15.00000,   305.05000,    92.57715,   860.00000,   759.00000,   114.25564
    89.00000,    16.00000,   305.35000,    92.57715,   846.00000,   615.00000,    91.97597
    89.00000,    17.00000,   305.00000,    92.57715,   835.00000,   430.00000,    60.37310
    89.00000,    18.00000,   303.85000,    92.57715,   609.00000,   190.00000,    46.90151
    89.00000,    19.00000,   302.10000,    92.57715,     0.00000,     0.00000,     0.00000
    89.00000,    20.00000,   300.75000,    92.57715,     0.00000,     0.00000,     0.00000
    89.00000,    21.00000,   299.95000,    92.57715,     0.00000,     0.00000,     0.00000
    89.00000,    22.00000,   299.15000,    92.57715,     0.00000,     0.00000,     0.00000
    89.00000,    23.00000,   298.35000,    92.57715,     0.00000,     0.00000,     0.00000
    89.00000,     0.00000,   297.55000,    92.57715,     0.00000,     0.00000,     0.00000
    90.00000,     1.00000,   296.80000,    92.57715,     0.00000,     0.00000,     0.00000
    90.00000,     2.00000,   296.15000,    92.57715,     0.00000,     0.00000,     0.00000
    90.00000,     3.00000,   295.55000,    92.57715,     0.00000,     0.00000,     0.00000
    90.00000,     4.00000,   294.95000,    92.57715,     0.00000,     0.00000,     0.00000
    90.00000,     5.00000,   294.35000,    92.57715,     0.00000,     0.00000,     0.00000
    90.00000,     6.00000,   293.75000,    92.57715,     0.00000,     0.00000,     0.00000
    90.00000,     7.00000,   293.15000,    92.57715,     0.00000,     0.00000,     0.00000
    90.00000,     8.00000,   293.95000,    92.57715,   181.00000,    86.00000,    57.17342
    90.00000,     9.00000,   296.10000,    92.57715,   333.00000,   258.00000,   133.33601
    90.00000,    10.00000,   298.45000,    92.57715,   542.00000,   475.00000,   170.51759
    90.00000,    11.00000,   300.90000,    92.57715,   585.00000,   635.00000,   220.39926
    90.00000,    12.00000,   303.15000,    92.57715,   748.00000,   804.00000,   201.72309
    90.00000,    13.00000,   305.20000,    92.57715,   884.00000,   890.00000,   143.37953
    90.00000,    14.00000,   306.70000,    92.57715,   844.00000,   840.00000,   144.32100
    90.00000,    15.00000,   307.55000,    92.57715,   833.00000,   753.00000,   131.93085
    90.00000,    16.00000,   307.80000,    92.57715,   654.00000,   556.00000,   154.50522
    90.00000,    17.00000,   307.35000,    92.57715,   672.00000,   389.00000,    94.52074
    90.00000,    18.00000,   306.20000,    92.57715,   461.00000,   164.00000,    57.75112
    90.00000,    19.00000,   304.55000,    92.57715,     0.00000,     0.00000,     0.00000
    90.00000,    20.00000,   302.80000,    92.57715,     0.00000,     0.00000,     0.00000
    90.00000,    21.00000,   301.05000,    92.57715,     0.00000,     0.00000,     0.00000
    90.00000,    22.00000,   299.30000,    92.57715,     0.00000,     0.00000,     0.00000
    90.00000,    23.00000,   297.55000,    92.57715,     0.00000,     0.00000,     0.00000
    90.00000,     0.00000,   295.70000,    92.57715,     0.00000,     0.00000,     0.00000
    91.00000,     1.00000,   293.85000,    92.57715,     0.00000,     0.00000,     0.00000
    91.00000,     2.00000,   292.00000,    92.57715,     0.00000,     0.00000,     0.00000
    91.00000,     3.00000,   290.15000,    92.57715,     0.00000,     0.00000,     0.00000
    91.00000,     4.00000,   288.25000,    92.57715,     0.00000,     0.00000,     0.00000
    91.00000,     5.00000,   286.20000,    92.57715,     0.00000,     0.00000,     0.00000
    91.00000,     6.00000,   284.15000,    92.57715,     0.00000,     0.00000,     0.00000
    91.00000,     7.00000,   282.15000,    92.57715,     0.00000,     0.00000,     0.00000
