 TIME                    	HPT2pin                  	HPT1pin                  	HPT2mout                 	HPT1mout                 	
  +1.0612500000000000E+02	  +1.4046539695538982E+01	  +6.4068088474667434E+01	  +5.7214795280216691E+04	  +6.2527701521928335E+04	
  +1.0625000000000000E+02	  +1.4328349116197479E+01	  +6.5399125483293801E+01	  +5.8373620480544589E+04	  +6.3828046283760501E+04	
  +1.0637500000000000E+02	  +1.4747600299917680E+01	  +6.7385144957768290E+01	  +6.0091885551440879E+04	  +6.5769515513211853E+04	
  +1.0650000000000000E+02	  +1.5174710158442769E+01	  +6.9406305221720999E+01	  +6.1842454802523134E+04	  +6.7745553326440568E+04	
  +1.0662500000000000E+02	  +1.5640406248836424E+01	  +7.1605662558373623E+01	  +6.3746502002960922E+04	  +6.9895465361163195E+04	
  +1.0675000000000000E+02	  +1.5887321398517090E+01	  +7.2726434036718103E+01	  +6.4752803495515356E+04	  +7.0990480950081488E+04	
  +1.0687500000000000E+02	  +1.5952195979939127E+01	  +7.3056940860787222E+01	  +6.5016814851733820E+04	  +7.1314605253347021E+04	
  +1.0700000000000000E+02	  +1.6100471334360360E+01	  +7.3767756106047557E+01	  +6.5621205081360953E+04	  +7.2010136324346793E+04	
  +1.0712500000000000E+02	  +1.6215965560235031E+01	  +7.4289352065877210E+01	  +6.6095830081746390E+04	  +7.2519006769700907E+04	
  +1.0725000000000000E+02	  +1.6518243586658748E+01	  +7.5661439214576291E+01	  +6.7336180794196873E+04	  +7.3856959108402647E+04	
  +1.0737500000000000E+02	  +1.6907252533775583E+01	  +7.7462795765099415E+01	  +6.8928871728148690E+04	  +7.5616013450096463E+04	
  +1.0750000000000000E+02	  +1.7290550392398803E+01	  +7.9233423212084901E+01	  +7.0497574112117014E+04	  +7.7345136730891390E+04	
  +1.0762500000000000E+02	  +1.7685586683678249E+01	  +8.1055365181160610E+01	  +7.2112922012621100E+04	  +7.9123949408633198E+04	
  +1.0775000000000000E+02	  +1.7910760824544571E+01	  +8.2072333806185981E+01	  +7.3030302426146154E+04	  +8.0121038322670225E+04	
  +1.0787500000000000E+02	  +1.8040257058629482E+01	  +8.2728824127393196E+01	  +7.3555973033876697E+04	  +8.0760766995221988E+04	
  +1.0800000000000000E+02	  +1.8211011250456846E+01	  +8.3536413429842270E+01	  +7.4252731976185227E+04	  +8.1550510181660458E+04	
  +1.0812500000000000E+02	  +1.8358534529023014E+01	  +8.4211538871786857E+01	  +7.4854809129198111E+04	  +8.2209758667604896E+04	
  +1.0825000000000000E+02	  +1.8515410751142859E+01	  +8.4943644406333206E+01	  +7.5493127339250816E+04	  +8.2924624978621898E+04	
  +1.0837500000000000E+02	  +1.8677825268851873E+01	  +8.5698592266277785E+01	  +7.6154876990266712E+04	  +8.3662069846688973E+04	
  +1.0850000000000000E+02	  +1.8832302297555927E+01	  +8.6412141963595744E+01	  +7.6784655865088702E+04	  +8.4358892979682234E+04	
  +1.0862500000000000E+02	  +1.8979059167798120E+01	  +8.7092118342862349E+01	  +7.7385147493529803E+04	  +8.5023391517255339E+04	
  +1.0875000000000000E+02	  +1.9126574109662879E+01	  +8.7779014354546263E+01	  +7.7986918137963279E+04	  +8.5694296797442687E+04	
  +1.0887500000000000E+02	  +1.9251987364551265E+01	  +8.8355487620262608E+01	  +7.8500368876271692E+04	  +8.6257161927512323E+04	
  +1.0900000000000000E+02	  +1.9380343236933903E+01	  +8.8954501720566640E+01	  +7.9024250189785453E+04	  +8.6842442520515790E+04	
  +1.0912500000000000E+02	  +1.9501124907103609E+01	  +8.9514675908464838E+01	  +7.9518599215075476E+04	  +8.7389676279623498E+04	
  +1.0925000000000000E+02	  +1.9618707875357412E+01	  +9.0062298917176747E+01	  +7.9999658286237929E+04	  +8.7924665743360136E+04	
  +1.0937500000000000E+02	  +1.9732576298098497E+01	  +9.0592149701443262E+01	  +8.0465251829231565E+04	  +8.8442284461897827E+04	
  +1.0950000000000000E+02	  +1.9848894404177369E+01	  +9.1135167883525327E+01	  +8.0940495606826531E+04	  +8.8972840700558212E+04	
  +1.0962500000000000E+02	  +1.9943362712175652E+01	  +9.1567130830493710E+01	  +8.1327302537723546E+04	  +8.9394580680849889E+04	
  +1.0975000000000000E+02	  +2.0055561961171176E+01	  +9.2098083783882998E+01	  +8.1785596619419273E+04	  +8.9913477644309198E+04	
  +1.0987500000000000E+02	  +2.0146089103809953E+01	  +9.2510544343599847E+01	  +8.2155547404558878E+04	  +9.0316175590922314E+04	
  +1.1000000000000000E+02	  +2.0249251216892112E+01	  +9.2996869873647555E+01	  +8.2577104326664397E+04	  +9.0791424438428512E+04	
  +1.1012500000000000E+02	  +2.0334093906098563E+01	  +9.3384829146318211E+01	  +8.2924574840618880E+04	  +9.1170317375627492E+04	
  +1.1025000000000000E+02	  +2.0448480114324912E+01	  +9.3930774592607605E+01	  +8.3391458972219407E+04	  +9.1704111607387269E+04	
  +1.1037500000000000E+02	  +2.0552977608972562E+01	  +9.4416016837933782E+01	  +8.3820619106369501E+04	  +9.2178201053884157E+04	
  +1.1050000000000000E+02	  +2.0666716027319197E+01	  +9.4952287253447551E+01	  +8.4286487719876779E+04	  +9.2702338027540551E+04	
  +1.1062500000000000E+02	  +2.0773782196356525E+01	  +9.5450963371340677E+01	  +8.4725563545044599E+04	  +9.3189574058596452E+04	
  +1.1075000000000000E+02	  +2.0867612467791446E+01	  +9.5884585023775486E+01	  +8.5109471340312637E+04	  +9.3613039394761174E+04	
  +1.1087500000000000E+02	  +2.0954840363458679E+01	  +9.6287412927419211E+01	  +8.5466585462974108E+04	  +9.4006500747304963E+04	
  +1.1100000000000000E+02	  +2.1035758868787639E+01	  +9.6652219981465251E+01	  +8.5798152388135204E+04	  +9.4362703422879742E+04	
  +1.1112500000000000E+02	  +2.1110129436599536E+01	  +9.6988241259807992E+01	  +8.6102863990647020E+04	  +9.4690547827176284E+04	
  +1.1125000000000000E+02	  +2.1191006867568067E+01	  +9.7361698447280403E+01	  +8.6433451468196756E+04	  +9.5054999974674865E+04	
  +1.1137500000000000E+02	  +2.1275698241999475E+01	  +9.7750259018519387E+01	  +8.6779869822555367E+04	  +9.5434351869003120E+04	
  +1.1150000000000000E+02	  +2.1344771943937008E+01	  +9.8060197054022183E+01	  +8.7064567985707603E+04	  +9.5736809837468536E+04	
  +1.1162500000000000E+02	  +2.1421407004846529E+01	  +9.8414259138318016E+01	  +8.7378206233166959E+04	  +9.6082328358145765E+04	
  +1.1175000000000000E+02	  +2.1488527902482446E+01	  +9.8716309682812351E+01	  +8.7652791308597705E+04	  +9.6376820012515032E+04	
  +1.1187500000000000E+02	  +2.1550935425300565E+01	  +9.8999599635557075E+01	  +8.7907837262891029E+04	  +9.6653074255376734E+04	
  +1.1200000000000000E+02	  +2.1610807904844030E+01	  +9.9275265445578768E+01	  +8.8152727127310442E+04	  +9.6922275329525321E+04	
  +1.1212500000000000E+02	  +2.1672503910693287E+01	  +9.9558630026539007E+01	  +8.8404462434595815E+04	  +9.7199228809764798E+04	
  +1.1225000000000000E+02	  +2.1727883323269641E+01	  +9.9813067177264855E+01	  +8.8630905929502755E+04	  +9.7447563159294601E+04	
  +1.1237500000000000E+02	  +2.1766918191803018E+01	  +9.9982567320902220E+01	  +8.8789105878885995E+04	  +9.7612691664489248E+04	
  +1.1250000000000000E+02	  +2.1810082638951037E+01	  +1.0018226086914493E+02	  +8.8964502152930756E+04	  +9.7807683332366054E+04	
  +1.1262500000000000E+02	  +2.1845567009420972E+01	  +1.0034037639716625E+02	  +8.9108503455317856E+04	  +9.7961841633438919E+04	
  +1.1275000000000000E+02	  +2.1887347024612858E+01	  +1.0053558743092768E+02	  +8.9279230180096361E+04	  +9.8152361879713426E+04	
  +1.1287500000000000E+02	  +2.1932561083940435E+01	  +1.0074459161785197E+02	  +8.9463970492922439E+04	  +9.8356454027240325E+04	
  +1.1300000000000000E+02	  +2.1976353757651282E+01	  +1.0094530632487911E+02	  +8.9642941592801697E+04	  +9.8552382737903681E+04	
  +1.1312500000000000E+02	  +2.2019108522090463E+01	  +1.0114163075707287E+02	  +8.9817630911222979E+04	  +9.8744060806294670E+04	
  +1.1325000000000000E+02	  +2.2066951450788320E+01	  +1.0136352268712743E+02	  +9.0013051727558282E+04	  +9.8960782781021218E+04	
  +1.1337500000000000E+02	  +2.2117976630399998E+01	  +1.0159837122217469E+02	  +9.0220958685148027E+04	  +9.9190092732240824E+04	
  +1.1350000000000000E+02	  +2.2168265729460273E+01	  +1.0182898017882859E+02	  +9.0426545606475498E+04	  +9.9415172384573263E+04	
  +1.1362500000000000E+02	  +2.2218865121872682E+01	  +1.0206227742415271E+02	  +9.0633555251562240E+04	  +9.9642977890804919E+04	
  +1.1375000000000000E+02	  +2.2261992772326661E+01	  +1.0225870155372732E+02	  +9.0810629034938262E+04	  +9.9834644700705234E+04	
  +1.1387500000000000E+02	  +2.2301339597278844E+01	  +1.0243915749947524E+02	  +9.0971415988558205E+04	  +1.0001089611828518E+05	
  +1.1400000000000000E+02	  +2.2337222327520223E+01	  +1.0260291583073121E+02	  +9.1118120633812476E+04	  +1.0017073097800836E+05	
  +1.1412500000000000E+02	  +2.2373224225528805E+01	  +1.0276871656010633E+02	  +9.1265205652842589E+04	  +1.0033263861147745E+05	
  +1.1425000000000000E+02	  +2.2407145223455657E+01	  +1.0292304693886271E+02	  +9.1403597212654742E+04	  +1.0048341521333587E+05	
  +1.1437500000000000E+02	  +2.2439508870244502E+01	  +1.0307149337193925E+02	  +9.1536041189806274E+04	  +1.0062834445550820E+05	
  +1.1450000000000000E+02	  +2.2471167471022238E+01	  +1.0321728968761160E+02	  +9.1665715181599619E+04	  +1.0077070728206422E+05	
  +1.1462500000000000E+02	  +2.2501506409063648E+01	  +1.0335810822462510E+02	  +9.1790595718886732E+04	  +1.0090804652176680E+05	
  +1.1475000000000000E+02	  +2.2532683521643854E+01	  +1.0350271083426119E+02	  +9.1917336804646446E+04	  +1.0104938479239051E+05	
  +1.1487500000000000E+02	  +2.2561253984600636E+01	  +1.0363393729703114E+02	  +9.2035208685845879E+04	  +1.0117750023945437E+05	
  +1.1500000000000000E+02	  +2.2591878933850452E+01	  +1.0377520345322863E+02	  +9.2159504172400528E+04	  +1.0131543501930055E+05	
  +1.1512500000000000E+02	  +2.2617285602274904E+01	  +1.0388379461611949E+02	  +9.2271015072141847E+04	  +1.0142121799288056E+05	
  +1.1525000000000000E+02	  +2.2655856825118036E+01	  +1.0407182106881149E+02	  +9.2420367153031722E+04	  +1.0160526203612384E+05	
  +1.1537500000000000E+02	  +2.2656411674568176E+01	  +1.0407189016019056E+02	  +9.2420367153031722E+04	  +1.0160526203612384E+05	
  +1.1550000000000000E+02	  +2.2698703973799461E+01	  +1.0426796838925441E+02	  +9.2596454682729178E+04	  +1.0179670856735785E+05	
  +1.1562500000000000E+02	  +2.2699452562318395E+01	  +1.0426806082660097E+02	  +9.2596454682729178E+04	  +1.0179670856735785E+05	
  +1.1575000000000000E+02	  +2.2736664603528997E+01	  +1.0443988472067463E+02	  +9.2750811398015445E+04	  +1.0196446562973983E+05	
  +1.1587500000000000E+02	  +2.2737136423023237E+01	  +1.0443995067656164E+02	  +9.2750811398015445E+04	  +1.0196446562973983E+05	
  +1.1600000000000000E+02	  +2.2779268487471033E+01	  +1.0463754956240960E+02	  +9.2924730334301188E+04	  +1.0215753206080054E+05	
  +1.1612500000000000E+02	  +2.2779335126735770E+01	  +1.0463751858725709E+02	  +9.2924730334301188E+04	  +1.0215753206080054E+05	
  +1.1625000000000000E+02	  +2.2819371903979707E+01	  +1.0482293625799606E+02	  +9.3088333390923901E+04	  +1.0233862545584171E+05	
  +1.1637500000000000E+02	  +2.2820019429158776E+01	  +1.0482307432947272E+02	  +9.3088333390923901E+04	  +1.0233862545584171E+05	
  +1.1650000000000000E+02	  +2.2852797099389040E+01	  +1.0497025898526485E+02	  +9.3224243662087538E+04	  +1.0248217460119963E+05	
  +1.1662500000000000E+02	  +2.2853243946137169E+01	  +1.0497037292703232E+02	  +9.3224243662087538E+04	  +1.0248217460119963E+05	
  +1.1675000000000000E+02	  +2.2882468784665289E+01	  +1.0510633125621955E+02	  +9.3346184969881200E+04	  +1.0261496287300780E+05	
  +1.1687500000000000E+02	  +2.2882807800030434E+01	  +1.0510637485305195E+02	  +9.3346184969881200E+04	  +1.0261496287300780E+05	
  +1.1700000000000000E+02	  +2.2882362307018166E+01	  +1.0514387094306615E+02	  +9.3346184969881200E+04	  +1.0265349063573655E+05	
  +1.1712500000000000E+02	  +2.2934851545403458E+01	  +1.0535834433845839E+02	  +9.3560184180348821E+04	  +1.0286142371496090E+05	
  +1.1725000000000000E+02	  +2.2935671385162529E+01	  +1.0535836318599769E+02	  +9.3560184180348821E+04	  +1.0286142371496090E+05	
  +1.1737500000000000E+02	  +2.2962143516510324E+01	  +1.0546993506724790E+02	  +9.3670915684486827E+04	  +1.0296988284423963E+05	
  +1.1750000000000000E+02	  +2.2962469991689293E+01	  +1.0547002438514926E+02	  +9.3670915684486827E+04	  +1.0296988284423963E+05	
  +1.1762500000000000E+02	  +2.2990679307504738E+01	  +1.0560398238811179E+02	  +9.3788057974407930E+04	  +1.0310080297047600E+05	
  +1.1775000000000000E+02	  +2.2991029694681224E+01	  +1.0560398488900381E+02	  +9.3788057974407930E+04	  +1.0310080297047600E+05	
  +1.1787500000000000E+02	  +2.2990502359235570E+01	  +1.0562809451282480E+02	  +9.3788057974407930E+04	  +1.0312562976545462E+05	
  +1.1800000000000000E+02	  +2.2991292481174558E+01	  +1.0570970869183034E+02	  +9.3791510358900749E+04	  +1.0320909517562759E+05	
  +1.1812500000000000E+02	  +2.3049388908356864E+01	  +1.0588077164247025E+02	  +9.4034286527668824E+04	  +1.0337501734433560E+05	
  +1.1825000000000000E+02	  +2.3050057102525489E+01	  +1.0588439512061257E+02	  +9.4034286527668824E+04	  +1.0337501734433560E+05	
  +1.1837500000000000E+02	  +2.3050603703514788E+01	  +1.0585817099515404E+02	  +9.4034286527668824E+04	  +1.0334801891471414E+05	
  +1.1850000000000000E+02	  +2.3047512419631285E+01	  +1.0595483574349525E+02	  +9.4020376544116909E+04	  +1.0344777583124716E+05	
  +1.1862500000000000E+02	  +2.3047819451475753E+01	  +1.0602690131440218E+02	  +9.4020376544116909E+04	  +1.0352156107970081E+05	
  +1.1875000000000000E+02	  +2.3103207626096214E+01	  +1.0612458286750952E+02	  +9.4250576760364842E+04	  +1.0361150370140496E+05	
  +1.1887500000000000E+02	  +2.3104212172946887E+01	  +1.0612693217663896E+02	  +9.4250576760364842E+04	  +1.0361150370140496E+05	
  +1.1900000000000000E+02	  +2.3103672557899056E+01	  +1.0608201831232685E+02	  +9.4250576760364842E+04	  +1.0356559272464763E+05	
  +1.1912500000000000E+02	  +2.3097269374992052E+01	  +1.0614358794487683E+02	  +9.4221846144359268E+04	  +1.0363012222296759E+05	
  +1.1925000000000000E+02	  +2.3097158613274971E+01	  +1.0620466539130986E+02	  +9.4221846144359268E+04	  +1.0369274112785915E+05	
  +1.1937500000000000E+02	  +2.3110487497662646E+01	  +1.0623667508741558E+02	  +9.4283518697244479E+04	  +1.0372257437846507E+05	
  +1.1950000000000000E+02	  +2.3123063761556999E+01	  +1.0631952375261911E+02	  +9.4339414608243882E+04	  +1.0380467650249196E+05	
  +1.1962500000000000E+02	  +2.3145332214656463E+01	  +1.0635810842880144E+02	  +9.4433693617039899E+04	  +1.0383925460775680E+05	
  +1.1975000000000000E+02	  +2.3153337334421881E+01	  +1.0641001143936511E+02	  +9.4455946556331663E+04	  +1.0389111109309067E+05	
  +1.1987500000000000E+02	  +2.3154189633394051E+01	  +1.0649340050825829E+02	  +9.4455946556331663E+04	  +1.0397593130226879E+05	
  +1.2000000000000000E+02	  +2.3164604055900682E+01	  +1.0643876053767586E+02	  +9.4503980253783200E+04	  +1.0391761290637864E+05	
  +1.2012500000000000E+02	  +2.3172452243702256E+01	  +1.0649831051165434E+02	  +9.4539001032941582E+04	  +1.0397689238786319E+05	
  +1.2025000000000000E+02	  +2.3173304563008479E+01	  +1.0654998535263492E+02	  +9.4539001032941582E+04	  +1.0402966042528267E+05	
  +1.2037500000000000E+02	  +2.3185769881573616E+01	  +1.0659421559218745E+02	  +9.4591237306506140E+04	  +1.0407221011930513E+05	
  +1.2050000000000000E+02	  +2.3196844200046609E+01	  +1.0664115320465078E+02	  +9.4639470524780627E+04	  +1.0411784443250688E+05	
  +1.2062500000000000E+02	  +2.3205757116111119E+01	  +1.0665028497320016E+02	  +9.4673839829185235E+04	  +1.0412521579612186E+05	
  +1.2075000000000000E+02	  +2.3215911008422513E+01	  +1.0665608360077070E+02	  +9.4715457203103753E+04	  +1.0412889383903805E+05	
  +1.2087500000000000E+02	  +2.3218079609149360E+01	  +1.0667351300169486E+02	  +9.4721673139008693E+04	  +1.0414627281126035E+05	
  +1.2100000000000000E+02	  +2.3219239678977555E+01	  +1.0670824109649141E+02	  +9.4722325024827805E+04	  +1.0418160527786789E+05	
  +1.2112500000000000E+02	  +2.3223788848639821E+01	  +1.0671256585478655E+02	  +9.4742317028107529E+04	  +1.0418502295069817E+05	
  +1.2125000000000000E+02	  +2.3231757411019686E+01	  +1.0672323717374296E+02	  +9.4777191522777066E+04	  +1.0419418204065636E+05	
  +1.2137500000000000E+02	  +2.3232771569197016E+01	  +1.0667736121205755E+02	  +9.4780752998256881E+04	  +1.0414693843717434E+05	
  +1.2150000000000000E+02	  +2.3235500972248829E+01	  +1.0662542737642067E+02	  +9.4789420579917947E+04	  +1.0409310171648016E+05	
  +1.2162500000000000E+02	  +2.3174322593087506E+01	  +1.0642725000267731E+02	  +9.4536859996825340E+04	  +1.0390304495445557E+05	
  +1.2175000000000000E+02	  +2.3173753951804894E+01	  +1.0642653790035325E+02	  +9.4536859996825340E+04	  +1.0390304495445557E+05	
  +1.2187500000000000E+02	  +2.3176114541566307E+01	  +1.0650206233595925E+02	  +9.4544246436874790E+04	  +1.0397992072217015E+05	
  +1.2200000000000000E+02	  +2.3187746995185865E+01	  +1.0650391069159855E+02	  +9.4596376739313389E+04	  +1.0397922010795667E+05	
  +1.2212500000000000E+02	  +2.3187834544414077E+01	  +1.0646428395766038E+02	  +9.4596376739313389E+04	  +1.0393858774899034E+05	
  +1.2225000000000000E+02	  +2.3187863788447029E+01	  +1.0645927764408017E+02	  +9.4592195026902657E+04	  +1.0393345027424875E+05	
  +1.2237500000000000E+02	  +2.3180088409342563E+01	  +1.0645003155912042E+02	  +9.4557588481524464E+04	  +1.0392570954355723E+05	
  +1.2250000000000000E+02	  +2.3179054042117546E+01	  +1.0644662145310679E+02	  +9.4552574655476870E+04	  +1.0392244542496168E+05	
  +1.2262500000000000E+02	  +2.3177290797627091E+01	  +1.0638584819518866E+02	  +9.4548931863150152E+04	  +1.0386055278040573E+05	
  +1.2275000000000000E+02	  +2.3176937556965850E+01	  +1.0637504983044772E+02	  +9.4548636913774724E+04	  +1.0384956429999811E+05	
  +1.2287500000000000E+02	  +2.3164103678850790E+01	  +1.0632367150866492E+02	  +9.4491685129748745E+04	  +1.0379977188879563E+05	
  +1.2300000000000000E+02	  +2.3161272966327548E+01	  +1.0636711935082845E+02	  +9.4478641710776967E+04	  +1.0384493328731621E+05	
  +1.2312500000000000E+02	  +2.3150980941105598E+01	  +1.0635616313889152E+02	  +9.4437858677283730E+04	  +1.0383600098088005E+05	
  +1.2325000000000000E+02	  +2.3159997373697216E+01	  +1.0634312350699780E+02	  +9.4479095753352172E+04	  +1.0382062496801437E+05	
  +1.2337500000000000E+02	  +2.3158017302416336E+01	  +1.0632125190520291E+02	  +9.4474541966786739E+04	  +1.0379865089078662E+05	
  +1.2350000000000000E+02	  +2.3154514413953919E+01	  +1.0630649369754600E+02	  +9.4455823443510977E+04	  +1.0378430721496860E+05	
  +1.2362500000000000E+02	  +2.3149428235822313E+01	  +1.0634627379244570E+02	  +9.4433481266804025E+04	  +1.0382621212503992E+05	
  +1.2375000000000000E+02	  +2.3146339856105747E+01	  +1.0632293230773983E+02	  +9.4420982516389369E+04	  +1.0380297920608550E+05	
  +1.2387500000000000E+02	  +2.3154371323150812E+01	  +1.0635542383529882E+02	  +9.4458837972760943E+04	  +1.0383448688258212E+05	
  +1.2400000000000000E+02	  +2.3149867662536387E+01	  +1.0633020373610411E+02	  +9.4440286616249563E+04	  +1.0380964435989480E+05	
  +1.2412500000000000E+02	  +2.3156356080265653E+01	  +1.0632622378514571E+02	  +9.4465650845944139E+04	  +1.0380411735924192E+05	
  +1.2425000000000000E+02	  +2.3151019604850401E+01	  +1.0631998568331137E+02	  +9.4444199373424141E+04	  +1.0379891504335625E+05	
  +1.2437500000000000E+02	  +2.3149358018844023E+01	  +1.0635117707682790E+02	  +9.4434602729908293E+04	  +1.0383125299268460E+05	
  +1.2450000000000000E+02	  +2.3148301749225062E+01	  +1.0635282119999007E+02	  +9.4431648080185769E+04	  +1.0383317361805725E+05	
  +1.2462500000000000E+02	  +2.3155626969623672E+01	  +1.0637329630715789E+02	  +9.4464536378956123E+04	  +1.0385252368896976E+05	
  +1.2475000000000000E+02	  +2.3155527748160068E+01	  +1.0637698905495439E+02	  +9.4464664622848359E+04	  +1.0385633039485855E+05	
  +1.2487500000000000E+02	  +2.3159854880929593E+01	  +1.0639402683849241E+02	  +9.4481202819781814E+04	  +1.0387282649007178E+05	
  +1.2500000000000000E+02	  +2.3160449225973057E+01	  +1.0638886892628727E+02	  +9.4484068297787031E+04	  +1.0386740771196538E+05	
  +1.2512500000000000E+02	  +2.3163911078503190E+01	  +1.0640433174948016E+02	  +9.4497525187037973E+04	  +1.0388248271801518E+05	
  +1.2525000000000000E+02	  +2.3162739369199294E+01	  +1.0640834517775882E+02	  +9.4492195733603658E+04	  +1.0388685736069811E+05	
  +1.2537500000000000E+02	  +2.3166360633003805E+01	  +1.0641420226468756E+02	  +9.4506836274230547E+04	  +1.0389205218973418E+05	
  +1.2550000000000000E+02	  +2.3167293777782749E+01	  +1.0639877052484482E+02	  +9.4511385344387789E+04	  +1.0387602836078082E+05	
  +1.2562500000000000E+02	  +2.3168646019262937E+01	  +1.0640498199804158E+02	  +9.4516003988237600E+04	  +1.0388209261329073E+05	
  +1.2575000000000000E+02	  +2.3165288809396749E+01	  +1.0639748236205098E+02	  +9.4501001498095546E+04	  +1.0387515555730578E+05	
  +1.2587500000000000E+02	  +2.3166833106080652E+01	  +1.0639960935440071E+02	  +9.4507285880215160E+04	  +1.0387699086085701E+05	
  +1.2600000000000000E+02	  +2.3165340538406852E+01	  +1.0639215084542037E+02	  +9.4501985651767347E+04	  +1.0386967986176589E+05	
  +1.2612500000000000E+02	  +2.3165879176213615E+01	  +1.0639621051246569E+02	  +9.4503772609892301E+04	  +1.0387372033037146E+05	
  +1.2625000000000000E+02	  +2.3164337259066556E+01	  +1.0638864480309272E+02	  +9.4497684734365437E+04	  +1.0386631047652890E+05	
  +1.2637500000000000E+02	  +2.3165262208752040E+01	  +1.0640178067041526E+02	  +9.4501530245816874E+04	  +1.0387956672286725E+05	
  +1.2650000000000000E+02	  +2.3163512760541547E+01	  +1.0641928099950719E+02	  +9.4494323988278615E+04	  +1.0389789255810456E+05	
  +1.2662500000000000E+02	  +2.3166390050151968E+01	  +1.0644540039344530E+02	  +9.4506661189335442E+04	  +1.0392401944308044E+05	
  +1.2675000000000000E+02	  +2.3170116190523860E+01	  +1.0645996143653636E+02	  +9.4523907079488359E+04	  +1.0393811131089240E+05	
  +1.2687500000000000E+02	  +2.3175597761547937E+01	  +1.0647294290286841E+02	  +9.4547044608711032E+04	  +1.0395019274964344E+05	
  +1.2700000000000000E+02	  +2.3178427409378006E+01	  +1.0647454435126774E+02	  +9.4558367360611126E+04	  +1.0395120275035816E+05	
  +1.2712500000000000E+02	  +2.3181061919381094E+01	  +1.0648574166411740E+02	  +9.4568016847995459E+04	  +1.0396209075336413E+05	
  +1.2725000000000000E+02	  +2.3181274291198793E+01	  +1.0648843516448844E+02	  +9.4567783657065636E+04	  +1.0396480385577332E+05	
  +1.2737500000000000E+02	  +2.3183838936317059E+01	  +1.0648027517010017E+02	  +9.4578041374302687E+04	  +1.0395586866730556E+05	
  +1.2750000000000000E+02	  +2.3184671140154784E+01	  +1.0646068087375177E+02	  +9.4581540682782055E+04	  +1.0393560107996938E+05	
  +1.2762500000000000E+02	  +2.3183113110535864E+01	  +1.0644456109116688E+02	  +9.4573583291665331E+04	  +1.0391942782496396E+05	
  +1.2775000000000000E+02	  +2.3179130920647431E+01	  +1.0641127112317929E+02	  +9.4555376063782285E+04	  +1.0388619800678504E+05	
  +1.2787500000000000E+02	  +2.3176009005453679E+01	  +1.0643161109182792E+02	  +9.4542044178637370E+04	  +1.0390774112368657E+05	
  +1.2800000000000000E+02	  +2.3169317740878661E+01	  +1.0639117398163665E+02	  +9.4513303039421706E+04	  +1.0386779108324618E+05	
  +1.2812500000000000E+02	  +2.3173799538115325E+01	  +1.0638707316620901E+02	  +9.4534353566504709E+04	  +1.0386258774561893E+05	
  +1.2825000000000000E+02	  +2.3165405874172723E+01	  +1.0637854574751418E+02	  +9.4499904028100020E+04	  +1.0385572165622018E+05	
  +1.2837500000000000E+02	  +2.3164176884366626E+01	  +1.0637602102022348E+02	  +9.4492246577040292E+04	  +1.0385340838677780E+05	
  +1.2850000000000000E+02	  +2.3162853213513959E+01	  +1.0636404009996971E+02	  +9.4489063240618198E+04	  +1.0384142473456214E+05	
  +1.2862500000000000E+02	  +2.3161646443911323E+01	  +1.0638266181503420E+02	  +9.4483778907523927E+04	  +1.0386077908655671E+05	
  +1.2875000000000000E+02	  +2.3159637925583581E+01	  +1.0634135428068826E+02	  +9.4474859535675772E+04	  +1.0381889193543413E+05	
  +1.2887500000000000E+02	  +2.3163391107820296E+01	  +1.0638407044770861E+02	  +9.4491242249009287E+04	  +1.0386183345178192E+05	
  +1.2900000000000000E+02	  +2.3154655839804441E+01	  +1.0633327567484642E+02	  +9.4452983901647458E+04	  +1.0381172422873869E+05	
  +1.2912500000000000E+02	  +2.3163623988734170E+01	  +1.0632827682265102E+02	  +9.4491309532101761E+04	  +1.0380459901653038E+05	
  +1.2925000000000000E+02	  +2.3153138324182585E+01	  +1.0632091964110981E+02	  +9.4448533079314235E+04	  +1.0379939939410871E+05	
  +1.2937500000000000E+02	  +2.3151458040079483E+01	  +1.0630569689924765E+02	  +9.4437731353470954E+04	  +1.0378417281673419E+05	
  +1.2950000000000000E+02	  +2.3150878094633025E+01	  +1.0628923459767543E+02	  +9.4437645391053302E+04	  +1.0376743016956575E+05	
  +1.2962500000000000E+02	  +2.3147081656594750E+01	  +1.0622912921933607E+02	  +9.4421509488369367E+04	  +1.0370667542807423E+05	
  +1.2975000000000000E+02	  +2.3144227395230196E+01	  +1.0620575486973188E+02	  +9.4408575266120795E+04	  +1.0368335606718744E+05	
  +1.2987500000000000E+02	  +2.3131403713494453E+01	  +1.0619226989460850E+02	  +9.4351652106109163E+04	  +1.0367239869061139E+05	
  +1.3000000000000000E+02	  +2.3126438930779614E+01	  +1.0617650175768861E+02	  +9.4330524150898680E+04	  +1.0365734629828364E+05	
  +1.3012500000000000E+02	  +2.3124165800196362E+01	  +1.0614706224790757E+02	  +9.4325650895157873E+04	  +1.0362768119268065E+05	
  +1.3025000000000000E+02	  +2.3120768841723343E+01	  +1.0612580046423990E+02	  +9.4312514955930499E+04	  +1.0360664831627358E+05	
  +1.3037500000000000E+02	  +2.3114367611985706E+01	  +1.0611128817026922E+02	  +9.4285251335091743E+04	  +1.0359320380869624E+05	
  +1.3050000000000000E+02	  +2.3110183383289229E+01	  +1.0613398490467783E+02	  +9.4266265907498804E+04	  +1.0361739945633034E+05	
