 TIME                    	Pump1flow                	PumpDeaLPflow            	PumpDeaHPflow            	
  +1.3625000000000000E+02	  +3.5171660049351172E+04	  +8.7403893003169593E+04	  +1.0340768982330298E+05	
  +1.3637500000000000E+02	  +3.6515778839794228E+04	  +8.7393826185042650E+04	  +1.0350948929758504E+05	
  +1.3650000000000000E+02	  +3.7927061772695895E+04	  +8.7481401222203975E+04	  +1.0347494833277122E+05	
  +1.3662500000000000E+02	  +3.8625007163550166E+04	  +8.7522638288189977E+04	  +1.0330322733713029E+05	
  +1.3675000000000000E+02	  +3.8464369181268274E+04	  +8.7304681344322991E+04	  +1.0316803041272027E+05	
  +1.3687500000000000E+02	  +3.8475053668842491E+04	  +8.7306320917296354E+04	  +1.0323088445712198E+05	
  +1.3700000000000000E+02	  +3.8513489884471288E+04	  +8.7331030886204840E+04	  +1.0320959543844531E+05	
  +1.3712500000000000E+02	  +3.7709724704057713E+04	  +8.7337824305682574E+04	  +1.0317821263242679E+05	
  +1.3725000000000000E+02	  +3.6232273208266823E+04	  +8.7469067735290548E+04	  +1.0328379823478656E+05	
  +1.3737500000000000E+02	  +3.4616852484584546E+04	  +8.7363794030804202E+04	  +1.0338669386588082E+05	
  +1.3750000000000000E+02	  +3.3065009154575964E+04	  +8.7427056724513139E+04	  +1.0348229618969614E+05	
  +1.3762500000000000E+02	  +3.2235276087578233E+04	  +8.7443685490706644E+04	  +1.0345387529462503E+05	
  +1.3775000000000000E+02	  +3.2291641707658164E+04	  +8.7444753422503345E+04	  +1.0343824500312813E+05	
  +1.3787500000000000E+02	  +3.2291641707658164E+04	  +8.7513956303033789E+04	  +1.0341764680273201E+05	
  +1.3800000000000000E+02	  +3.2279621828604751E+04	  +8.7520724999796526E+04	  +1.0342390413401615E+05	
  +1.3812500000000000E+02	  +3.2271553496837601E+04	  +8.7598795665981525E+04	  +1.0343754637994168E+05	
  +1.3825000000000000E+02	  +3.2097263917574688E+04	  +8.7536400832566520E+04	  +1.0340404354941967E+05	
  +1.3837500000000000E+02	  +3.1901595991933013E+04	  +8.7522414720976129E+04	  +1.0341885896403152E+05	
  +1.3850000000000000E+02	  +3.1751525338072242E+04	  +8.7518598476386760E+04	  +1.0344270514598320E+05	
  +1.3862500000000000E+02	  +3.1709446385912641E+04	  +8.7550672517298910E+04	  +1.0344075972003976E+05	
  +1.3875000000000000E+02	  +3.1709446385912641E+04	  +8.7511163775015550E+04	  +1.0342166019246689E+05	
  +1.3887500000000000E+02	  +3.1694354715011228E+04	  +8.7507587950047833E+04	  +1.0342419928042140E+05	
  +1.3900000000000000E+02	  +3.1700312030370842E+04	  +8.7496553364771826E+04	  +1.0343698369616989E+05	
  +1.3912500000000000E+02	  +3.1720216646969966E+04	  +8.7458521071037321E+04	  +1.0343832145266180E+05	
  +1.3925000000000000E+02	  +3.1838701212749576E+04	  +8.7529159591296237E+04	  +1.0345876596690118E+05	
  +1.3937500000000000E+02	  +3.1931238607812193E+04	  +8.7428897361061667E+04	  +1.0344246966452245E+05	
  +1.3950000000000000E+02	  +3.2034481921300954E+04	  +8.7524988987773278E+04	  +1.0343955504940881E+05	
  +1.3962500000000000E+02	  +3.2084270304253747E+04	  +8.7473478168930567E+04	  +1.0343096569374968E+05	
  +1.3975000000000000E+02	  +3.2084270304253747E+04	  +8.7512007210285301E+04	  +1.0342249012922050E+05	
  +1.3987500000000000E+02	  +3.2090786678005061E+04	  +8.7523120509324217E+04	  +1.0342248709860505E+05	
  +1.4000000000000000E+02	  +3.2094368984459586E+04	  +8.7528563830947271E+04	  +1.0341847946826418E+05	
  +1.4012500000000000E+02	  +3.2200199400016427E+04	  +8.7552715013356690E+04	  +1.0341663068045705E+05	
  +1.4025000000000000E+02	  +3.2353322005820955E+04	  +8.7519163531797050E+04	  +1.0340690015676110E+05	
  +1.4037500000000000E+02	  +3.2542860382769832E+04	  +8.7521517061047678E+04	  +1.0342170935711097E+05	
  +1.4050000000000000E+02	  +3.2721831387033926E+04	  +8.7509771240737275E+04	  +1.0341509371480002E+05	
  +1.4062500000000000E+02	  +3.2820202226549838E+04	  +8.7489091209723469E+04	  +1.0341077120902219E+05	
  +1.4075000000000000E+02	  +3.2820202226549838E+04	  +8.7479554753462202E+04	  +1.0339982137465618E+05	
  +1.4087500000000000E+02	  +3.2843372544989994E+04	  +8.7499883236458176E+04	  +1.0339774273810632E+05	
  +1.4100000000000000E+02	  +3.2844798657754458E+04	  +8.7524617908170840E+04	  +1.0338141334557428E+05	
  +1.4112500000000000E+02	  +3.3147730438010331E+04	  +8.7549659358232035E+04	  +1.0337618237776370E+05	
  +1.4125000000000000E+02	  +3.3712201403043058E+04	  +8.7410728304408476E+04	  +1.0337864771733913E+05	
  +1.4137500000000000E+02	  +3.4322020797230951E+04	  +8.7400041062676493E+04	  +1.0338531586707203E+05	
  +1.4150000000000000E+02	  +3.4947154798301228E+04	  +8.7420477717599890E+04	  +1.0335902319991979E+05	
  +1.4162500000000000E+02	  +3.5279640253967060E+04	  +8.7536692734604614E+04	  +1.0330743010660654E+05	
  +1.4175000000000000E+02	  +3.5281038536666492E+04	  +8.7511634252367148E+04	  +1.0326573136550450E+05	
  +1.4187500000000000E+02	  +3.5294340588684638E+04	  +8.7495736161064284E+04	  +1.0325140279122285E+05	
  +1.4200000000000000E+02	  +3.5294340588684638E+04	  +8.7502238202389373E+04	  +1.0321806665323308E+05	
  +1.4212500000000000E+02	  +3.5296017769044258E+04	  +8.7472689914892879E+04	  +1.0320230085314167E+05	
  +1.4225000000000000E+02	  +3.5387572317279890E+04	  +8.7503307183131226E+04	  +1.0321331489795205E+05	
  +1.4237500000000000E+02	  +3.5432912009485255E+04	  +8.7433667004697811E+04	  +1.0319808818748937E+05	
  +1.4250000000000000E+02	  +3.5432912009485255E+04	  +8.7407011644422368E+04	  +1.0320843951847663E+05	
  +1.4262500000000000E+02	  +3.5451996738406640E+04	  +8.7368968875570994E+04	  +1.0324852102876021E+05	
  +1.4275000000000000E+02	  +3.5462435226872716E+04	  +8.7382491351477613E+04	  +1.0325273432205405E+05	
  +1.4287500000000000E+02	  +3.5464060949158920E+04	  +8.7382437682441625E+04	  +1.0324067891288514E+05	
  +1.4300000000000000E+02	  +3.5433233527146229E+04	  +8.7378889429316507E+04	  +1.0323354183157123E+05	
  +1.4312500000000000E+02	  +3.5457823861538607E+04	  +8.7371874008478801E+04	  +1.0324639437512407E+05	
  +1.4325000000000000E+02	  +3.5371471536286597E+04	  +8.7360741680594438E+04	  +1.0321682860397873E+05	
  +1.4337500000000000E+02	  +3.5326777035709660E+04	  +8.7414287005772901E+04	  +1.0323712624584937E+05	
  +1.4350000000000000E+02	  +3.5326777035709660E+04	  +8.7416487606719777E+04	  +1.0323400521080304E+05	
  +1.4362500000000000E+02	  +3.5317367588468784E+04	  +8.7441899288716129E+04	  +1.0320399091883283E+05	
  +1.4375000000000000E+02	  +3.5291893857391180E+04	  +8.7436873026841247E+04	  +1.0319374343449103E+05	
  +1.4387500000000000E+02	  +3.5273887770165835E+04	  +8.7410026938215990E+04	  +1.0320434788588164E+05	
  +1.4400000000000000E+02	  +3.5276234262363614E+04	  +8.7394138650665671E+04	  +1.0320967730642496E+05	
  +1.4412500000000000E+02	  +3.5059771185377722E+04	  +8.7332130781618122E+04	  +1.0320479389608200E+05	
  +1.4425000000000000E+02	  +3.4671202776679260E+04	  +8.7346348443572642E+04	  +1.0321408982872212E+05	
  +1.4437500000000000E+02	  +3.4310657879409206E+04	  +8.7330354987078492E+04	  +1.0321101049606514E+05	
  +1.4450000000000000E+02	  +3.3956116111579257E+04	  +8.7338562889706751E+04	  +1.0318992553949100E+05	
  +1.4462500000000000E+02	  +3.3774823688015073E+04	  +8.7378705950556541E+04	  +1.0316073977040962E+05	
  +1.4475000000000000E+02	  +3.3774823688015073E+04	  +8.7347335977968876E+04	  +1.0314650565390987E+05	
  +1.4487500000000000E+02	  +3.3803976638854663E+04	  +8.7351283243286860E+04	  +1.0313855929610570E+05	
  +1.4500000000000000E+02	  +3.3772236660202929E+04	  +8.7385865641175056E+04	  +1.0311775625659301E+05	
  +1.4512500000000000E+02	  +3.3611662211316128E+04	  +8.7327322082551051E+04	  +1.0312780083014800E+05	
  +1.4525000000000000E+02	  +3.3247406852693784E+04	  +8.7296048311786843E+04	  +1.0312927864428920E+05	
  +1.4537500000000000E+02	  +3.2937114600567125E+04	  +8.7292390745623532E+04	  +1.0316251007912148E+05	
  +1.4550000000000000E+02	  +3.2629887901921611E+04	  +8.7284332509358981E+04	  +1.0316666498073420E+05	
  +1.4562500000000000E+02	  +3.2460610817310342E+04	  +8.7301811883553484E+04	  +1.0316335007210608E+05	
  +1.4575000000000000E+02	  +3.2460610817310342E+04	  +8.7250467145212504E+04	  +1.0317157061268709E+05	
  +1.4587500000000000E+02	  +3.2487591306959614E+04	  +8.7253704518963234E+04	  +1.0317121214889071E+05	
  +1.4600000000000000E+02	  +3.2478886012787865E+04	  +8.7288570772235558E+04	  +1.0315855426222036E+05	
  +1.4612500000000000E+02	  +3.2477524946054225E+04	  +8.7302169974192599E+04	  +1.0316358788774733E+05	
  +1.4625000000000000E+02	  +3.2445143150442957E+04	  +8.7354106636200377E+04	  +1.0314990987947039E+05	
  +1.4637500000000000E+02	  +3.2375393482433021E+04	  +8.7365415308388256E+04	  +1.0313683753741116E+05	
  +1.4650000000000000E+02	  +3.2336464648588480E+04	  +8.7336731690596018E+04	  +1.0314631828114606E+05	
  +1.4662500000000000E+02	  +3.2336464648588480E+04	  +8.7318501951162762E+04	  +1.0313827484085437E+05	
  +1.4675000000000000E+02	  +3.2323287453892248E+04	  +8.7317080213448018E+04	  +1.0312008139030452E+05	
  +1.4687500000000000E+02	  +3.2326835403380290E+04	  +8.7302832372571211E+04	  +1.0312442425877583E+05	
  +1.4700000000000000E+02	  +3.2305392611325246E+04	  +8.7310701739059194E+04	  +1.0312025986635873E+05	
  +1.4712500000000000E+02	  +3.2258411733980211E+04	  +8.7332726153240568E+04	  +1.0312980859041013E+05	
  +1.4725000000000000E+02	  +3.2158127073663942E+04	  +8.7245725899941302E+04	  +1.0313719123527411E+05	
  +1.4737500000000000E+02	  +3.2101625794015083E+04	  +8.7342280846783993E+04	  +1.0315695091145026E+05	
  +1.4750000000000000E+02	  +3.1972678716580187E+04	  +8.7222210746423691E+04	  +1.0315723156530391E+05	
  +1.4762500000000000E+02	  +3.1980890256842242E+04	  +8.7267250619204220E+04	  +1.0319499432831336E+05	
  +1.4775000000000000E+02	  +3.1969851290353457E+04	  +8.7296792180032833E+04	  +1.0317439159908646E+05	
  +1.4787500000000000E+02	  +3.1954727383207064E+04	  +8.7282500258578482E+04	  +1.0318973002810779E+05	
  +1.4800000000000000E+02	  +3.1937960951165100E+04	  +8.7269116490497137E+04	  +1.0320281422547204E+05	
  +1.4812500000000000E+02	  +3.1958964386156942E+04	  +8.7233278359603326E+04	  +1.0321763762227492E+05	
  +1.4825000000000000E+02	  +3.2036184088808855E+04	  +8.7220251560124350E+04	  +1.0321693814254228E+05	
  +1.4837500000000000E+02	  +3.2036184088808855E+04	  +8.7265363834852818E+04	  +1.0318705026250475E+05	
  +1.4850000000000000E+02	  +3.2134397987376840E+04	  +8.7331393374994499E+04	  +1.0319887342952788E+05	
  +1.4862500000000000E+02	  +3.2134397987376840E+04	  +8.7310952371018007E+04	  +1.0315110125501486E+05	
  +1.4875000000000000E+02	  +3.2123878616279442E+04	  +8.7319356491949438E+04	  +1.0315326439131115E+05	
  +1.4887500000000000E+02	  +3.2138477458588422E+04	  +8.7304981285138783E+04	  +1.0315502598822747E+05	
  +1.4900000000000000E+02	  +3.2156731403091115E+04	  +8.7318747261182842E+04	  +1.0314282514147050E+05	
  +1.4912500000000000E+02	  +3.2163111369764731E+04	  +8.7353786001537897E+04	  +1.0312795520977344E+05	
  +1.4925000000000000E+02	  +3.2069857752384298E+04	  +8.7290416727742806E+04	  +1.0311339986490400E+05	
  +1.4937500000000000E+02	  +3.2069857752384298E+04	  +8.7328967482424399E+04	  +1.0314897234745021E+05	
  +1.4950000000000000E+02	  +3.1984973019793229E+04	  +8.7265514858313967E+04	  +1.0313534826095402E+05	
  +1.4962500000000000E+02	  +3.1984973019793229E+04	  +8.7284745142476080E+04	  +1.0317266011024988E+05	
  +1.4975000000000000E+02	  +3.1977442693147495E+04	  +8.7280808363508258E+04	  +1.0316836331937171E+05	
  +1.4987500000000000E+02	  +3.1985422987083664E+04	  +8.7276500892954427E+04	  +1.0317559458495985E+05	
  +1.5000000000000000E+02	  +3.1981372788459856E+04	  +8.7290043798890343E+04	  +1.0317469627749015E+05	
  +1.5012500000000000E+02	  +3.1956674105777791E+04	  +8.7266728310264501E+04	  +1.0318033501960270E+05	
  +1.5025000000000000E+02	  +3.2053590935950720E+04	  +8.7300507084624289E+04	  +1.0321293926627171E+05	
  +1.5037500000000000E+02	  +3.2053590935950720E+04	  +8.7254894557996275E+04	  +1.0319327416548206E+05	
  +1.5050000000000000E+02	  +3.2143488687711128E+04	  +8.7320994564388384E+04	  +1.0322823447665558E+05	
  +1.5062500000000000E+02	  +3.2143488687711128E+04	  +8.7298197775725959E+04	  +1.0321190556844170E+05	
  +1.5075000000000000E+02	  +3.2149203899752574E+04	  +8.7300264463465210E+04	  +1.0323178136649553E+05	
  +1.5087500000000000E+02	  +3.2151301548437827E+04	  +8.7300766289585066E+04	  +1.0323203674300210E+05	
  +1.5100000000000000E+02	  +3.2144058648141465E+04	  +8.7297998823939386E+04	  +1.0323413659812674E+05	
  +1.5112500000000000E+02	  +3.2217814683255987E+04	  +8.7256277425565349E+04	  +1.0324129464221899E+05	
  +1.5125000000000000E+02	  +3.2258309769683263E+04	  +8.7278339831544901E+04	  +1.0322419998414571E+05	
  +1.5137500000000000E+02	  +3.2346541286422493E+04	  +8.7363259477178304E+04	  +1.0324404789851431E+05	
  +1.5150000000000000E+02	  +3.2346541286422493E+04	  +8.7304556446541566E+04	  +1.0323767604276795E+05	
  +1.5162500000000000E+02	  +3.2419034787581521E+04	  +8.7285459473039213E+04	  +1.0328391362883570E+05	
  +1.5175000000000000E+02	  +3.2419034787581521E+04	  +8.7360704090239684E+04	  +1.0326557129747319E+05	
  +1.5187500000000000E+02	  +3.2424734027996485E+04	  +8.7357445299525963E+04	  +1.0327063411501193E+05	
  +1.5200000000000000E+02	  +3.2417624731322205E+04	  +8.7352078557469213E+04	  +1.0327054640168435E+05	
  +1.5212500000000000E+02	  +3.2761295251369149E+04	  +8.7433898808636179E+04	  +1.0327784481240311E+05	
  +1.5225000000000000E+02	  +3.3330129927202615E+04	  +8.7317840179353356E+04	  +1.0326973876024342E+05	
  +1.5237500000000000E+02	  +3.3993696214167925E+04	  +8.7413908013215128E+04	  +1.0328958339573730E+05	
  +1.5250000000000000E+02	  +3.4593539287865795E+04	  +8.7411517651872156E+04	  +1.0324694963729465E+05	
  +1.5262500000000000E+02	  +3.4882417932324694E+04	  +8.7473652842590818E+04	  +1.0322563522933266E+05	
  +1.5275000000000000E+02	  +3.4811198023791803E+04	  +8.7347231051314215E+04	  +1.0322363644000402E+05	
  +1.5287500000000000E+02	  +3.4878393773194279E+04	  +8.7335583548884460E+04	  +1.0325176279842205E+05	
  +1.5300000000000000E+02	  +3.4878393773194279E+04	  +8.7396317996890590E+04	  +1.0321117573155994E+05	
  +1.5312500000000000E+02	  +3.5261340892922053E+04	  +8.7307293060023745E+04	  +1.0320753289074186E+05	
  +1.5325000000000000E+02	  +3.6199186873496452E+04	  +8.7304346350243213E+04	  +1.0326655252729355E+05	
  +1.5337500000000000E+02	  +3.7196304114494400E+04	  +8.7415132733731603E+04	  +1.0325726685734736E+05	
  +1.5350000000000000E+02	  +3.8119018858171330E+04	  +8.7415127232662300E+04	  +1.0316514667198004E+05	
  +1.5362500000000000E+02	  +3.8420480644597708E+04	  +8.7178436632051365E+04	  +1.0305710945405392E+05	
  +1.5375000000000000E+02	  +3.8502872871636762E+04	  +8.7280747294798872E+04	  +1.0305089585244941E+05	
  +1.5387500000000000E+02	  +3.8502872871636762E+04	  +8.7291147935195608E+04	  +1.0299223208080865E+05	
  +1.5400000000000000E+02	  +3.8477791507664610E+04	  +8.7302900589592158E+04	  +1.0296962473645710E+05	
  +1.5412500000000000E+02	  +3.8510406522766199E+04	  +8.7282482056715060E+04	  +1.0296225726204622E+05	
  +1.5425000000000000E+02	  +3.8493125577381317E+04	  +8.7318208845913774E+04	  +1.0293006955303891E+05	
  +1.5437500000000000E+02	  +3.8477520211855968E+04	  +8.7297255495006524E+04	  +1.0292402462624402E+05	
  +1.5450000000000000E+02	  +3.8472460601663595E+04	  +8.7276519741475568E+04	  +1.0292007974537549E+05	
  +1.5462500000000000E+02	  +3.8473584374969563E+04	  +8.7269675024875527E+04	  +1.0290858988727679E+05	
  +1.5475000000000000E+02	  +3.8422377554259067E+04	  +8.7266905981070522E+04	  +1.0289320418070219E+05	
  +1.5487500000000000E+02	  +3.8422377554259067E+04	  +8.7207524051772300E+04	  +1.0290370554870847E+05	
  +1.5500000000000000E+02	  +3.8406491875299951E+04	  +8.7199966824707881E+04	  +1.0288931600042588E+05	
  +1.5512500000000000E+02	  +3.8293753194019577E+04	  +8.7143131742896803E+04	  +1.0288377035251305E+05	
  +1.5525000000000000E+02	  +3.8119305625455694E+04	  +8.7140286059981241E+04	  +1.0286433779851877E+05	
  +1.5537500000000000E+02	  +3.7944739679799532E+04	  +8.7151097771669927E+04	  +1.0280596469869404E+05	
  +1.5550000000000000E+02	  +3.7738466967301298E+04	  +8.7122975482739377E+04	  +1.0274189250199965E+05	
  +1.5562500000000000E+02	  +3.7671156467712317E+04	  +8.7236170259928025E+04	  +1.0269046328116998E+05	
  +1.5575000000000000E+02	  +3.7625178884234505E+04	  +8.7184646274644692E+04	  +1.0263376589109558E+05	
  +1.5587500000000000E+02	  +3.7625178884234505E+04	  +8.7126590966709584E+04	  +1.0263070169738468E+05	
  +1.5600000000000000E+02	  +3.7634722213451365E+04	  +8.7119318502659080E+04	  +1.0260338592308332E+05	
  +1.5612500000000000E+02	  +3.6740823281708603E+04	  +8.6952292860488335E+04	  +1.0257055799576337E+05	
  +1.5625000000000000E+02	  +3.5299605782750659E+04	  +8.6955637335852487E+04	  +1.0279638201944120E+05	
  +1.5637500000000000E+02	  +3.3907686675975390E+04	  +8.7131928875475453E+04	  +1.0300117866606603E+05	
  +1.5650000000000000E+02	  +3.2490896013960439E+04	  +8.7206689332686277E+04	  +1.0311379950172124E+05	
  +1.5662500000000000E+02	  +3.1717148432477057E+04	  +8.7239546874194566E+04	  +1.0313184467844924E+05	
  +1.5675000000000000E+02	  +3.1717148432477057E+04	  +8.7223541396530243E+04	  +1.0316227905112012E+05	
  +1.5687500000000000E+02	  +3.1734923045584394E+04	  +8.7209114591035948E+04	  +1.0319347808110290E+05	
  +1.5700000000000000E+02	  +3.1760873614316668E+04	  +8.7233123675649884E+04	  +1.0321374092720191E+05	
  +1.5712500000000000E+02	  +3.1869364944010667E+04	  +8.7280232057200323E+04	  +1.0322928995544428E+05	
  +1.5725000000000000E+02	  +3.2101830542559437E+04	  +8.7302510732821203E+04	  +1.0324321627190983E+05	
  +1.5737500000000000E+02	  +3.2383563750464993E+04	  +8.7301137658407737E+04	  +1.0322742117945116E+05	
  +1.5750000000000000E+02	  +3.2633662649296108E+04	  +8.7324667975861055E+04	  +1.0317590302147419E+05	
  +1.5762500000000000E+02	  +3.2715986094116670E+04	  +8.7228182077603298E+04	  +1.0313322286392169E+05	
  +1.5775000000000000E+02	  +3.2758642143079982E+04	  +8.7298026109858023E+04	  +1.0313488376723036E+05	
  +1.5787500000000000E+02	  +3.2758642143079982E+04	  +8.7354492861308478E+04	  +1.0311559855861036E+05	
  +1.5800000000000000E+02	  +3.2747391351892191E+04	  +8.7358965724200520E+04	  +1.0311961458105646E+05	
  +1.5812500000000000E+02	  +3.2756581550404415E+04	  +8.7346059935670011E+04	  +1.0312926485500165E+05	
  +1.5825000000000000E+02	  +3.2774379356347185E+04	  +8.7360066036513264E+04	  +1.0311999347667153E+05	
  +1.5837500000000000E+02	  +3.2690545315973039E+04	  +8.7282413160316850E+04	  +1.0310049026255496E+05	
  +1.5850000000000000E+02	  +3.2656024713017519E+04	  +8.7292413805969132E+04	  +1.0313684644217463E+05	
  +1.5862500000000000E+02	  +3.2656024713017519E+04	  +8.7249144648861111E+04	  +1.0314958068960594E+05	
  +1.5875000000000000E+02	  +3.2673154580850496E+04	  +8.7243328330666482E+04	  +1.0314962010755508E+05	
  +1.5887500000000000E+02	  +3.2662319679203087E+04	  +8.7271397593526679E+04	  +1.0314679376873441E+05	
  +1.5900000000000000E+02	  +3.2660565327396456E+04	  +8.7264419457684795E+04	  +1.0315988090927471E+05	
  +1.5912500000000000E+02	  +3.3916263494043531E+04	  +8.7208526746921780E+04	  +1.0316692491266940E+05	
  +1.5925000000000000E+02	  +3.6168668389018567E+04	  +8.6474941489623787E+04	  +1.0208016904849157E+05	
  +1.5937500000000000E+02	  +3.7967989645165660E+04	  +8.4802474594837695E+04	  +1.0010921157380735E+05	
  +1.5950000000000000E+02	  +4.0227438301648894E+04	  +8.3407851305356715E+04	  +9.8393375896322512E+04	
  +1.5962500000000000E+02	  +4.0667131223271062E+04	  +8.1773587781178139E+04	  +9.6380588582521101E+04	
  +1.5975000000000000E+02	  +4.0100630434946237E+04	  +8.1103829890434747E+04	  +9.5440308600707678E+04	
  +1.5987500000000000E+02	  +3.9846791629940511E+04	  +8.0834434334746140E+04	  +9.5095911955322459E+04	
  +1.6000000000000000E+02	  +3.9526735399804085E+04	  +8.0403210062670667E+04	  +9.4630921657696716E+04	
  +1.6012500000000000E+02	  +3.9831134804010821E+04	  +8.0050467675833221E+04	  +9.4194305994356429E+04	
  +1.6025000000000000E+02	  +4.0553703845382988E+04	  +7.9365023330735421E+04	  +9.3303772025276179E+04	
  +1.6037500000000000E+02	  +4.0962330461187172E+04	  +7.8322480130799609E+04	  +9.2034982777188095E+04	
  +1.6050000000000000E+02	  +4.1527713204091568E+04	  +7.7395375521587863E+04	  +9.0879917630028969E+04	
  +1.6062500000000000E+02	  +4.1337093329029492E+04	  +7.6351995623804920E+04	  +8.9582715609755454E+04	
  +1.6075000000000000E+02	  +4.0806632355458263E+04	  +7.5722707929572265E+04	  +8.8790129671848059E+04	
  +1.6087500000000000E+02	  +4.0457181512356161E+04	  +7.5301806053835637E+04	  +8.8296736113827559E+04	
  +1.6100000000000000E+02	  +4.0083787966987875E+04	  +7.4840343883911060E+04	  +8.7740625414520779E+04	
  +1.6112500000000000E+02	  +3.9762548454214499E+04	  +7.4422295893989387E+04	  +8.7219967498570448E+04	
  +1.6125000000000000E+02	  +3.9485974751139489E+04	  +7.4008111521509389E+04	  +8.6697673615569627E+04	
  +1.6137500000000000E+02	  +3.9197206148213736E+04	  +7.3578183547795124E+04	  +8.6175959213538401E+04	
  +1.6150000000000000E+02	  +3.8926313254165594E+04	  +7.3171320424542006E+04	  +8.5680464271488439E+04	
  +1.6162500000000000E+02	  +3.8619737714970121E+04	  +7.2761473580768332E+04	  +8.5195142366785003E+04	
  +1.6175000000000000E+02	  +3.8316526222624234E+04	  +7.2394101480549725E+04	  +8.4746393783884312E+04	
  +1.6187500000000000E+02	  +3.8023432964483276E+04	  +7.2040133751312169E+04	  +8.4313766815073730E+04	
  +1.6200000000000000E+02	  +3.7740841158115109E+04	  +7.1699472809899264E+04	  +8.3896322408410328E+04	
  +1.6212500000000000E+02	  +3.7563200822284227E+04	  +7.1377380698790847E+04	  +8.3491084861445794E+04	
  +1.6225000000000000E+02	  +3.7437573689748795E+04	  +7.0986585994109875E+04	  +8.3049530249440752E+04	
  +1.6237500000000000E+02	  +3.7296500386927582E+04	  +7.0631982559244774E+04	  +8.2586923578329006E+04	
  +1.6250000000000000E+02	  +3.7180367108988081E+04	  +7.0248957717113473E+04	  +8.2144692252196633E+04	
  +1.6262500000000000E+02	  +3.6961760591734143E+04	  +6.9906459460983970E+04	  +8.1701123081806785E+04	
  +1.6275000000000000E+02	  +3.6701125151613647E+04	  +6.9589758099555896E+04	  +8.1322912123229529E+04	
  +1.6287500000000000E+02	  +3.6504876455366117E+04	  +6.9341258477788273E+04	  +8.0984437674461631E+04	
  +1.6300000000000000E+02	  +3.6231510730228241E+04	  +6.9023773793206492E+04	  +8.0635141985852941E+04	
  +1.6312500000000000E+02	  +3.6188512526132457E+04	  +6.8793617485819414E+04	  +8.0326373006680893E+04	
  +1.6325000000000000E+02	  +3.6138069916527107E+04	  +6.8398269842622249E+04	  +7.9901176600442850E+04	
  +1.6337500000000000E+02	  +3.6094890840573440E+04	  +6.8045674925730855E+04	  +7.9450176531549165E+04	
  +1.6350000000000000E+02	  +3.6066586174815122E+04	  +6.7681351587736368E+04	  +7.9004829031712157E+04	
  +1.6362500000000000E+02	  +3.5899138598590740E+04	  +6.7312680597859260E+04	  +7.8554032477622241E+04	
  +1.6375000000000000E+02	  +3.5646901229036324E+04	  +6.7003356278782856E+04	  +7.8199627058885962E+04	
  +1.6387500000000000E+02	  +3.5482417400011444E+04	  +6.6789802512050548E+04	  +7.7919796591334220E+04	
  +1.6400000000000000E+02	  +3.5246596129202473E+04	  +6.6505430749822888E+04	  +7.7613323367251811E+04	
  +1.6412500000000000E+02	  +3.5307023709271205E+04	  +6.6310320913187999E+04	  +7.7344851802466437E+04	
  +1.6425000000000000E+02	  +3.5439027685829802E+04	  +6.5951271340268810E+04	  +7.6913841227067314E+04	
  +1.6437500000000000E+02	  +3.5541286235757412E+04	  +6.5528916413453109E+04	  +7.6405795963979050E+04	
  +1.6450000000000000E+02	  +3.5648584541234028E+04	  +6.5119937548537579E+04	  +7.5914004446443461E+04	
  +1.6462500000000000E+02	  +3.5529753825948123E+04	  +6.4703035984021306E+04	  +7.5411981257135514E+04	
  +1.6475000000000000E+02	  +3.5270130180549735E+04	  +6.4386970400059370E+04	  +7.5051097390809518E+04	
  +1.6487500000000000E+02	  +3.5111816122097487E+04	  +6.4191862633794066E+04	  +7.4796321408241332E+04	
  +1.6500000000000000E+02	  +3.4914535985680515E+04	  +6.3953593599708583E+04	  +7.4502937971422725E+04	
  +1.6512500000000000E+02	  +3.5019764432762720E+04	  +6.3728387047079785E+04	  +7.4237926085080719E+04	
  +1.6525000000000000E+02	  +3.5279219075045316E+04	  +6.3340027421905535E+04	  +7.3781034963975108E+04	
  +1.6537500000000000E+02	  +3.5472510908330230E+04	  +6.2863450977063520E+04	  +7.3193704130300815E+04	
  +1.6550000000000000E+02	  +3.5676748292272976E+04	  +6.2397606855383943E+04	  +7.2633802885128767E+04	
  +1.6562500000000000E+02	  +3.5572809348865725E+04	  +6.1914286299663814E+04	  +7.2052938289241210E+04	
  +1.6575000000000000E+02	  +3.5288908220200785E+04	  +6.1572557693503957E+04	  +7.1662398504357829E+04	
  +1.6587500000000000E+02	  +3.5128119994915120E+04	  +6.1372572552793026E+04	  +7.1408472546869103E+04	
  +1.6600000000000000E+02	  +3.4922246139802635E+04	  +6.1127662701265173E+04	  +7.1103085887202527E+04	
  +1.6612500000000000E+02	  +3.4837263484643292E+04	  +6.0892684806890044E+04	  +7.0830057996988326E+04	
  +1.6625000000000000E+02	  +3.4786805258713226E+04	  +6.0576960597367855E+04	  +7.0461656697688828E+04	
  +1.6637500000000000E+02	  +3.4717254711106827E+04	  +6.0225030690661901E+04	  +7.0033418524068635E+04	
  +1.6650000000000000E+02	  +3.4664723596253636E+04	  +5.9891681003309379E+04	  +6.9620906012043866E+04	
  +1.6662500000000000E+02	  +3.4490037466872673E+04	  +5.9547029893518360E+04	  +6.9197688657909370E+04	
