 TIME                    	pcond_low                	hcond_low                	hsteam_low               	
  +1.0550000000000000E+02	  +2.4225492293859874E-01	  +2.6744583733828438E+02	  +2.4006819791665057E+03	
  +1.0562500000000000E+02	  +2.4084956368847255E-01	  +2.6691390917620936E+02	  +2.4002402315072977E+03	
  +1.0575000000000000E+02	  +2.4084956368847255E-01	  +2.6691390917620936E+02	  +2.3992885704699606E+03	
  +1.0587500000000000E+02	  +2.4084956368847255E-01	  +2.6691390917620936E+02	  +2.3968533700354815E+03	
  +1.0600000000000000E+02	  +2.4084956368847255E-01	  +2.6691390917620936E+02	  +2.3966756658085751E+03	
  +1.0612500000000000E+02	  +2.3545674784244783E-01	  +2.6487272958378333E+02	  +2.3945349422089362E+03	
  +1.0625000000000000E+02	  +2.2616861043148284E-01	  +2.6135717164963188E+02	  +2.3875893759597448E+03	
  +1.0637500000000000E+02	  +2.1873061299976765E-01	  +2.5854189128412003E+02	  +2.3798684022438797E+03	
  +1.0650000000000000E+02	  +2.1299894918614065E-01	  +2.5637245781168912E+02	  +2.3730937392893534E+03	
  +1.0662500000000000E+02	  +2.1073732422895045E-01	  +2.5551643327086578E+02	  +2.3679519021440101E+03	
  +1.0675000000000000E+02	  +2.1073732422895045E-01	  +2.5551643327086578E+02	  +2.3657427807008730E+03	
  +1.0687500000000000E+02	  +2.1073732422895045E-01	  +2.5551643327086578E+02	  +2.3654425791584954E+03	
  +1.0700000000000000E+02	  +2.1073732422895045E-01	  +2.5551643327086578E+02	  +2.3625847680404154E+03	
  +1.0712500000000000E+02	  +2.0942582292648665E-01	  +2.5502003032100376E+02	  +2.3616922996045678E+03	
  +1.0725000000000000E+02	  +2.0732567722791095E-01	  +2.5422512564347548E+02	  +2.3588303676582145E+03	
  +1.0737500000000000E+02	  +2.0590799200976409E-01	  +2.5368853210525947E+02	  +2.3549044255211302E+03	
  +1.0750000000000000E+02	  +2.0516037937288023E-01	  +2.5340556088929037E+02	  +2.3515257357546211E+03	
  +1.0762500000000000E+02	  +2.0503558440985359E-01	  +2.5335832602367648E+02	  +2.3478818368231618E+03	
  +1.0775000000000000E+02	  +2.0503558440985359E-01	  +2.5335832602367648E+02	  +2.3465508548856851E+03	
  +1.0787500000000000E+02	  +2.0503558440985359E-01	  +2.5335832602367648E+02	  +2.3445433514271699E+03	
  +1.0800000000000000E+02	  +2.0503558440985359E-01	  +2.5335832602367648E+02	  +2.3426511006487144E+03	
  +1.0812500000000000E+02	  +2.0503245955739077E-01	  +2.5335714326771773E+02	  +2.3417359040664155E+03	
  +1.0825000000000000E+02	  +2.0503027590494419E-01	  +2.5335631675575473E+02	  +2.3404066860256789E+03	
  +1.0837500000000000E+02	  +2.0503351356621469E-01	  +2.5335754220982196E+02	  +2.3390467447589140E+03	
  +1.0850000000000000E+02	  +2.0504217277232575E-01	  +2.5336081971739966E+02	  +2.3401580371987320E+03	
  +1.0862500000000000E+02	  +2.0504853563274894E-01	  +2.5336322805864779E+02	  +2.3390006509167251E+03	
  +1.0875000000000000E+02	  +2.0504853563274894E-01	  +2.5336322805864779E+02	  +2.3380572286601682E+03	
  +1.0887500000000000E+02	  +2.0504853563274894E-01	  +2.5336322805864779E+02	  +2.3369927404581558E+03	
  +1.0900000000000000E+02	  +2.0504853563274894E-01	  +2.5336322805864779E+02	  +2.3361779518692297E+03	
  +1.0912500000000000E+02	  +2.0504831799844025E-01	  +2.5336314568411055E+02	  +2.3352049289367878E+03	
  +1.0925000000000000E+02	  +2.0504788663904114E-01	  +2.5336298241467438E+02	  +2.3344134274202365E+03	
  +1.0937500000000000E+02	  +2.0504746049190861E-01	  +2.5336282111807995E+02	  +2.3322349466098021E+03	
  +1.0950000000000000E+02	  +2.0504703955701373E-01	  +2.5336266179431635E+02	  +2.3328243794539312E+03	
  +1.0962500000000000E+02	  +2.0504683104414609E-01	  +2.5336258287224254E+02	  +2.3309741879343414E+03	
  +1.0975000000000000E+02	  +2.0504683104414609E-01	  +2.5336258287224254E+02	  +2.3313955576086450E+03	
  +1.0987500000000000E+02	  +2.0504683104414609E-01	  +2.5336258287224254E+02	  +2.3295115794402732E+03	
  +1.1000000000000000E+02	  +2.0504683104414609E-01	  +2.5336258287224254E+02	  +2.3300239992080910E+03	
  +1.1012500000000000E+02	  +2.0505588582048120E-01	  +2.5336601010306168E+02	  +2.3282619166427994E+03	
  +1.1025000000000000E+02	  +2.0507989179568600E-01	  +2.5337509635931133E+02	  +2.3283924418930887E+03	
  +1.1037500000000000E+02	  +2.0511176182262666E-01	  +2.5338715915738541E+02	  +2.3281632128697038E+03	
  +1.1050000000000000E+02	  +2.0515149919954642E-01	  +2.5340219974566827E+02	  +2.3275056758126384E+03	
  +1.1062500000000000E+02	  +2.0517431939760897E-01	  +2.5341083718553460E+02	  +2.3267061719947178E+03	
  +1.1075000000000000E+02	  +2.0517431939760897E-01	  +2.5341083718553460E+02	  +2.3248140323531561E+03	
  +1.1087500000000000E+02	  +2.0517431939760897E-01	  +2.5341083718553460E+02	  +2.3242441350875147E+03	
  +1.1100000000000000E+02	  +2.0517431939760897E-01	  +2.5341083718553460E+02	  +2.3247742389439022E+03	
  +1.1112500000000000E+02	  +2.0517983369732298E-01	  +2.5341292434674389E+02	  +2.3242961219685344E+03	
  +1.1125000000000000E+02	  +2.0519117329096986E-01	  +2.5341721638040485E+02	  +2.3227740715613941E+03	
  +1.1137500000000000E+02	  +2.0520292759531189E-01	  +2.5342166538197120E+02	  +2.3235164095116374E+03	
  +1.1150000000000000E+02	  +2.0521509667441193E-01	  +2.5342627137569082E+02	  +2.3228983934226480E+03	
  +1.1162500000000000E+02	  +2.0522133677513407E-01	  +2.5342863325241950E+02	  +2.3224648558309004E+03	
  +1.1175000000000000E+02	  +2.0522133677513407E-01	  +2.5342863325241950E+02	  +2.3191588686028940E+03	
  +1.1187500000000000E+02	  +2.0522133677513407E-01	  +2.5342863325241950E+02	  +2.3194066784881561E+03	
  +1.1200000000000000E+02	  +2.0522133677513407E-01	  +2.5342863325241950E+02	  +2.3190774544569035E+03	
  +1.1212500000000000E+02	  +2.0520584066939343E-01	  +2.5342276797986003E+02	  +2.3206252505434491E+03	
  +1.1225000000000000E+02	  +2.0517681601933077E-01	  +2.5341178215629830E+02	  +2.3184246894991479E+03	
  +1.1237500000000000E+02	  +2.0515041396012110E-01	  +2.5340178898278830E+02	  +2.3185939892458264E+03	
  +1.1250000000000000E+02	  +2.0512663358164501E-01	  +2.5339278811485002E+02	  +2.3181473850498810E+03	
  +1.1262500000000000E+02	  +2.0511572626298796E-01	  +2.5338865969717611E+02	  +2.3181101896295477E+03	
  +1.1275000000000000E+02	  +2.0511572626298796E-01	  +2.5338865969717611E+02	  +2.3178032963013443E+03	
  +1.1287500000000000E+02	  +2.0511572626298796E-01	  +2.5338865969717611E+02	  +2.3174311845937204E+03	
  +1.1300000000000000E+02	  +2.0511572626298796E-01	  +2.5338865969717611E+02	  +2.3172235065318055E+03	
  +1.1312500000000000E+02	  +2.0512461016702202E-01	  +2.5339202225286743E+02	  +2.3170569613668463E+03	
  +1.1325000000000000E+02	  +2.0514369628717855E-01	  +2.5339924634508100E+02	  +2.3163804484545481E+03	
  +1.1337500000000000E+02	  +2.0516454052871813E-01	  +2.5340713588584501E+02	  +2.3159617429531741E+03	
  +1.1350000000000000E+02	  +2.0518714337353308E-01	  +2.5341569105755576E+02	  +2.3157269973790194E+03	
  +1.1362500000000000E+02	  +2.0519910443387990E-01	  +2.5342021831622367E+02	  +2.3156646638087536E+03	
  +1.1375000000000000E+02	  +2.0519910443387990E-01	  +2.5342021831622367E+02	  +2.3156587865566817E+03	
  +1.1387500000000000E+02	  +2.0519910443387990E-01	  +2.5342021831622367E+02	  +2.3153921246919563E+03	
  +1.1400000000000000E+02	  +2.0519910443387990E-01	  +2.5342021831622367E+02	  +2.3152693057915421E+03	
  +1.1412500000000000E+02	  +2.0519952080800780E-01	  +2.5342037591373810E+02	  +2.3151877985306592E+03	
  +1.1425000000000000E+02	  +2.0520035509617823E-01	  +2.5342069169162409E+02	  +2.3147761699366433E+03	
  +1.1437500000000000E+02	  +2.0520119143758705E-01	  +2.5342100824666042E+02	  +2.3145536809597597E+03	
  +1.1450000000000000E+02	  +2.0520202983225694E-01	  +2.5342132557885560E+02	  +2.3143854737378551E+03	
  +1.1462500000000000E+02	  +2.0520244979957175E-01	  +2.5342148453639041E+02	  +2.3143612476722060E+03	
  +1.1475000000000000E+02	  +2.0520244979957175E-01	  +2.5342148453639041E+02	  +2.3142101965808461E+03	
  +1.1487500000000000E+02	  +2.0520244979957175E-01	  +2.5342148453639041E+02	  +2.3141302206055079E+03	
  +1.1500000000000000E+02	  +2.0520244979957175E-01	  +2.5342148453639041E+02	  +2.3137863220810191E+03	
  +1.1512500000000000E+02	  +2.0519954419324304E-01	  +2.5342038476504430E+02	  +2.3137877879780690E+03	
  +1.1525000000000000E+02	  +2.0519380723017064E-01	  +2.5341821332580363E+02	  +2.3125767546394441E+03	
  +1.1537500000000000E+02	  +2.0518816926033898E-01	  +2.5341607935548251E+02	  +2.3126249279981712E+03	
  +1.1550000000000000E+02	  +2.0518263027641342E-01	  +2.5341398285130455E+02	  +2.3126941887159383E+03	
  +1.1562500000000000E+02	  +2.0517989790190866E-01	  +2.5341294864816521E+02	  +2.3127091860865958E+03	
  +1.1575000000000000E+02	  +2.0517989790190866E-01	  +2.5341294864816521E+02	  +2.3126467047918768E+03	
  +1.1587500000000000E+02	  +2.0517989790190866E-01	  +2.5341294864816521E+02	  +2.3134079456282211E+03	
  +1.1600000000000000E+02	  +2.0517989790190866E-01	  +2.5341294864816521E+02	  +2.3122120600262542E+03	
  +1.1612500000000000E+02	  +2.0517892899365242E-01	  +2.5341258191660680E+02	  +2.3136779316702700E+03	
  +1.1625000000000000E+02	  +2.0517700062682770E-01	  +2.5341185203019461E+02	  +2.3116780863009944E+03	
  +1.1637500000000000E+02	  +2.0517508485932104E-01	  +2.5341112691262157E+02	  +2.3117438431677965E+03	
  +1.1650000000000000E+02	  +2.0517318169081522E-01	  +2.5341040656376745E+02	  +2.3118322842202770E+03	
  +1.1662500000000000E+02	  +2.0517223483108907E-01	  +2.5341004817757278E+02	  +2.3118572140077604E+03	
  +1.1675000000000000E+02	  +2.0517223483108907E-01	  +2.5341004817757278E+02	  +2.3120702007457062E+03	
  +1.1687500000000000E+02	  +2.0517223483108907E-01	  +2.5341004817757278E+02	  +2.3120879733445149E+03	
  +1.1700000000000000E+02	  +2.0517223483108907E-01	  +2.5341004817757278E+02	  +2.3124165631081164E+03	
  +1.1712500000000000E+02	  +2.0517351224222821E-01	  +2.5341053167740336E+02	  +2.3109078041374828E+03	
  +1.1725000000000000E+02	  +2.0517608424271552E-01	  +2.5341150517901301E+02	  +2.3120844215850793E+03	
  +1.1737500000000000E+02	  +2.0517867914812746E-01	  +2.5341248735013147E+02	  +2.3114682296140331E+03	
  +1.1750000000000000E+02	  +2.0518129695924506E-01	  +2.5341347819105439E+02	  +2.3114796238425270E+03	
  +1.1762500000000000E+02	  +2.0518261445468952E-01	  +2.5341397686278566E+02	  +2.3113902745407190E+03	
  +1.1775000000000000E+02	  +2.0518261445468952E-01	  +2.5341397686278566E+02	  +2.3114115163045176E+03	
  +1.1787500000000000E+02	  +2.0518261445468952E-01	  +2.5341397686278566E+02	  +2.3119671499326068E+03	
  +1.1800000000000000E+02	  +2.0518261445468952E-01	  +2.5341397686278566E+02	  +2.3119324081208192E+03	
  +1.1812500000000000E+02	  +2.0518198131475798E-01	  +2.5341373721946303E+02	  +2.3106510865029636E+03	
  +1.1825000000000000E+02	  +2.0518071899350493E-01	  +2.5341325943115095E+02	  +2.3116546584542407E+03	
  +1.1837500000000000E+02	  +2.0517946195032558E-01	  +2.5341278364058846E+02	  +2.3116546584542407E+03	
  +1.1850000000000000E+02	  +2.0517821018513294E-01	  +2.5341230984774288E+02	  +2.3115614661306477E+03	
  +1.1862500000000000E+02	  +2.0517758628175442E-01	  +2.5341207370045345E+02	  +2.3114017544827116E+03	
  +1.1875000000000000E+02	  +2.0517758628175442E-01	  +2.5341207370045345E+02	  +2.3103146432133631E+03	
  +1.1887500000000000E+02	  +2.0517758628175442E-01	  +2.5341207370045345E+02	  +2.3103660886271341E+03	
  +1.1900000000000000E+02	  +2.0517758628175442E-01	  +2.5341207370045345E+02	  +2.3115280955451217E+03	
  +1.1912500000000000E+02	  +2.0517810866432054E-01	  +2.5341227142213805E+02	  +2.3114558669640514E+03	
  +1.1925000000000000E+02	  +2.0517915620542321E-01	  +2.5341266791621126E+02	  +2.3116671128422354E+03	
  +1.1937500000000000E+02	  +2.0518020744786214E-01	  +2.5341306581123939E+02	  +2.3116671128422354E+03	
  +1.1950000000000000E+02	  +2.0518126239168849E-01	  +2.5341346510724190E+02	  +2.3118872027511256E+03	
  +1.1962500000000000E+02	  +2.0518179125163793E-01	  +2.5341366528061454E+02	  +2.3119906161337062E+03	
  +1.1975000000000000E+02	  +2.0518179125163793E-01	  +2.5341366528061454E+02	  +2.3101757608720191E+03	
  +1.1987500000000000E+02	  +2.0518179125163793E-01	  +2.5341366528061454E+02	  +2.3102474795527069E+03	
  +1.2000000000000000E+02	  +2.0518179125163793E-01	  +2.5341366528061454E+02	  +2.3111238697483495E+03	
  +1.2012500000000000E+02	  +2.0517868119506386E-01	  +2.5341248812489647E+02	  +2.3110629971587341E+03	
  +1.2025000000000000E+02	  +2.0517255791026703E-01	  +2.5341017046296935E+02	  +2.3109103480892236E+03	
  +1.2037500000000000E+02	  +2.0516656372130213E-01	  +2.5340790166378582E+02	  +2.3108970558047622E+03	
  +1.2050000000000000E+02	  +2.0516069861799735E-01	  +2.5340568172349586E+02	  +2.3104208274096591E+03	
  +1.2062500000000000E+02	  +2.0515781447034864E-01	  +2.5340459007425542E+02	  +2.3102573195219165E+03	
  +1.2075000000000000E+02	  +2.0515781447034864E-01	  +2.5340459007425542E+02	  +2.3102573195219165E+03	
  +1.2087500000000000E+02	  +2.0515781447034864E-01	  +2.5340459007425542E+02	  +2.3104878801379773E+03	
  +1.2100000000000000E+02	  +2.0515781447034864E-01	  +2.5340459007425542E+02	  +2.3102997068406980E+03	
  +1.2112500000000000E+02	  +2.0514595849692183E-01	  +2.5340010259096320E+02	  +2.3100070851249361E+03	
  +1.2125000000000000E+02	  +2.0512398216542221E-01	  +2.5339178455440228E+02	  +2.3100709563193059E+03	
  +1.2137500000000000E+02	  +2.0510431943777413E-01	  +2.5338434221638207E+02	  +2.3102809419193736E+03	
  +1.2150000000000000E+02	  +2.0508696971564516E-01	  +2.5337777535043398E+02	  +2.3098312602323690E+03	
  +1.2162500000000000E+02	  +2.0507916206392066E-01	  +2.5337482015600125E+02	  +2.3125246098201987E+03	
  +1.2175000000000000E+02	  +2.0507916206392066E-01	  +2.5337482015600125E+02	  +2.3125246098201987E+03	
  +1.2187500000000000E+02	  +2.0507916206392066E-01	  +2.5337482015600125E+02	  +2.3113139596607075E+03	
  +1.2200000000000000E+02	  +2.0507916206392066E-01	  +2.5337482015600125E+02	  +2.3113139596607075E+03	
  +1.2212500000000000E+02	  +2.0507878890211090E-01	  +2.5337467891433965E+02	  +2.3111399962572027E+03	
  +1.2225000000000000E+02	  +2.0507804686665299E-01	  +2.5337439805408465E+02	  +2.3116456102202287E+03	
  +1.2237500000000000E+02	  +2.0507731054869743E-01	  +2.5337411935790308E+02	  +2.3108458624464852E+03	
  +1.2250000000000000E+02	  +2.0507657994818895E-01	  +2.5337384282577383E+02	  +2.3112432041480956E+03	
  +1.2262500000000000E+02	  +2.0507621679196023E-01	  +2.5337370537122246E+02	  +2.3115219508954792E+03	
  +1.2275000000000000E+02	  +2.0507621679196023E-01	  +2.5337370537122246E+02	  +2.3115325926164669E+03	
  +1.2287500000000000E+02	  +2.0507621679196023E-01	  +2.5337370537122246E+02	  +2.3115325926164669E+03	
  +1.2300000000000000E+02	  +2.0507621679196023E-01	  +2.5337370537122246E+02	  +2.3114745007480306E+03	
  +1.2312500000000000E+02	  +2.0507639320882842E-01	  +2.5337377214496766E+02	  +2.3112703941464829E+03	
  +1.2325000000000000E+02	  +2.0507674705654697E-01	  +2.5337390607625005E+02	  +2.3110893647826483E+03	
  +1.2337500000000000E+02	  +2.0507710225624673E-01	  +2.5337404051925699E+02	  +2.3117475800962548E+03	
  +1.2350000000000000E+02	  +2.0507745880793435E-01	  +2.5337417547399107E+02	  +2.3117475800962548E+03	
  +1.2362500000000000E+02	  +2.0507763759077549E-01	  +2.5337424314325651E+02	  +2.3119223900920097E+03	
  +1.2375000000000000E+02	  +2.0507763759077549E-01	  +2.5337424314325651E+02	  +2.3112874727872950E+03	
  +1.2387500000000000E+02	  +2.0507763759077549E-01	  +2.5337424314325651E+02	  +2.3112874727872950E+03	
  +1.2400000000000000E+02	  +2.0507763759077549E-01	  +2.5337424314325651E+02	  +2.3110375504906488E+03	
  +1.2412500000000000E+02	  +2.0507886660367639E-01	  +2.5337470832436483E+02	  +2.3115623836238447E+03	
  +1.2425000000000000E+02	  +2.0508137184746197E-01	  +2.5337565655857773E+02	  +2.3115623836238447E+03	
  +1.2437500000000000E+02	  +2.0508394005029448E-01	  +2.5337662862277585E+02	  +2.3116623768101877E+03	
  +1.2450000000000000E+02	  +2.0508657121430149E-01	  +2.5337762451776445E+02	  +2.3113192321839197E+03	
  +1.2462500000000000E+02	  +2.0508791040742469E-01	  +2.5337813140206222E+02	  +2.3112775587943775E+03	
  +1.2475000000000000E+02	  +2.0508791040742469E-01	  +2.5337813140206222E+02	  +2.3111304712552273E+03	
  +1.2487500000000000E+02	  +2.0508791040742469E-01	  +2.5337813140206222E+02	  +2.3112693513010304E+03	
  +1.2500000000000000E+02	  +2.0508791040742469E-01	  +2.5337813140206222E+02	  +2.3113479024741805E+03	
  +1.2512500000000000E+02	  +2.0508785413008232E-01	  +2.5337811010110076E+02	  +2.3113502386680680E+03	
  +1.2525000000000000E+02	  +2.0508774165786067E-01	  +2.5337806753039001E+02	  +2.3110033650989162E+03	
  +1.2537500000000000E+02	  +2.0508762929558969E-01	  +2.5337802500129555E+02	  +2.3110152839473403E+03	
  +1.2550000000000000E+02	  +2.0508751704326900E-01	  +2.5337798251381722E+02	  +2.3109992997500640E+03	
  +1.2562500000000000E+02	  +2.0508746095834013E-01	  +2.5337796128568417E+02	  +2.3110810685348670E+03	
  +1.2575000000000000E+02	  +2.0508746095834013E-01	  +2.5337796128568417E+02	  +2.3109993136665430E+03	
  +1.2587500000000000E+02	  +2.0508746095834013E-01	  +2.5337796128568417E+02	  +2.3110870327791667E+03	
  +1.2600000000000000E+02	  +2.0508746095834013E-01	  +2.5337796128568417E+02	  +2.3110166971074054E+03	
  +1.2612500000000000E+02	  +2.0508866902602677E-01	  +2.5337841853903362E+02	  +2.3110307576641499E+03	
  +1.2625000000000000E+02	  +2.0509112304213248E-01	  +2.5337934738358112E+02	  +2.3110014149539816E+03	
  +1.2637500000000000E+02	  +2.0509362756724381E-01	  +2.5338029534577598E+02	  +2.3111252306886408E+03	
  +1.2650000000000000E+02	  +2.0509618260302520E-01	  +2.5338126242624821E+02	  +2.3110263774741197E+03	
  +1.2662500000000000E+02	  +2.0509747906294656E-01	  +2.5338175313603870E+02	  +2.3110071361185114E+03	
  +1.2675000000000000E+02	  +2.0509747906294656E-01	  +2.5338175313603870E+02	  +2.3109990184842200E+03	
  +1.2687500000000000E+02	  +2.0509747906294656E-01	  +2.5338175313603870E+02	  +2.3111094083323501E+03	
  +1.2700000000000000E+02	  +2.0509747906294656E-01	  +2.5338175313603870E+02	  +2.3111023221062223E+03	
  +1.2712500000000000E+02	  +2.0509530682973057E-01	  +2.5338093094625199E+02	  +2.3108815776835991E+03	
  +1.2725000000000000E+02	  +2.0509106942411875E-01	  +2.5337932708917489E+02	  +2.3104435075002461E+03	
  +1.2737500000000000E+02	  +2.0508697475966314E-01	  +2.5337777725959364E+02	  +2.3105951758224614E+03	
  +1.2750000000000000E+02	  +2.0508302282867316E-01	  +2.5337628145459718E+02	  +2.3102296725426058E+03	
  +1.2762500000000000E+02	  +2.0508110038589769E-01	  +2.5337555381043637E+02	  +2.3102413530134891E+03	
  +1.2775000000000000E+02	  +2.0508110038589769E-01	  +2.5337555381043637E+02	  +2.3107710562341917E+03	
  +1.2787500000000000E+02	  +2.0508110038589769E-01	  +2.5337555381043637E+02	  +2.3107710562341917E+03	
  +1.2800000000000000E+02	  +2.0508110038589769E-01	  +2.5337555381043637E+02	  +2.3107440852361710E+03	
  +1.2812500000000000E+02	  +2.0507948942268622E-01	  +2.5337494406122082E+02	  +2.3107715668845594E+03	
  +1.2825000000000000E+02	  +2.0507634531222918E-01	  +2.5337375401611553E+02	  +2.3103300470540412E+03	
  +1.2837500000000000E+02	  +2.0507330495283135E-01	  +2.5337260324076303E+02	  +2.3108668318113469E+03	
  +1.2850000000000000E+02	  +2.0507036834034115E-01	  +2.5337149173359180E+02	  +2.3102661473028252E+03	
  +1.2862500000000000E+02	  +2.0506893893792782E-01	  +2.5337095070509781E+02	  +2.3102641699738924E+03	
  +1.2875000000000000E+02	  +2.0506893893792782E-01	  +2.5337095070509781E+02	  +2.3109140590213342E+03	
  +1.2887500000000000E+02	  +2.0506893893792782E-01	  +2.5337095070509781E+02	  +2.3109140590213342E+03	
  +1.2900000000000000E+02	  +2.0506893893792782E-01	  +2.5337095070509781E+02	  +2.3109163983924818E+03	
  +1.2912500000000000E+02	  +2.0506652882972767E-01	  +2.5337003847968273E+02	  +2.3108100979505734E+03	
  +1.2925000000000000E+02	  +2.0506194117130594E-01	  +2.5336830205199544E+02	  +2.3103391633018182E+03	
  +1.2937500000000000E+02	  +2.0505766357471855E-01	  +2.5336668298264311E+02	  +2.3102792799350082E+03	
  +1.2950000000000000E+02	  +2.0505369602250742E-01	  +2.5336518126501798E+02	  +2.3102593850174198E+03	
  +1.2962500000000000E+02	  +2.0505182850793366E-01	  +2.5336447441116917E+02	  +2.3109469821323373E+03	
  +1.2975000000000000E+02	  +2.0505182850793366E-01	  +2.5336447441116917E+02	  +2.3109469821323373E+03	
  +1.2987500000000000E+02	  +2.0505182850793366E-01	  +2.5336447441116917E+02	  +2.3109589190910870E+03	
  +1.3000000000000000E+02	  +2.0505182850793366E-01	  +2.5336447441116917E+02	  +2.3108159491085480E+03	
  +1.3012500000000000E+02	  +2.0505064956617164E-01	  +2.5336402818197575E+02	  +2.3107492848110633E+03	
  +1.3025000000000000E+02	  +2.0504839104676884E-01	  +2.5336317333288656E+02	  +2.3109271788470101E+03	
  +1.3037500000000000E+02	  +2.0504626500960210E-01	  +2.5336236862829418E+02	  +2.3107236679032189E+03	
  +1.3050000000000000E+02	  +2.0504427145096368E-01	  +2.5336161406679508E+02	  +2.3104860427255462E+03	
  +1.3062500000000000E+02	  +2.0504332434999706E-01	  +2.5336125558929086E+02	  +2.3108262446065073E+03	
  +1.3075000000000000E+02	  +2.0504332434999706E-01	  +2.5336125558929086E+02	  +2.3108262446065073E+03	
  +1.3087500000000000E+02	  +2.0504332434999706E-01	  +2.5336125558929086E+02	  +2.3109391608606556E+03	
  +1.3100000000000000E+02	  +2.0504332434999706E-01	  +2.5336125558929086E+02	  +2.3111630919066506E+03	
  +1.3112500000000000E+02	  +2.0504214744215785E-01	  +2.5336081012993677E+02	  +2.3111635606370514E+03	
  +1.3125000000000000E+02	  +2.0503996013565276E-01	  +2.5335998223491345E+02	  +2.3103172767291458E+03	
  +1.3137500000000000E+02	  +2.0503799483611884E-01	  +2.5335923836947916E+02	  +2.3109314699634024E+03	
  +1.3150000000000000E+02	  +2.0503625153781135E-01	  +2.5335857853145936E+02	  +2.3106763471173203E+03	
  +1.3162500000000000E+02	  +2.0503546313749985E-01	  +2.5335828012211766E+02	  +2.3111179141151956E+03	
  +1.3175000000000000E+02	  +2.0503546313749985E-01	  +2.5335828012211766E+02	  +2.3111179141151956E+03	
  +1.3187500000000000E+02	  +2.0503546313749985E-01	  +2.5335828012211766E+02	  +2.3110499011708380E+03	
  +1.3200000000000000E+02	  +2.0503546313749985E-01	  +2.5335828012211766E+02	  +2.3110828223560502E+03	
  +1.3212500000000000E+02	  +2.0503580271693209E-01	  +2.5335840865285687E+02	  +2.3115275409386168E+03	
  +1.3225000000000000E+02	  +2.0503651402010240E-01	  +2.5335867788094791E+02	  +2.3120643803159437E+03	
  +1.3237500000000000E+02	  +2.0503726818268378E-01	  +2.5335896333131637E+02	  +2.3120409714167772E+03	
  +1.3250000000000000E+02	  +2.0503806520510190E-01	  +2.5335926500412347E+02	  +2.3120992740302254E+03	
  +1.3262500000000000E+02	  +2.0503847978888948E-01	  +2.5335942192399446E+02	  +2.3121216320557605E+03	
  +1.3275000000000000E+02	  +2.0503847978888948E-01	  +2.5335942192399446E+02	  +2.3118407934580396E+03	
  +1.3287500000000000E+02	  +2.0503847978888948E-01	  +2.5335942192399446E+02	  +2.3118670977679540E+03	
  +1.3300000000000000E+02	  +2.0503847978888948E-01	  +2.5335942192399446E+02	  +2.3120095889033905E+03	
  +1.3312500000000000E+02	  +2.0503845153777217E-01	  +2.5335941123095290E+02	  +2.3120072552062111E+03	
  +1.3325000000000000E+02	  +2.0503839518127112E-01	  +2.5335938990002978E+02	  +2.3119780714370836E+03	
  +1.3337500000000000E+02	  +2.0503833901908089E-01	  +2.5335936864265338E+02	  +2.3119209186866383E+03	
  +1.3350000000000000E+02	  +2.0503828305120175E-01	  +2.5335934745882361E+02	  +2.3118653731342529E+03	
  +1.3362500000000000E+02	  +2.0503825514012861E-01	  +2.5335933689448865E+02	  +2.3119971295165274E+03	
  +1.3375000000000000E+02	  +2.0503825514012861E-01	  +2.5335933689448865E+02	  +2.3119971295165274E+03	
  +1.3387500000000000E+02	  +2.0503825514012861E-01	  +2.5335933689448865E+02	  +2.3118754878271184E+03	
  +1.3400000000000000E+02	  +2.0503825514012861E-01	  +2.5335933689448865E+02	  +2.3117502906179366E+03	
  +1.3412500000000000E+02	  +2.0504071634597731E-01	  +2.5336026846035230E+02	  +2.3132970298707587E+03	
  +1.3425000000000000E+02	  +2.0504662710281008E-01	  +2.5336250568049243E+02	  +2.3118525764230121E+03	
  +1.3437500000000000E+02	  +2.0505385574099722E-01	  +2.5336524171843070E+02	  +2.3118478894177483E+03	
  +1.3450000000000000E+02	  +2.0506240238595547E-01	  +2.5336847662163720E+02	  +2.3119523877700644E+03	
  +1.3462500000000000E+02	  +2.0506717000641947E-01	  +2.5337028116491726E+02	  +2.3137937642454126E+03	
  +1.3475000000000000E+02	  +2.0506717000641947E-01	  +2.5337028116491726E+02	  +2.3119030580617036E+03	
  +1.3487500000000000E+02	  +2.0506717000641947E-01	  +2.5337028116491726E+02	  +2.3119030580617036E+03	
  +1.3500000000000000E+02	  +2.0506717000641947E-01	  +2.5337028116491726E+02	  +2.3120198834863359E+03	
  +1.3512500000000000E+02	  +2.0506612311224831E-01	  +2.5336988491570744E+02	  +2.3121033947824621E+03	
  +1.3525000000000000E+02	  +2.0506407450549516E-01	  +2.5336910951850925E+02	  +2.3118952653060678E+03	
  +1.3537500000000000E+02	  +2.0506208613951227E-01	  +2.5336835692242914E+02	  +2.3123322548925512E+03	
  +1.3550000000000000E+02	  +2.0506015801272309E-01	  +2.5336762712687033E+02	  +2.3124312038808698E+03	
  +1.3562500000000000E+02	  +2.0505921653854650E-01	  +2.5336727077910493E+02	  +2.3122670870721508E+03	
  +1.3575000000000000E+02	  +2.0505921653854650E-01	  +2.5336727077910493E+02	  +2.3122670870721508E+03	
  +1.3587500000000000E+02	  +2.0505921653854650E-01	  +2.5336727077910493E+02	  +2.3122924496344185E+03	
  +1.3600000000000000E+02	  +2.0505921653854650E-01	  +2.5336727077910493E+02	  +2.3119614532893374E+03	
