 TIME                    	pinLPT3_condhigh         	pcond_high_bar           	h_condhigh               	h_steamhigh              	
  +9.9375000000000000E+01	  +4.5151340145152719E-01	  +4.0988467987229393E-01	  +3.2957327425142358E+02	  +2.5049805965462638E+03	
  +9.9500000000000000E+01	  +4.5101100526959426E-01	  +4.0964138676277784E-01	  +3.2945403240854404E+02	  +2.5050506393758878E+03	
  +9.9625000000000000E+01	  +4.5047626337324070E-01	  +4.0951978590572935E-01	  +3.2933893351264419E+02	  +2.5051208702867157E+03	
  +9.9750000000000000E+01	  +4.4993996966036903E-01	  +4.0951978590572935E-01	  +3.2921642421803750E+02	  +2.5051499611377217E+03	
  +9.9875000000000000E+01	  +4.4943119519472452E-01	  +4.0951978590572935E-01	  +3.2909355940248071E+02	  +2.5051691121612380E+03	
  +1.0000000000000000E+02	  +4.4893419290595488E-01	  +4.0951978590572935E-01	  +3.2897699924266328E+02	  +2.5052002775616020E+03	
  +1.0012500000000000E+02	  +4.4893419290595488E-01	  +4.0937425736975608E-01	  +3.2886313608694223E+02	  +2.5052249055287016E+03	
  +1.0025000000000000E+02	  +4.4852076949780423E-01	  +4.0908333120146234E-01	  +3.2880493128496903E+02	  +2.5054435973800582E+03	
  +1.0037500000000000E+02	  +4.4897206148042357E-01	  +4.0879257950712172E-01	  +3.2876842084122865E+02	  +2.5054435973800582E+03	
  +1.0050000000000000E+02	  +4.4831280268743612E-01	  +4.0850200220965077E-01	  +3.2887181177212335E+02	  +2.5062459410662814E+03	
  +1.0062500000000000E+02	  +4.4863880025122232E-01	  +4.0835677893565869E-01	  +3.2873337494988249E+02	  +2.5062459410662814E+03	
  +1.0075000000000000E+02	  +4.4785169225660471E-01	  +4.0835677893565869E-01	  +3.2879546167053672E+02	  +2.5063304691653175E+03	
  +1.0087500000000000E+02	  +4.4785169225660471E-01	  +4.0835677893565869E-01	  +3.2861513533766947E+02	  +2.5063304691653175E+03	
  +1.0100000000000000E+02	  +4.4709075331362613E-01	  +4.0835677893565869E-01	  +3.2862454506207945E+02	  +2.5064396175348152E+03	
  +1.0112500000000000E+02	  +4.4384639970041495E-01	  +4.0931808940668879E-01	  +3.2769752336617722E+02	  +2.5060838034730691E+03	
  +1.0125000000000000E+02	  +4.3749652160113389E-01	  +4.1124643938545846E-01	  +3.2624276717055011E+02	  +2.5044077884340481E+03	
  +1.0137500000000000E+02	  +4.3257689845218306E-01	  +4.1318244669167392E-01	  +3.2511568218652548E+02	  +2.4982516048438147E+03	
  +1.0150000000000000E+02	  +4.2714310223703744E-01	  +4.1512613369378287E-01	  +3.2387080022404280E+02	  +2.4961884106330572E+03	
  +1.0162500000000000E+02	  +4.2459272705517426E-01	  +4.1610086408164004E-01	  +3.2342124012250690E+02	  +2.4970396994187845E+03	
  +1.0175000000000000E+02	  +4.2555871649990307E-01	  +4.1610086408164004E-01	  +3.2328650962208485E+02	  +2.4959902848856045E+03	
  +1.0187500000000000E+02	  +4.2555871649990307E-01	  +4.1610086408164004E-01	  +3.2350781767046902E+02	  +2.4959902848856045E+03	
  +1.0200000000000000E+02	  +4.2549686328873798E-01	  +4.1610086408164004E-01	  +3.2349364710833299E+02	  +2.4961480614562693E+03	
  +1.0212500000000000E+02	  +4.1813076459214471E-01	  +4.1592267131122990E-01	  +3.2184629187625376E+02	  +2.4946582181801014E+03	
  +1.0225000000000000E+02	  +4.0686609804435292E-01	  +4.1556647872638219E-01	  +3.1922534136375310E+02	  +2.4904456497081815E+03	
  +1.0237500000000000E+02	  +3.9737169933459976E-01	  +4.1521054330219714E-01	  +3.1681665516486623E+02	  +2.4859432682367869E+03	
  +1.0250000000000000E+02	  +3.8746199556131028E-01	  +4.1485486490195206E-01	  +3.1401237958457529E+02	  +2.4805736153981620E+03	
  +1.0262500000000000E+02	  +3.8509535396100919E-01	  +4.1467712204309304E-01	  +3.1330311220694108E+02	  +2.4779933360274058E+03	
  +1.0275000000000000E+02	  +3.8672419808780656E-01	  +4.1467712204309304E-01	  +3.1411222651618795E+02	  +2.4775392936974795E+03	
  +1.0287500000000000E+02	  +3.8808880098146031E-01	  +4.1467712204309304E-01	  +3.1427549633528105E+02	  +2.4758698701852172E+03	
  +1.0300000000000000E+02	  +3.8878704607104203E-01	  +4.1467712204309304E-01	  +3.1423544818933874E+02	  +2.4760789522766549E+03	
  +1.0312500000000000E+02	  +3.8693548283968465E-01	  +4.1442137903432896E-01	  +3.1394853083642170E+02	  +2.4744532609936318E+03	
  +1.0325000000000000E+02	  +3.8197078024636200E-01	  +4.1391029192460871E-01	  +3.1262896571668477E+02	  +2.4740049985871610E+03	
  +1.0337500000000000E+02	  +3.7925718364663236E-01	  +4.1339973635252292E-01	  +3.1177173430898478E+02	  +2.4717559626260186E+03	
  +1.0350000000000000E+02	  +3.7584179446802896E-01	  +4.1288971191090285E-01	  +3.1080347205234381E+02	  +2.4693173436544216E+03	
  +1.0362500000000000E+02	  +3.7577707685687872E-01	  +4.1263489873682857E-01	  +3.1078512462048764E+02	  +2.4681775946288735E+03	
  +1.0375000000000000E+02	  +3.7767836982914849E-01	  +4.1263489873682857E-01	  +3.1153948760304860E+02	  +2.4671362146333181E+03	
  +1.0387500000000000E+02	  +3.7916213350206307E-01	  +4.1263489873682857E-01	  +3.1174478760901536E+02	  +2.4664856213784301E+03	
  +1.0400000000000000E+02	  +3.8010546885894547E-01	  +4.1263489873682857E-01	  +3.1201222302373958E+02	  +2.4663221917605420E+03	
  +1.0412500000000000E+02	  +3.8331972351192067E-01	  +4.1185433721870868E-01	  +3.1307018915076742E+02	  +2.4687340632355481E+03	
  +1.0425000000000000E+02	  +3.8914833807191224E-01	  +4.1029694988366361E-01	  +3.1435632720796804E+02	  +2.4692923747080581E+03	
  +1.0437500000000000E+02	  +3.9405290296144474E-01	  +4.0874453372379599E-01	  +3.1596631824165542E+02	  +2.4695866752348606E+03	
  +1.0450000000000000E+02	  +3.9923157479327559E-01	  +4.0719707704188346E-01	  +3.1716694318113736E+02	  +2.4730463407157931E+03	
  +1.0462500000000000E+02	  +4.0172296842560296E-01	  +4.0642520485430211E-01	  +3.1804705107836361E+02	  +2.4733062132246473E+03	
  +1.0475000000000000E+02	  +4.0228958486164107E-01	  +4.0642520485430211E-01	  +3.1801464292693657E+02	  +2.4740304234572836E+03	
  +1.0487500000000000E+02	  +4.0315348491093678E-01	  +4.0642520485430211E-01	  +3.1817686282561027E+02	  +2.4735313672467955E+03	
  +1.0500000000000000E+02	  +4.0377144496524314E-01	  +4.0642520485430211E-01	  +3.1837478220759931E+02	  +2.4735681816041042E+03	
  +1.0512500000000000E+02	  +3.9987619163494753E-01	  +4.0797641689455422E-01	  +3.1761721959936926E+02	  +2.4721061851130580E+03	
  +1.0525000000000000E+02	  +3.9153823847928348E-01	  +4.1109383376758024E-01	  +3.1525341128468364E+02	  +2.4698275929751235E+03	
  +1.0537500000000000E+02	  +3.8584957426844280E-01	  +4.1423131998678975E-01	  +3.1356910187074277E+02	  +2.4663631957057082E+03	
  +1.0550000000000000E+02	  +3.7906704921271345E-01	  +4.1738897053494517E-01	  +3.1171783122900655E+02	  +2.4626854689403217E+03	
  +1.0562500000000000E+02	  +3.7839498314474523E-01	  +4.1897538718804550E-01	  +3.1142109145970011E+02	  +2.4611566314993443E+03	
  +1.0575000000000000E+02	  +3.7995749821141284E-01	  +4.1897538718804550E-01	  +3.1216111984471524E+02	  +2.4607792938570865E+03	
  +1.0587500000000000E+02	  +3.8158686619835275E-01	  +4.1897538718804550E-01	  +3.1243219891984603E+02	  +2.4589001293192500E+03	
  +1.0600000000000000E+02	  +3.8266869573875606E-01	  +4.1897538718804550E-01	  +3.1273889741226213E+02	  +2.4591336276870074E+03	
  +1.0612500000000000E+02	  +3.6518840784640993E-01	  +4.1945798644922350E-01	  +3.0809076517077040E+02	  +2.4530793256304532E+03	
  +1.0625000000000000E+02	  +3.3926475936641565E-01	  +4.2042458990722265E-01	  +3.0025501958204416E+02	  +2.4409551745032791E+03	
  +1.0637500000000000E+02	  +3.1776453409072142E-01	  +4.2139306884184224E-01	  +2.9405749412790885E+02	  +2.4287990541010226E+03	
  +1.0650000000000000E+02	  +2.9884983332598181E-01	  +4.2236342592999798E-01	  +2.8845509564293644E+02	  +2.4175683853290243E+03	
  +1.0662500000000000E+02	  +2.9674575519625385E-01	  +4.2284930961881240E-01	  +2.8832070557542863E+02	  +2.4123899806730305E+03	
  +1.0675000000000000E+02	  +3.0403490019175394E-01	  +4.2284930961881240E-01	  +2.9025762872137301E+02	  +2.4133499283652409E+03	
  +1.0687500000000000E+02	  +3.0574508448982496E-01	  +4.2284930961881240E-01	  +2.9081344240656529E+02	  +2.4136840369454058E+03	
  +1.0700000000000000E+02	  +3.0988721542689129E-01	  +4.2284930961881240E-01	  +2.9192964403120163E+02	  +2.4123121040728588E+03	
  +1.0712500000000000E+02	  +3.0416922215406417E-01	  +4.2199386872051026E-01	  +2.9035482734482952E+02	  +2.4099377394057460E+03	
  +1.0725000000000000E+02	  +2.9655414601844488E-01	  +4.2028735841447207E-01	  +2.8768407812564732E+02	  +2.4047398254147097E+03	
  +1.0737500000000000E+02	  +2.9228987518429034E-01	  +4.1858666457505644E-01	  +2.8661526193127560E+02	  +2.3992390807839083E+03	
  +1.0750000000000000E+02	  +2.9015856014675712E-01	  +4.1689177259654225E-01	  +2.8581729805214707E+02	  +2.3950666695833138E+03	
  +1.0762500000000000E+02	  +2.9614453136853214E-01	  +4.1604649774684566E-01	  +2.8763354228005107E+02	  +2.3945167024374568E+03	
  +1.0775000000000000E+02	  +3.0222475343199223E-01	  +4.1604649774684566E-01	  +2.8973631685331770E+02	  +2.3959850688201354E+03	
  +1.0787500000000000E+02	  +3.0580271095613515E-01	  +4.1604649774684566E-01	  +2.9076678973608375E+02	  +2.3952590823993487E+03	
  +1.0800000000000000E+02	  +3.1077356469951534E-01	  +4.1604649774684566E-01	  +2.9213979950494974E+02	  +2.3951674849828482E+03	
  +1.0812500000000000E+02	  +3.1719796912997761E-01	  +4.1499134417751893E-01	  +2.9401219637964340E+02	  +2.3966197374393832E+03	
  +1.0825000000000000E+02	  +3.2584744928851567E-01	  +4.1288780384593071E-01	  +2.9646167169667075E+02	  +2.3984763282608351E+03	
  +1.0837500000000000E+02	  +3.3488296188180244E-01	  +4.1079326223344914E-01	  +2.9901664453912156E+02	  +2.4004447297594634E+03	
  +1.0850000000000000E+02	  +3.4389167814831323E-01	  +4.0870769095876225E-01	  +3.0154808400763204E+02	  +2.4049515942654430E+03	
  +1.0862500000000000E+02	  +3.4986378415289521E-01	  +4.0766826034364001E-01	  +3.0326085775245042E+02	  +2.4059892618920576E+03	
  +1.0875000000000000E+02	  +3.5418106721177289E-01	  +4.0766826034364001E-01	  +3.0444162437677261E+02	  +2.4066318291652897E+03	
  +1.0887500000000000E+02	  +3.5774165408438824E-01	  +4.0766826034364001E-01	  +3.0549292203213827E+02	  +2.4068657236703316E+03	
  +1.0900000000000000E+02	  +3.6146975472490073E-01	  +4.0766826034364001E-01	  +3.0655601746776205E+02	  +2.4074204595417109E+03	
  +1.0912500000000000E+02	  +3.6454194465363349E-01	  +4.0794561772356230E-01	  +3.0743546442741928E+02	  +2.4075655794757404E+03	
  +1.0925000000000000E+02	  +3.6700925524654499E-01	  +4.0850081026154617E-01	  +3.0817187673018094E+02	  +2.4076716398480426E+03	
  +1.0937500000000000E+02	  +3.6909243946187725E-01	  +4.0905664028601041E-01	  +3.0889003104536607E+02	  +2.4077657206023182E+03	
  +1.0950000000000000E+02	  +3.7216022711722785E-01	  +4.0961310833594833E-01	  +3.0963791551040993E+02	  +2.4079580888678147E+03	
  +1.0962500000000000E+02	  +3.7410741131825120E-01	  +4.0989158178898000E-01	  +3.1031177472162551E+02	  +2.4080151003579767E+03	
  +1.0975000000000000E+02	  +3.7775804564579568E-01	  +4.0989158178898000E-01	  +3.1123480897144145E+02	  +2.4085774938260847E+03	
  +1.0987500000000000E+02	  +3.8021059076164981E-01	  +4.0989158178898000E-01	  +3.1204202506544311E+02	  +2.4088357489380783E+03	
  +1.1000000000000000E+02	  +3.8357428019411743E-01	  +4.0989158178898000E-01	  +3.1289599013042402E+02	  +2.4093380962707870E+03	
  +1.1012500000000000E+02	  +3.8354128545878785E-01	  +4.0996522703668614E-01	  +3.1342698633379382E+02	  +2.4074907136300767E+03	
  +1.1025000000000000E+02	  +3.8304531013347415E-01	  +4.1011255102256994E-01	  +3.1265676505063124E+02	  +2.4074276894896429E+03	
  +1.1037500000000000E+02	  +3.8157242184504836E-01	  +4.1025991967072406E-01	  +3.1231025825728517E+02	  +2.4066204161599571E+03	
  +1.1050000000000000E+02	  +3.8055465179221570E-01	  +4.1040733299111964E-01	  +3.1200900130000065E+02	  +2.4055354483828760E+03	
  +1.1062500000000000E+02	  +3.8146331171977110E-01	  +4.1048105640652444E-01	  +3.1227641878550565E+02	  +2.4050342897990154E+03	
  +1.1075000000000000E+02	  +3.8389512507944962E-01	  +4.1048105640652444E-01	  +3.1308658992369539E+02	  +2.4053139040129900E+03	
  +1.1087500000000000E+02	  +3.8648540618274074E-01	  +4.1048105640652444E-01	  +3.1382093418001614E+02	  +2.4056235500187427E+03	
  +1.1100000000000000E+02	  +3.8908816745807967E-01	  +4.1048105640652444E-01	  +3.1437739435337681E+02	  +2.4058867414789288E+03	
  +1.1112500000000000E+02	  +3.8971189894834946E-01	  +4.1027383770839276E-01	  +3.1457878645888877E+02	  +2.4056207735400581E+03	
  +1.1125000000000000E+02	  +3.8871134081049641E-01	  +4.0985966505783233E-01	  +3.1491014140607348E+02	  +2.4036571786208519E+03	
  +1.1137500000000000E+02	  +3.8832845204227118E-01	  +4.0944584521697558E-01	  +3.1423813174477158E+02	  +2.4042793226534382E+03	
  +1.1150000000000000E+02	  +3.8710570656506432E-01	  +4.0903237796441638E-01	  +3.1385476853941321E+02	  +2.4031723614860762E+03	
  +1.1162500000000000E+02	  +3.8783155853549539E-01	  +4.0882577648958218E-01	  +3.1402843733646398E+02	  +2.4029904735129003E+03	
  +1.1175000000000000E+02	  +3.9043092648140848E-01	  +4.0882577648958218E-01	  +3.1507079493230873E+02	  +2.4005265531958003E+03	
  +1.1187500000000000E+02	  +3.9242229556555880E-01	  +4.0882577648958218E-01	  +3.1550404131967900E+02	  +2.4015298413631185E+03	
  +1.1200000000000000E+02	  +3.9415214025416623E-01	  +4.0882577648958218E-01	  +3.1599445199742041E+02	  +2.4018351721885961E+03	
  +1.1212500000000000E+02	  +3.9704515131479645E-01	  +4.0834768744842226E-01	  +3.1668380181408901E+02	  +2.4045387817868304E+03	
  +1.1225000000000000E+02	  +4.0270080974383021E-01	  +4.0739292471530508E-01	  +3.1827107438932973E+02	  +2.4041586490680143E+03	
  +1.1237500000000000E+02	  +4.0720763585349501E-01	  +4.0644004682727708E-01	  +3.1930358762866121E+02	  +2.4056654952545541E+03	
  +1.1250000000000000E+02	  +4.1217805279227621E-01	  +4.0548905104182081E-01	  +3.2044230946292140E+02	  +2.4066651876083047E+03	
  +1.1262500000000000E+02	  +4.1508750861228361E-01	  +4.0501425808117625E-01	  +3.2110886538948927E+02	  +2.4074831972722586E+03	
  +1.1275000000000000E+02	  +4.1650395157162440E-01	  +4.0501425808117625E-01	  +3.2143337227586346E+02	  +2.4075772960933923E+03	
  +1.1287500000000000E+02	  +4.1790842642933973E-01	  +4.0501425808117625E-01	  +3.2175513727180805E+02	  +2.4075997568330945E+03	
  +1.1300000000000000E+02	  +4.1920650818898764E-01	  +4.0501425808117625E-01	  +3.2205252762367820E+02	  +2.4077627917784880E+03	
  +1.1312500000000000E+02	  +4.2023533298920307E-01	  +4.0570492377397133E-01	  +3.2228823124332689E+02	  +2.4078853883082511E+03	
  +1.1325000000000000E+02	  +4.2133345557002161E-01	  +4.0708923848746514E-01	  +3.2253981097494176E+02	  +2.4074901431865524E+03	
  +1.1337500000000000E+02	  +4.2240567716063593E-01	  +4.0847753799943476E-01	  +3.2278545679327766E+02	  +2.4073556770331365E+03	
  +1.1350000000000000E+02	  +4.2335119423863005E-01	  +4.0986983075279881E-01	  +3.2300207462527021E+02	  +2.4073754160768244E+03	
  +1.1362500000000000E+02	  +4.2453194109366604E-01	  +4.1056747723635095E-01	  +3.2327258356669773E+02	  +2.4076497301439795E+03	
  +1.1375000000000000E+02	  +4.2558209221961024E-01	  +4.1056747723635095E-01	  +3.2351317304462572E+02	  +2.4079510656362854E+03	
  +1.1387500000000000E+02	  +4.2681811961031646E-01	  +4.1056747723635095E-01	  +3.2379634674914121E+02	  +2.4080342013195268E+03	
  +1.1400000000000000E+02	  +4.2786683102295053E-01	  +4.1056747723635095E-01	  +3.2403660638894854E+02	  +2.4082128967815515E+03	
  +1.1412500000000000E+02	  +4.2838897688259814E-01	  +4.1025012705134900E-01	  +3.2402176122034393E+02	  +2.4082803690095279E+03	
  +1.1425000000000000E+02	  +4.2833128960424216E-01	  +4.0961604748298830E-01	  +3.2414301378578079E+02	  +2.4078325199253800E+03	
  +1.1437500000000000E+02	  +4.2813752987094233E-01	  +4.0898279498742662E-01	  +3.2409862345764003E+02	  +2.4075426540144117E+03	
  +1.1450000000000000E+02	  +4.2787693705311536E-01	  +4.0835036876979669E-01	  +3.2403892167906372E+02	  +2.4072900057849292E+03	
  +1.1462500000000000E+02	  +4.2803493566230066E-01	  +4.0803446526693554E-01	  +3.2407511913860839E+02	  +2.4073107075786393E+03	
  +1.1475000000000000E+02	  +4.2896885384861133E-01	  +4.0803446526693554E-01	  +3.2428907966611814E+02	  +2.4074261482409756E+03	
  +1.1487500000000000E+02	  +4.2963474503268473E-01	  +4.0803446526693554E-01	  +3.2428056079422788E+02	  +2.4075374635793983E+03	
  +1.1500000000000000E+02	  +4.3078257363100902E-01	  +4.0803446526693554E-01	  +3.2470460261779067E+02	  +2.4075137908113538E+03	
  +1.1512500000000000E+02	  +4.3077733597446993E-01	  +4.0810609951424093E-01	  +3.2470340267140097E+02	  +2.4080384088252372E+03	
  +1.1525000000000000E+02	  +4.3422315554691854E-01	  +4.0824939984905007E-01	  +3.2549283945958126E+02	  +2.4072599233322130E+03	
  +1.1537500000000000E+02	  +4.3405095251441611E-01	  +4.0839274264517789E-01	  +3.2545338776861615E+02	  +2.4084618727441330E+03	
  +1.1550000000000000E+02	  +4.3687220900369833E-01	  +4.0853612791189087E-01	  +3.2609973724069522E+02	  +2.4081645749530512E+03	
  +1.1562500000000000E+02	  +4.3681860710358850E-01	  +4.0860783647461341E-01	  +3.2608745705278255E+02	  +2.4089567997877730E+03	
  +1.1575000000000000E+02	  +4.3840733697581785E-01	  +4.0860783647461341E-01	  +3.2645143484710661E+02	  +2.4085660858976526E+03	
  +1.1587500000000000E+02	  +4.3793820301676706E-01	  +4.0860783647461341E-01	  +3.2643166243991772E+02	  +2.4092258648036791E+03	
  +1.1600000000000000E+02	  +4.3984865691880892E-01	  +4.0860783647461341E-01	  +3.2678164104699960E+02	  +2.4085332014038945E+03	
  +1.1612500000000000E+02	  +4.3924342062271821E-01	  +4.0865251860010054E-01	  +3.2675464054028612E+02	  +2.4098918425295938E+03	
  +1.1625000000000000E+02	  +4.4208855497758948E-01	  +4.0874189522057691E-01	  +3.2729480138293627E+02	  +2.4086317190253940E+03	
  +1.1637500000000000E+02	  +4.4185346538682946E-01	  +4.0883128833559146E-01	  +3.2724094239015903E+02	  +2.4097287458594483E+03	
  +1.1650000000000000E+02	  +4.4389622299622938E-01	  +4.0892069794738617E-01	  +3.2770893787636777E+02	  +2.4093252586877834E+03	
  +1.1662500000000000E+02	  +4.4380710837959103E-01	  +4.0896540894027666E-01	  +3.2768852173000261E+02	  +2.4101381962030696E+03	
  +1.1675000000000000E+02	  +4.4483541223201617E-01	  +4.0896540894027666E-01	  +3.2792410600058440E+02	  +2.4098505858369249E+03	
  +1.1687500000000000E+02	  +4.4477189178886867E-01	  +4.0896540894027666E-01	  +3.2790955347583161E+02	  +2.4101367762930672E+03	
  +1.1700000000000000E+02	  +4.4457323595335113E-01	  +4.0896540894027666E-01	  +3.2786404145134884E+02	  +2.4101367762930672E+03	
  +1.1712500000000000E+02	  +4.4702947951041450E-01	  +4.0895766749039664E-01	  +3.2842676651106484E+02	  +2.4092746530018449E+03	
  +1.1725000000000000E+02	  +4.4640582446956212E-01	  +4.0894218496159451E-01	  +3.2837313846300242E+02	  +2.4103241951796012E+03	
  +1.1737500000000000E+02	  +4.4798490224383447E-01	  +4.0892670292739375E-01	  +3.2864565372734751E+02	  +2.4101399609740060E+03	
  +1.1750000000000000E+02	  +4.4794417129184383E-01	  +4.0891122138778291E-01	  +3.2863632227187139E+02	  +2.4107358185350622E+03	
  +1.1762500000000000E+02	  +4.4913060246031056E-01	  +4.0890348080344474E-01	  +3.2890813348872103E+02	  +2.4103923266650268E+03	
  +1.1775000000000000E+02	  +4.4905467017963691E-01	  +4.0890348080344474E-01	  +3.2889073741370487E+02	  +2.4108861660509779E+03	
  +1.1787500000000000E+02	  +4.4875147249003516E-01	  +4.0890348080344474E-01	  +3.2882127486488878E+02	  +2.4108861660509779E+03	
  +1.1800000000000000E+02	  +4.4887563004877623E-01	  +4.0890348080344474E-01	  +3.2884971934445014E+02	  +2.4108626717429370E+03	
  +1.1812500000000000E+02	  +4.5084133315756353E-01	  +4.0894242068500319E-01	  +3.2930006165520973E+02	  +2.4101191652066800E+03	
  +1.1825000000000000E+02	  +4.5019115996714953E-01	  +4.0902030983538462E-01	  +3.2924568587935119E+02	  +2.4109819206416701E+03	
  +1.1837500000000000E+02	  +4.5019115996714953E-01	  +4.0909821150335257E-01	  +3.2915110706707480E+02	  +2.4109819206416701E+03	
  +1.1850000000000000E+02	  +4.5052202216525611E-01	  +4.0917612569038919E-01	  +3.2922690755096886E+02	  +2.4109164967264851E+03	
  +1.1862500000000000E+02	  +4.5112236727904437E-01	  +4.0921508747902102E-01	  +3.2926003926898989E+02	  +2.4109915492277164E+03	
  +1.1875000000000000E+02	  +4.5312226667062944E-01	  +4.0921508747902102E-01	  +3.2982262320805620E+02	  +2.4104377442094546E+03	
  +1.1887500000000000E+02	  +4.5293829717001544E-01	  +4.0921508747902102E-01	  +3.2978047582087174E+02	  +2.4115610467025831E+03	
  +1.1900000000000000E+02	  +4.5261051657569157E-01	  +4.0921508747902102E-01	  +3.2970538133197863E+02	  +2.4115610467025831E+03	
  +1.1912500000000000E+02	  +4.5286866004918391E-01	  +4.0924481554282366E-01	  +3.2976452196610609E+02	  +2.4115095085220146E+03	
  +1.1925000000000000E+02	  +4.5201333948701916E-01	  +4.0930427713719542E-01	  +3.2972873564090440E+02	  +2.4115307664458810E+03	
  +1.1937500000000000E+02	  +4.5201333948701916E-01	  +4.0936374602113645E-01	  +3.2956856814343388E+02	  +2.4116565661383638E+03	
  +1.1950000000000000E+02	  +4.5165709124700620E-01	  +4.0942322219530558E-01	  +3.2948695172084479E+02	  +2.4115281004112835E+03	
  +1.1962500000000000E+02	  +4.5096027217487866E-01	  +4.0945296301643153E-01	  +3.2941661442890359E+02	  +2.4115596423531633E+03	
  +1.1975000000000000E+02	  +4.5313930173457240E-01	  +4.0945296301643153E-01	  +3.2982652593885291E+02	  +2.4102948020468298E+03	
  +1.1987500000000000E+02	  +4.5288281791432611E-01	  +4.0945296301643153E-01	  +3.2976776553105498E+02	  +2.4111368513498960E+03	
  +1.2000000000000000E+02	  +4.5261803977045134E-01	  +4.0945296301643153E-01	  +3.2970710489485907E+02	  +2.4111368513498960E+03	
  +1.2012500000000000E+02	  +4.5283564097904139E-01	  +4.0892202052082260E-01	  +3.2975695730169633E+02	  +2.4110706530689017E+03	
  +1.2025000000000000E+02	  +4.5315037247130763E-01	  +4.0786187826761178E-01	  +3.2982906224311017E+02	  +2.4112279075425963E+03	
  +1.2037500000000000E+02	  +4.5405247577681346E-01	  +4.0680405654256990E-01	  +3.2990562447108130E+02	  +2.4113278425715803E+03	
  +1.2050000000000000E+02	  +4.5502769754494626E-01	  +4.0574855160186629E-01	  +3.3003573398582108E+02	  +2.4111172988013395E+03	
  +1.2062500000000000E+02	  +4.5552012396041441E-01	  +4.0522166675668736E-01	  +3.3025915715822214E+02	  +2.4110917131016731E+03	
  +1.2075000000000000E+02	  +4.5552012396041441E-01	  +4.0522166675668736E-01	  +3.3037197198200187E+02	  +2.4113639707246166E+03	
  +1.2087500000000000E+02	  +4.5599609156045662E-01	  +4.0522166675668736E-01	  +3.3036147455465471E+02	  +2.4114735560508693E+03	
  +1.2100000000000000E+02	  +4.5639580587708434E-01	  +4.0522166675668736E-01	  +3.3048101609344036E+02	  +2.4113933564603230E+03	
  +1.2112500000000000E+02	  +4.5782550637177594E-01	  +4.0528792656531210E-01	  +3.3080924145351020E+02	  +2.4115120834831755E+03	
  +1.2125000000000000E+02	  +4.5929431936814713E-01	  +4.0542047362599909E-01	  +3.3123663962869705E+02	  +2.4120220168336891E+03	
  +1.2137500000000000E+02	  +4.6085033670208431E-01	  +4.0555305728413860E-01	  +3.3159312298501607E+02	  +2.4126483198938304E+03	
  +1.2150000000000000E+02	  +4.6319951415602523E-01	  +4.0568567754717488E-01	  +3.3199689919349350E+02	  +2.4129369882651795E+03	
  +1.2162500000000000E+02	  +4.6142032367984359E-01	  +4.0575200140785572E-01	  +3.3213131921529242E+02	  +2.4152482906767650E+03	
  +1.2175000000000000E+02	  +4.6142032367984359E-01	  +4.0575200140785572E-01	  +3.3172370692290548E+02	  +2.4152482906767650E+03	
  +1.2187500000000000E+02	  +4.6228659972721553E-01	  +4.0575200140785572E-01	  +3.3179321138643979E+02	  +2.4142309144756987E+03	
  +1.2200000000000000E+02	  +4.6228659972721553E-01	  +4.0575200140785572E-01	  +3.3192217064572560E+02	  +2.4139457444087147E+03	
  +1.2212500000000000E+02	  +4.6168602091214450E-01	  +4.0627085439655020E-01	  +3.3188842051078353E+02	  +2.4138716542872694E+03	
  +1.2225000000000000E+02	  +4.6021369286921981E-01	  +4.0731024077781147E-01	  +3.3144726797082728E+02	  +2.4139292387481141E+03	
  +1.2237500000000000E+02	  +4.5993259938931574E-01	  +4.0835187066601841E-01	  +3.3147726872703390E+02	  +2.4130478399534109E+03	
  +1.2250000000000000E+02	  +4.5851127054108332E-01	  +4.0939574762628472E-01	  +3.3105724325055576E+02	  +2.4133118423105097E+03	
  +1.2262500000000000E+02	  +4.5841334397406319E-01	  +4.0991852987346833E-01	  +3.3103480828757506E+02	  +2.4128131462203437E+03	
  +1.2275000000000000E+02	  +4.5742533024542631E-01	  +4.0991852987346833E-01	  +3.3095415851017464E+02	  +2.4130327927714675E+03	
  +1.2287500000000000E+02	  +4.5742533024542631E-01	  +4.0991852987346833E-01	  +3.3080845447878909E+02	  +2.4130054927076853E+03	
  +1.2300000000000000E+02	  +4.5754002309984382E-01	  +4.0991852987346833E-01	  +3.3083473059589699E+02	  +2.4128188812270282E+03	
  +1.2312500000000000E+02	  +4.5763444265857778E-01	  +4.0984074233706458E-01	  +3.3085636210376362E+02	  +2.4125704095522765E+03	
  +1.2325000000000000E+02	  +4.5743619854528772E-01	  +4.0968520462571734E-01	  +3.3081094440478637E+02	  +2.4125682864725304E+03	
  +1.2337500000000000E+02	  +4.5617096994496809E-01	  +4.0952971671985894E-01	  +3.3073417218822686E+02	  +2.4128894474479780E+03	
  +1.2350000000000000E+02	  +4.5617096994496809E-01	  +4.0937427860774189E-01	  +3.3052108070718128E+02	  +2.4129190477809625E+03	
  +1.2362500000000000E+02	  +4.5536578364148422E-01	  +4.0929657822066590E-01	  +3.3045642985052717E+02	  +2.4128360964920521E+03	
  +1.2375000000000000E+02	  +4.5582944523810143E-01	  +4.0929657822066590E-01	  +3.3033661263624930E+02	  +2.4123057033146206E+03	
