 TIME                    	m_steamhigh_sec          	m_steamlow_sec           	Qdh                      	
  +9.7500000000000000E+01	  +3.8341320708920068E+00	  +8.6007835608150298E+00	  +2.5144904574777473E+04	
  +9.7625000000000000E+01	  +3.8303083278190999E+00	  +8.5650191262225714E+00	  +2.5116562409864055E+04	
  +9.7750000000000000E+01	  +3.8299801764731569E+00	  +8.5353469004563287E+00	  +2.5116562409864055E+04	
  +9.7875000000000000E+01	  +3.8297384956473732E+00	  +8.5079862708535909E+00	  +2.5116562409864055E+04	
  +9.8000000000000000E+01	  +3.8292846807310990E+00	  +8.4802377495022530E+00	  +2.5116562409864055E+04	
  +9.8125000000000000E+01	  +3.8331597782272788E+00	  +8.4501920245434867E+00	  +2.5115795444389714E+04	
  +9.8250000000000000E+01	  +3.8407783621949578E+00	  +8.4158928989698687E+00	  +2.5114110814394830E+04	
  +9.8375000000000000E+01	  +3.8494618302906458E+00	  +8.3816339607510493E+00	  +2.5112225252338321E+04	
  +9.8500000000000000E+01	  +3.8578015544312469E+00	  +8.3506130200083231E+00	  +2.5110138758220193E+04	
  +9.8625000000000000E+01	  +3.8620288135491934E+00	  +8.3235707693212699E+00	  +2.5109020161638022E+04	
  +9.8750000000000000E+01	  +3.8612206063226475E+00	  +8.3012767846620861E+00	  +2.5109020161638022E+04	
  +9.8875000000000000E+01	  +3.8609601692849664E+00	  +8.2806080845960004E+00	  +2.5109020161638022E+04	
  +9.9000000000000000E+01	  +3.8606403452304021E+00	  +8.2599162470191310E+00	  +2.5109020161638022E+04	
  +9.9125000000000000E+01	  +3.8594978799530613E+00	  +8.2412933239182671E+00	  +2.5105416997792545E+04	
  +9.9250000000000000E+01	  +3.8574388445112349E+00	  +8.2228090730178245E+00	  +2.5098097938018320E+04	
  +9.9375000000000000E+01	  +3.8553756564022454E+00	  +8.2050129560527001E+00	  +2.5090628568799766E+04	
  +9.9500000000000000E+01	  +3.8533000551519767E+00	  +8.1877614991463386E+00	  +2.5083008890136865E+04	
  +9.9625000000000000E+01	  +3.8520921645027819E+00	  +8.1702492486893732E+00	  +2.5079142684763785E+04	
  +9.9750000000000000E+01	  +3.8518237841854863E+00	  +8.1534445068071566E+00	  +2.5079142684763785E+04	
